seed,error,success,message,iterations,function_evaluations,valid_fit,lambda_,delta,k_n,k_p,k_d,alpha,beta,mu,R0,time_scale,pixel_scale,intensity_scale
3,31.70610302095847,False,Maximum number of iterations has been exceeded.,8,1164,True,9.92861964951766,1e-05,0.325263496182167,0.6845128891256175,0.37345956269903824,6.228837130702744,3.700658498031578,0.08338810936761265,0.4180127615325597,0.05518646065715346,595.6829619412788,230.29804269126336
1,34.57373299372624,False,Maximum number of iterations has been exceeded.,8,579,True,8.522177671764545,0.004682809335905064,0.3119861885873092,0.556427026425059,0.13812897232658589,5.898773328360404,3.2970437906169536,0.8130491094963809,0.4249157958621655,0.04913222108968168,581.107107382115,230.13576092429463
4,37.762706154280814,False,Maximum number of iterations has been exceeded.,8,579,True,3.8575349994705617,0.02451558846244068,0.7179747577038845,0.23954553066935694,0.26177519692350415,5.695981712456279,4.095242213531703,1.1536980723984902,0.43686663412949867,0.032298595033141614,561.5923684619113,242.5462894095482
5,38.281948438879596,False,Maximum number of iterations has been exceeded.,8,579,True,7.999209568127814,0.0017932875629494104,0.5752839505332592,0.4992600010171495,0.33527117675800383,6.998784045181681,3.4551899183807446,1.2516093023500667,0.42180226521196007,0.06659812274653812,586.9143618441342,252.48228489651376
2,38.42217859733534,False,Maximum number of iterations has been exceeded.,8,579,True,8.276029481099204,0.0033047753560967973,0.8445423490626293,0.6705937796907412,0.33296457752590536,6.435299265873047,4.464823965625569,0.565330950384434,0.44085967628800293,0.05662080010380974,586.4763639947483,249.86920324952806
