Day,ModelTotalH,TouchesBoundary,EmpiricalRadius,ModelRadius,StdRadius,ResidualRadius,EmpiricalGrayMean,ModelGrayMean,StdGrayMean,ResidualGrayMean,EmpiricalIntDen,ModelIntDen,StdIntDen,ResidualIntDen,EmpiricalFeret,ModelFeret,StdFeret,ResidualFeret,EmpiricalPerimeter,ModelPerimeter,StdPerimeter,ResidualPerimeter
1.0,139978.9839068732,False,307.731,271.9416049630567,23.7796,-1.5050461335322416,124.941,113.63786480747478,8.29775,-1.3621927863005294,37638800.0,26401235.461056978,7416890.0,-1.5151316170177827,681.929,577.529146542506,44.073,-2.36879389779443,2073.0,1829.342026917099,139.116,-1.7514733968982787
2.0,134487.13888974482,False,280.957,273.2845346362783,30.3729,-0.2526089166237567,77.8109,105.1198082865208,10.3525,2.6379046883864565,19108500.0,24664058.600340985,2752750.0,2.0181849424542673,631.047,593.2470963425499,63.2546,-0.5975834746793144,1879.71,1869.0743735923445,184.626,-0.057606330677453535
3.0,131420.92005709675,False,280.108,286.3676666214381,19.1855,0.32627070555565924,68.703,94.94518987136495,5.49419,4.776352814767043,17012700.0,24460808.163972806,2575080.0,2.8923793295636666,634.273,623.4954063538632,59.8837,-0.1799754131113605,1867.91,1869.0743735923445,143.883,0.00809250288320662
6.0,129756.51182607257,False,323.258,303.7387784708811,23.6353,-0.8258503818068275,85.1052,82.59972444982968,6.22248,-0.4026490322460365,28076400.0,23940265.104681894,4468020.0,-0.9257198703940684,707.412,668.0220083644075,61.147,-0.6441851870998174,2119.27,2112.2887955928877,160.451,-0.04350988405876107
7.0,130325.26665216437,False,333.563,303.7387784708811,22.0005,-1.355615623695776,86.3636,81.17386541963772,11.8083,-0.43949887624486883,30170900.0,23527001.702024493,4876780.0,-1.3623534992301287,720.767,668.0220083644075,51.9346,-1.015604079661585,2158.76,2112.2887955928877,145.672,-0.3190126064522524
10.0,134025.35734824973,False,313.066,320.16878456176653,25.6611,0.2767918975323176,71.6833,75.4275754436083,4.50211,0.8316712482832055,22236100.0,24290586.175289467,3869130.0,0.5309943515181622,698.179,691.7060485000338,70.1773,-0.09223711228511418,2037.48,2128.746472450684,172.685,0.5285141873971912
13.0,140255.91580037333,False,331.712,326.95757030028045,18.1173,-0.26242484805790806,78.6526,73.55187484054235,4.79295,-1.064214139404261,27270300.0,24701675.649452955,3495420.0,-0.7348542809010206,734.034,708.138411821778,39.4552,-0.6563289041297964,2164.31,2128.7464724506835,111.898,-0.3178209400464388
17.0,151106.92981373557,False,336.446,348.63341779918727,36.2647,0.3360683474339301,64.1623,70.68485004129896,8.17519,0.7978469052461111,22908700.0,26990705.75463805,4896360.0,0.8336817053153873,739.918,758.3329210501644,78.7494,0.23384204895738087,2188.1,2439.788252892993,232.658,1.0817949646820364
21.0,163987.39652152162,False,305.897,364.0443179457723,25.9122,2.2440131654499553,80.3737,70.20808396503374,6.43682,-1.5792916432285293,23685200.0,29231123.47688503,3814860.0,1.4537685463909629,692.448,774.8366583938887,74.8409,1.1008507165719372,2002.37,2428.1509179842683,175.141,2.431075065143333
