 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,15625-1-fb-1.png:0259-0255,4.335E5,8.308E1,1.113E1,7.800E1,5.700E1,1.380E2,5.672E2,5.575E2,5.707E2,5.539E2,2.405E3,1.882E2,9.430E2,7.683E2,7.594E2,7.515E2,7.345E2,1.399E2,9.419E-1,7.772E2,3.602E7,8.100E1,8.087E-1,2.817E-1,0.000E0,7.178E6,1.000E0,1.986E2,9.640E1,1.081E2,7.173E2,1.023E0,9.774E-1,9.945E-1
2,15625-1-fb-2.png:0291-0303,3.557E5,8.642E1,9.872E0,8.900E1,6.100E1,1.290E2,6.837E2,4.957E2,6.867E2,4.965E2,2.154E3,3.517E2,8.534E2,6.563E2,7.213E2,7.324E2,6.184E2,6.540E1,9.631E-1,7.394E2,3.074E7,8.600E1,2.732E-1,-2.007E-1,0.000E0,6.126E6,1.000E0,2.312E2,4.340E2,6.098E1,6.122E2,1.184E0,8.444E-1,9.929E-1
3,15625-1-fb-3.png:0252-0261,4.330E5,7.201E1,1.185E1,5.700E1,4.900E1,1.380E2,5.781E2,5.787E2,5.851E2,5.811E2,2.388E3,2.016E2,9.699E2,7.661E2,7.818E2,7.564E2,7.289E2,8.849E1,9.542E-1,7.813E2,3.118E7,7.100E1,6.119E-1,6.054E-1,0.000E0,6.215E6,1.000E0,2.549E2,4.256E2,8.358E1,7.280E2,1.038E0,9.637E-1,9.896E-1
4,15625-1-fb-4.png:0281-0259,4.576E5,6.683E1,1.008E1,5.700E1,4.500E1,1.180E2,5.758E2,5.075E2,5.689E2,5.004E2,2.446E3,1.859E2,9.139E2,7.885E2,7.974E2,7.774E2,7.495E2,1.033E2,9.613E-1,7.997E2,3.058E7,6.600E1,6.082E-1,-2.677E-1,0.000E0,6.095E6,1.000E0,2.397E2,1.032E2,9.746E1,7.460E2,1.037E0,9.641E-1,9.922E-1
5,15625-1-fb-5.png:0236-0248,4.172E5,8.151E1,1.175E1,8.200E1,5.500E1,1.900E2,5.646E2,6.111E2,5.633E2,6.151E2,2.341E3,1.770E2,9.789E2,7.594E2,7.280E2,7.505E2,7.079E2,1.487E2,9.570E-1,7.744E2,3.401E7,8.100E1,1.661E0,4.074E0,0.000E0,6.778E6,1.000E0,1.259E2,1.264E2,1.379E2,7.067E2,1.060E0,9.432E-1,9.887E-1
6,15625-1-fb-6.png:0234-0258,3.997E5,8.210E1,1.028E1,8.300E1,5.600E1,1.740E2,5.725E2,6.153E2,5.719E2,6.221E2,2.290E3,2.083E2,9.699E2,7.414E2,7.011E2,7.366E2,6.909E2,3.250E1,9.574E-1,7.571E2,3.282E7,8.200E1,1.339E0,-1.623E0,0.000E0,6.540E6,1.000E0,1.749E2,3.835E2,6.060E1,6.763E2,1.066E0,9.380E-1,9.928E-1
7,15625-1-fb-7.png:0274-0253,4.274E5,8.154E1,1.237E1,8.200E1,5.400E1,1.620E2,5.720E2,5.233E2,5.690E2,5.224E2,2.360E3,1.770E2,9.094E2,7.818E2,7.571E2,7.562E2,7.196E2,1.433E1,9.647E-1,7.849E2,3.485E7,8.100E1,1.399E0,1.928E0,0.000E0,6.946E6,1.000E0,7.954E1,2.892E2,7.168E0,7.058E2,1.051E0,9.516E-1,9.881E-1
8,15625-1-fb-8.png:0233-0258,3.810E5,8.312E1,1.128E1,8.800E1,5.500E1,1.980E2,5.784E2,6.084E2,5.752E2,6.062E2,2.242E3,2.262E2,9.766E2,7.056E2,7.101E2,7.167E2,6.769E2,5.620E1,9.528E-1,7.414E2,3.167E7,8.200E1,1.706E0,5.083E0,0.000E0,6.312E6,1.000E0,1.475E2,3.671E2,4.281E1,6.796E2,1.059E0,9.445E-1,9.867E-1
9,15625-1-fb-9.png:0238-0251,3.718E5,8.406E1,1.210E1,8.900E1,5.800E1,1.770E2,5.648E2,6.119E2,5.676E2,6.134E2,2.288E3,2.106E2,9.722E2,7.034E2,7.235E2,7.219E2,6.557E2,5.122E1,8.928E-1,7.387E2,3.125E7,8.300E1,1.100E0,1.145E0,0.000E0,6.229E6,1.000E0,2.033E2,3.993E2,7.661E1,6.608E2,1.101E0,9.082E-1,9.859E-1
10,15625-1-fb-10.png:0285-0246,3.196E5,8.378E1,1.074E1,7.900E1,5.700E1,1.720E2,5.553E2,5.093E2,5.609E2,5.088E2,2.097E3,1.994E2,8.064E2,7.056E2,6.003E2,7.056E2,5.768E2,1.736E2,9.132E-1,7.324E2,2.678E7,8.300E1,1.182E0,-4.554E-1,0.000E0,5.337E6,1.000E0,9.481E1,2.297E2,1.599E2,5.792E2,1.223E0,8.174E-1,9.821E-1
11,15625-1-fb-11.png:0258-0274,2.920E5,8.813E1,9.602E0,9.300E1,6.200E1,1.510E2,6.075E2,5.529E2,6.092E2,5.508E2,2.032E3,2.710E2,8.557E2,6.854E2,5.779E2,6.792E2,5.473E2,1.388E1,8.883E-1,6.874E2,2.573E7,8.800E1,8.184E-1,-2.874E0,0.000E0,5.128E6,1.000E0,1.417E2,3.540E2,3.145E1,5.459E2,1.241E0,8.058E-1,9.689E-1
12,15625-1-fb-12.png:0257-0261,4.581E5,9.430E1,1.317E1,9.200E1,5.800E1,1.740E2,5.909E2,5.632E2,5.932E2,5.614E2,2.482E3,1.926E2,9.498E2,7.840E2,7.616E2,7.885E2,7.398E2,1.528E2,9.349E-1,8.069E2,4.320E7,9.300E1,8.823E-1,1.046E0,0.000E0,8.610E6,1.000E0,1.422E2,1.338E2,1.341E2,7.343E2,1.066E0,9.381E-1,9.851E-1
13,15625-1-fb-13.png:0237-0246,4.302E5,9.084E1,1.666E1,9.200E1,4.400E1,1.830E2,5.480E2,6.049E2,5.501E2,6.018E2,2.414E3,1.904E2,9.923E2,7.235E2,7.571E2,7.542E2,7.262E2,1.059E2,9.276E-1,7.840E2,3.908E7,8.900E1,8.554E-1,6.897E-1,0.000E0,7.788E6,1.000E0,1.817E2,7.374E1,1.115E2,7.209E2,1.038E0,9.630E-1,9.805E-1
14,15625-1-fb-14.png:0225-0306,3.351E5,8.776E1,1.117E1,9.200E1,5.700E1,1.480E2,6.884E2,6.233E2,6.916E2,6.264E2,2.165E3,3.539E2,9.811E2,6.630E2,6.832E2,6.979E2,6.113E2,4.464E1,8.986E-1,7.250E2,2.941E7,8.800E1,7.245E-1,9.123E-1,0.000E0,5.861E6,1.000E0,1.770E2,3.308E2,4.493E1,6.156E2,1.142E0,8.758E-1,9.770E-1
15,15625-1-fb-15.png:0229-0232,4.202E5,9.287E1,1.545E1,8.800E1,5.400E1,1.710E2,5.257E2,6.263E2,5.199E2,6.223E2,2.429E3,1.389E2,1.010E3,7.616E2,7.594E2,7.356E2,7.272E2,1.638E2,8.947E-1,7.866E2,3.902E7,9.000E1,7.573E-1,-2.115E-2,0.000E0,7.777E6,1.000E0,6.216E1,1.875E2,1.620E2,7.224E2,1.012E0,9.886E-1,9.702E-1
16,15625-1-fb-16.png:0234-0222,3.107E5,8.778E1,1.347E1,9.200E1,5.400E1,1.670E2,4.985E2,6.114E2,4.991E2,6.160E2,2.205E3,1.814E2,1.010E3,6.317E2,7.818E2,7.299E2,5.420E2,1.002E2,8.034E-1,7.810E2,2.727E7,8.800E1,7.269E-1,8.841E-1,0.000E0,5.436E6,1.000E0,1.902E2,6.058E1,9.294E1,5.760E2,1.347E0,7.426E-1,9.466E-1
17,15625-1-fb-17.png:0260-0272,4.238E5,8.851E1,1.492E1,8.100E1,5.200E1,1.830E2,6.134E2,5.716E2,6.118E2,5.640E2,2.449E3,2.150E2,9.520E2,7.885E2,7.795E2,7.602E2,7.097E2,1.408E2,8.881E-1,7.945E2,3.751E7,8.600E1,1.085E0,1.140E0,0.000E0,7.476E6,1.000E0,9.640E1,2.270E2,1.715E2,6.913E2,1.071E0,9.336E-1,9.839E-1
18,15625-1-fb-18.png:0227-0263,2.609E5,8.153E1,1.047E1,7.800E1,5.000E1,1.420E2,5.705E2,6.261E2,5.724E2,6.298E2,1.916E3,2.778E2,9.184E2,6.250E2,5.667E2,6.080E2,5.464E2,1.645E2,8.927E-1,6.459E2,2.127E7,8.100E1,8.595E-1,-1.752E0,0.000E0,4.239E6,1.000E0,1.291E2,1.770E2,1.596E2,5.540E2,1.113E0,8.987E-1,9.790E-1
