 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,15625-13-fb-1.png:0206-0175,2.666E5,6.848E1,1.149E1,6.000E1,4.500E1,1.150E2,3.914E2,6.664E2,3.920E2,6.671E2,1.920E3,5.376E1,9.498E2,6.765E2,5.354E2,6.714E2,5.055E2,1.365E1,9.087E-1,6.780E2,1.826E7,6.800E1,5.241E-1,2.711E-1,0.000E0,3.638E6,1.000E0,2.528E1,2.539E2,7.298E0,5.112E2,1.328E0,7.529E-1,9.961E-1
2,15625-13-fb-2.png:0254-0213,2.781E5,7.833E1,9.551E0,7.500E1,5.600E1,1.290E2,4.764E2,5.642E2,4.749E2,5.618E2,1.913E3,1.411E2,8.490E2,6.720E2,5.488E2,6.719E2,5.270E2,1.696E1,9.545E-1,6.850E2,2.178E7,7.700E1,1.330E0,-2.464E0,0.000E0,4.341E6,1.000E0,6.479E1,3.092E2,1.672E1,5.349E2,1.275E0,7.843E-1,9.945E-1
3,15625-13-fb-3.png:0204-0280,2.118E5,7.379E1,1.256E1,6.800E1,5.500E1,1.780E2,6.053E2,6.980E2,6.107E2,7.068E2,1.690E3,3.584E2,9.520E2,5.376E2,5.286E2,5.704E2,4.728E2,3.982E1,9.315E-1,5.777E2,1.563E7,7.100E1,2.768E0,1.081E1,0.000E0,3.115E6,1.000E0,2.007E2,3.150E2,5.751E1,4.716E2,1.206E0,8.289E-1,9.955E-1
4,15625-13-fb-4.png:0342-0228,1.663E5,8.436E1,1.750E1,7.500E1,5.500E1,1.850E2,5.178E2,3.765E2,5.235E2,3.588E2,1.503E3,2.755E2,6.093E2,4.726E2,4.637E2,4.912E2,4.310E2,1.361E2,9.254E-1,4.996E2,1.403E7,8.100E1,1.324E0,1.550E0,0.000E0,2.795E6,1.000E0,1.570E2,2.655E2,1.321E2,4.310E2,1.140E0,8.775E-1,9.937E-1
5,15625-13-fb-5.png:0239-0230,3.953E5,5.988E1,6.319E0,6.000E1,4.300E1,1.130E2,5.269E2,6.054E2,5.257E2,6.142E2,2.261E3,1.590E2,9.766E2,7.123E2,7.370E2,7.420E2,6.783E2,5.377E1,9.720E-1,7.563E2,2.367E7,5.900E1,4.090E-1,8.130E0,0.000E0,4.717E6,1.000E0,8.955E1,3.229E2,3.406E1,6.691E2,1.094E0,9.142E-1,9.962E-1
6,15625-13-fb-8.png:0277-0268,2.040E5,8.279E1,1.140E1,8.400E1,5.600E1,1.190E2,6.082E2,5.258E2,6.181E2,5.283E2,1.645E3,3.450E2,7.840E2,5.107E2,5.219E2,5.415E2,4.797E2,1.309E2,9.471E-1,5.459E2,1.689E7,8.300E1,2.388E-1,-1.973E0,0.000E0,3.366E6,1.000E0,1.638E2,2.181E2,1.516E2,4.869E2,1.129E0,8.859E-1,9.894E-1
7,15625-13-fb-9.png:0255-0232,1.422E5,6.689E1,7.235E0,6.000E1,5.000E1,1.020E2,5.213E2,5.723E2,5.241E2,5.803E2,1.386E3,3.091E2,7.997E2,4.211E2,4.525E2,4.876E2,3.713E2,5.497E1,9.305E-1,4.902E2,9.509E6,6.500E1,4.139E-1,4.025E0,0.000E0,1.895E6,1.000E0,1.686E2,3.413E2,5.214E1,3.746E2,1.313E0,7.614E-1,9.921E-1
8,15625-13-fb-10.png:0277-0226,2.113E5,7.381E1,1.556E1,6.300E1,5.000E1,1.480E2,5.083E2,5.182E2,5.066E2,5.042E2,1.688E3,2.733E2,8.086E2,4.682E2,5.712E2,5.931E2,4.535E2,1.088E2,9.315E-1,5.964E2,1.559E7,6.900E1,1.247E0,1.737E0,0.000E0,3.108E6,1.000E0,1.896E2,1.528E2,1.116E2,4.530E2,1.308E0,7.648E-1,9.936E-1
9,15625-13-fb-11.png:0265-0238,2.557E5,7.661E1,1.400E1,6.400E1,5.100E1,1.980E2,5.285E2,5.562E2,5.267E2,5.510E2,1.886E3,2.106E2,8.109E2,6.474E2,5.197E2,6.827E2,4.768E2,2.219E1,9.029E-1,6.767E2,1.959E7,7.500E1,1.654E0,5.647E0,0.000E0,3.904E6,1.000E0,1.264E2,3.719E2,4.005E1,4.726E2,1.432E0,6.984E-1,9.892E-1
10,15625-13-fb-12.png:0265-0221,1.992E5,7.628E1,1.725E1,6.200E1,5.200E1,2.040E2,4.985E2,5.581E2,4.880E2,5.631E2,1.625E3,2.397E2,8.019E2,5.107E2,5.018E2,5.362E2,4.731E2,4.077E1,9.481E-1,5.508E2,1.520E7,7.300E1,2.399E0,8.242E0,0.000E0,3.029E6,1.000E0,1.248E2,3.292E2,3.935E1,4.777E2,1.133E0,8.824E-1,9.930E-1
11,15625-13-fb-13.png:0211-0284,2.186E5,7.607E1,1.557E1,6.900E1,5.300E1,2.170E2,6.251E2,6.739E2,6.295E2,6.930E2,1.766E3,4.144E2,1.004E3,4.435E2,6.653E2,6.609E2,4.211E2,8.398E1,8.812E-1,6.639E2,1.663E7,7.200E1,2.955E0,1.317E1,0.000E0,3.314E6,1.000E0,2.586E2,3.598E2,8.715E1,4.258E2,1.569E0,6.372E-1,9.907E-1
12,15625-13-fb-14.png:0300-0261,2.068E5,7.850E1,1.661E1,6.200E1,5.000E1,1.930E2,5.832E2,4.655E2,5.839E2,4.582E2,1.705E3,3.114E2,7.280E2,5.488E2,5.130E2,5.639E2,4.671E2,1.438E2,8.937E-1,5.824E2,1.624E7,7.600E1,1.337E0,3.595E0,0.000E0,3.236E6,1.000E0,1.464E2,2.397E2,1.494E2,4.732E2,1.207E0,8.284E-1,9.937E-1
13,15625-13-fb-15.png:0205-0187,1.494E5,8.186E1,1.784E1,6.900E1,5.600E1,1.970E2,4.104E2,6.935E2,4.088E2,7.064E2,1.431E3,1.949E2,9.117E2,4.480E2,4.525E2,4.901E2,3.882E2,4.160E1,9.169E-1,4.951E2,1.223E7,7.600E1,1.420E0,2.648E0,0.000E0,2.438E6,1.000E0,1.180E2,2.939E2,5.119E1,3.869E2,1.262E0,7.921E-1,9.895E-1
14,15625-13-fb-16.png:0318-0233,3.013E5,8.659E1,1.511E1,8.400E1,5.400E1,1.830E2,5.201E2,4.327E2,5.223E2,4.254E2,2.103E3,2.576E2,8.243E2,5.309E2,7.862E2,8.158E2,4.703E2,7.196E1,8.564E-1,8.035E2,2.609E7,8.500E1,5.471E-1,4.406E-1,0.000E0,5.200E6,1.000E0,1.464E2,4.804E2,6.792E1,4.729E2,1.735E0,5.765E-1,9.910E-1
15,15625-13-fb-17.png:0272-0241,2.736E5,7.922E1,1.684E1,6.900E1,5.100E1,1.790E2,5.365E2,5.415E2,5.250E2,5.367E2,1.958E3,2.106E2,8.131E2,6.586E2,5.555E2,6.758E2,5.155E2,1.583E2,8.966E-1,6.730E2,2.168E7,7.400E1,1.315E0,1.726E0,0.000E0,4.320E6,1.000E0,1.138E2,1.902E2,1.411E2,5.036E2,1.311E0,7.629E-1,9.883E-1
16,15625-13-fb-18.png:0215-0256,2.301E5,8.553E1,1.794E1,7.100E1,5.900E1,2.040E2,5.737E2,6.509E2,5.745E2,6.460E2,1.741E3,2.979E2,9.408E2,5.533E2,5.578E2,5.550E2,5.279E2,5.147E1,9.544E-1,5.637E2,1.968E7,8.000E1,1.721E0,3.658E0,0.000E0,3.923E6,1.000E0,1.622E2,3.118E2,5.171E1,5.211E2,1.051E0,9.511E-1,9.925E-1
17,15625-13-fb-19.png:0280-0282,1.866E5,7.015E1,1.314E1,6.000E1,4.800E1,1.540E2,6.345E2,5.197E2,6.406E2,5.200E2,1.559E3,3.786E2,7.549E2,5.062E2,4.771E2,5.147E2,4.617E2,1.523E2,9.648E-1,5.222E2,1.309E7,6.700E1,1.389E0,3.469E0,0.000E0,2.609E6,1.000E0,1.749E2,2.281E2,1.556E2,4.666E2,1.115E0,8.971E-1,9.935E-1
18,15625-13-fb-20.png:0299-0283,1.827E5,8.634E1,1.354E1,7.500E1,5.900E1,1.820E2,6.253E2,4.658E2,6.231E2,4.665E2,1.628E3,4.032E2,7.549E2,4.637E2,5.622E2,5.846E2,3.980E2,1.194E2,8.668E-1,6.164E2,1.578E7,8.400E1,1.212E0,1.148E0,0.000E0,3.144E6,1.000E0,1.965E2,1.770E2,1.207E2,4.254E2,1.469E0,6.808E-1,9.805E-1
19,15625-13-fb-21.png:0299-0301,2.226E5,7.752E1,1.308E1,7.100E1,5.400E1,1.860E2,6.683E2,4.703E2,6.771E2,4.650E2,1.700E3,3.853E2,7.235E2,5.779E2,4.995E2,5.853E2,4.843E2,2.184E1,9.680E-1,6.004E2,1.726E7,7.400E1,1.926E0,5.164E0,0.000E0,3.439E6,1.000E0,1.775E2,3.561E2,2.253E1,4.920E2,1.208E0,8.275E-1,9.952E-1
20,15625-13-fb-22.png:0284-0277,1.276E5,7.877E1,1.424E1,7.100E1,6.000E1,1.700E2,6.189E2,5.160E2,6.230E2,5.095E2,1.283E3,4.077E2,7.034E2,4.256E2,3.898E2,4.283E2,3.793E2,2.062E1,9.742E-1,4.293E2,1.005E7,7.400E1,2.331E0,5.303E0,0.000E0,2.003E6,1.000E0,1.828E2,2.902E2,1.029E1,3.752E2,1.129E0,8.856E-1,9.943E-1
21,15625-13-fb-23.png:0156-0226,1.716E5,6.951E1,9.934E0,6.000E1,5.000E1,1.170E2,5.116E2,8.053E2,5.077E2,8.002E2,1.514E3,2.666E2,1.035E3,4.816E2,4.794E2,4.704E2,4.645E2,4.971E1,9.410E-1,5.014E2,1.193E7,6.800E1,9.779E-1,8.968E-1,0.000E0,2.377E6,1.000E0,2.028E2,2.628E2,6.948E1,4.550E2,1.013E0,9.873E-1,9.891E-1
