 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,15625-6-fb-1.png:0242-0203,2.448E5,6.090E1,1.358E1,5.200E1,3.600E1,1.650E2,4.490E2,5.907E2,4.466E2,5.992E2,1.838E3,1.882E2,9.139E2,5.331E2,6.227E2,6.225E2,5.007E2,1.005E2,9.111E-1,6.221E2,1.491E7,5.800E1,1.974E0,6.205E0,0.000E0,2.972E6,1.000E0,2.081E2,1.038E2,9.632E1,4.963E2,1.243E0,8.043E-1,9.809E-1
2,15625-6-fb-2.png:0284-0245,2.260E5,6.653E1,1.015E1,6.000E1,4.500E1,1.170E2,5.593E2,5.118E2,5.597E2,5.130E2,1.785E3,2.666E2,7.907E2,5.645E2,5.645E2,5.591E2,5.147E2,4.941E1,8.919E-1,5.692E2,1.504E7,6.500E1,4.740E-1,1.269E-1,0.000E0,2.997E6,1.000E0,2.197E2,4.088E2,7.288E1,5.009E2,1.086E0,9.206E-1,9.916E-1
3,15625-6-fb-3.png:0274-0242,2.274E5,6.114E1,8.856E0,5.400E1,4.100E1,9.400E1,5.375E2,5.275E2,5.329E2,5.257E2,1.711E3,2.890E2,8.131E2,5.085E2,5.667E2,5.709E2,5.071E2,7.314E1,9.762E-1,5.777E2,1.390E7,6.000E1,3.898E-1,1.853E0,0.000E0,2.771E6,1.000E0,1.933E2,3.972E2,7.253E1,5.067E2,1.126E0,8.882E-1,9.949E-1
4,15625-6-fb-4.png:0286-0195,2.388E5,5.563E1,9.134E0,4.600E1,3.500E1,1.000E2,4.424E2,4.908E2,4.428E2,4.917E2,1.767E3,1.568E2,7.795E2,5.600E2,5.510E2,5.539E2,5.489E2,1.341E2,9.611E-1,5.658E2,1.328E7,5.400E1,4.658E-1,1.478E0,0.000E0,2.648E6,1.000E0,1.027E2,3.793E2,4.957E1,5.456E2,1.009E0,9.911E-1,9.924E-1
5,15625-6-fb-5.png:0232-0273,2.011E5,6.027E1,8.334E0,5.400E1,4.100E1,9.300E1,6.102E2,6.239E2,6.119E2,6.272E2,1.634E3,3.494E2,8.736E2,5.264E2,4.973E2,5.424E2,4.721E2,3.255E1,9.470E-1,5.457E2,1.212E7,5.900E1,1.919E-1,3.453E0,0.000E0,2.416E6,1.000E0,1.780E2,3.092E2,4.044E1,4.718E2,1.149E0,8.704E-1,9.962E-1
6,15625-6-fb-7.png:0261-0311,3.129E5,4.681E1,5.458E0,4.300E1,3.100E1,7.100E1,6.978E2,5.505E2,7.004E2,5.518E2,2.013E3,3.718E2,8.736E2,6.496E2,6.272E2,6.763E2,5.892E2,3.412E1,9.707E-1,6.728E2,1.465E7,4.600E1,5.375E-1,-6.510E-1,0.000E0,2.919E6,1.000E0,1.812E2,3.440E2,2.895E1,5.762E2,1.148E0,8.712E-1,9.966E-1
7,15625-6-fb-8.png:0359-0216,2.210E5,5.866E1,9.936E0,5.400E1,3.900E1,1.490E2,4.852E2,3.379E2,4.794E2,3.378E2,1.689E3,2.195E2,6.048E2,5.286E2,5.286E2,5.549E2,5.070E2,4.716E1,9.737E-1,5.710E2,1.296E7,5.700E1,1.584E0,9.719E0,0.000E0,2.583E6,1.000E0,1.069E2,4.256E2,3.096E1,5.105E2,1.094E0,9.138E-1,9.944E-1
8,15625-6-fb-9.png:0175-0265,2.193E5,6.603E1,9.559E0,6.100E1,4.600E1,1.300E2,5.875E2,7.486E2,5.871E2,7.487E2,1.694E3,3.158E2,1.004E3,5.555E2,5.018E2,5.562E2,5.019E2,1.649E2,9.602E-1,5.623E2,1.448E7,6.400E1,1.186E0,-4.593E-1,0.000E0,2.886E6,1.000E0,1.454E2,1.396E2,1.635E2,4.933E2,1.108E0,9.024E-1,9.958E-1
9,15625-6-fb-10.png:0258-0247,2.608E5,6.577E1,1.077E1,5.500E1,4.500E1,1.620E2,5.484E2,5.611E2,5.451E2,5.647E2,1.892E3,2.733E2,8.602E2,5.600E2,5.869E2,6.108E2,5.436E2,5.810E1,9.153E-1,6.220E2,1.715E7,6.400E1,9.514E-1,2.571E0,0.000E0,3.418E6,1.000E0,1.712E2,3.808E2,6.032E1,5.524E2,1.124E0,8.900E-1,9.914E-1
10,15625-6-fb-12.png:0230-0248,2.653E5,6.936E1,1.281E1,5.500E1,4.600E1,1.430E2,5.649E2,6.338E2,5.622E2,6.320E2,1.852E3,2.576E2,9.229E2,5.958E2,5.869E2,6.007E2,5.623E2,1.318E2,9.723E-1,6.090E2,1.840E7,6.700E1,8.269E-1,1.244E-1,0.000E0,3.667E6,1.000E0,1.722E2,1.190E2,1.242E2,5.607E2,1.068E0,9.362E-1,9.963E-1
