 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,15625-3-fb-1.png:0195-0232,2.912E5,4.533E1,5.997E0,4.600E1,3.100E1,8.900E1,5.250E2,7.018E2,5.251E2,7.066E2,1.941E3,2.128E2,1.010E3,6.138E2,6.048E2,6.198E2,5.983E2,1.727E1,9.717E-1,6.392E2,1.320E7,4.500E1,8.950E-1,7.752E-1,0.000E0,2.631E6,1.000E0,1.059E2,2.634E2,2.784E1,5.997E2,1.036E0,9.653E-1,9.943E-1
2,15625-3-fb-2.png:0250-0248,3.071E5,5.118E1,7.933E0,4.600E1,3.400E1,9.100E1,5.648E2,5.811E2,5.638E2,5.843E2,1.993E3,2.240E2,8.938E2,6.653E2,6.182E2,6.500E2,6.016E2,1.623E2,9.714E-1,6.641E2,1.572E7,5.000E1,6.379E-1,6.788E-1,0.000E0,3.132E6,1.000E0,1.011E2,2.571E2,4.586E0,6.019E2,1.080E0,9.256E-1,9.935E-1
3,15625-3-fb-3.png:0247-0266,2.894E5,4.353E1,6.872E0,3.800E1,2.700E1,8.400E1,5.998E2,5.876E2,5.976E2,5.808E2,1.955E3,2.688E2,8.803E2,6.563E2,5.802E2,6.479E2,5.687E2,2.319E1,9.513E-1,6.839E2,1.260E7,4.200E1,1.377E0,8.292E-1,0.000E0,2.511E6,1.000E0,1.227E2,3.192E2,2.263E1,5.718E2,1.139E0,8.778E-1,9.871E-1
4,15625-3-fb-4.png:0231-0270,2.826E5,4.749E1,5.933E0,4.600E1,3.300E1,8.200E1,6.033E2,6.234E2,5.995E2,6.208E2,1.910E3,2.778E2,9.005E2,6.541E2,5.488E2,6.530E2,5.509E2,1.676E0,9.738E-1,6.535E2,1.342E7,4.700E1,5.665E-1,2.587E0,0.000E0,2.674E6,1.000E0,1.248E2,2.576E2,9.037E0,5.461E2,1.185E0,8.437E-1,9.952E-1
5,15625-3-fb-5.png:0240-0290,3.112E5,4.942E1,6.968E0,4.600E1,3.300E1,9.300E1,6.448E2,6.003E2,6.425E2,5.988E2,1.999E3,3.226E2,9.072E2,6.541E2,6.026E2,6.673E2,5.937E2,2.298E1,9.784E-1,6.792E2,1.538E7,4.800E1,8.690E-1,3.180E0,0.000E0,3.065E6,1.000E0,1.607E2,3.271E2,3.259E1,5.938E2,1.124E0,8.896E-1,9.958E-1
6,15625-3-fb-6.png:0253-0228,2.894E5,4.619E1,8.742E0,4.600E1,2.900E1,1.060E2,5.221E2,5.647E2,5.314E2,5.683E2,1.966E3,1.904E2,8.781E2,6.429E2,6.026E2,6.302E2,5.848E2,2.049E1,9.412E-1,6.455E2,1.337E7,4.500E1,1.552E0,2.636E0,0.000E0,2.665E6,1.000E0,8.691E1,2.887E2,1.043E1,5.817E2,1.078E0,9.280E-1,9.919E-1
7,15625-3-fb-7.png:0244-0246,3.724E5,3.464E1,4.185E0,3.400E1,2.100E1,5.400E1,5.374E2,6.002E2,5.383E2,6.013E2,2.223E3,1.994E2,9.386E2,7.034E2,6.832E2,7.258E2,6.532E2,3.630E1,9.472E-1,7.364E2,1.290E7,3.400E1,7.074E-1,-2.130E0,0.000E0,2.571E6,1.000E0,1.180E2,3.571E2,3.568E1,6.543E2,1.111E0,9.000E-1,9.928E-1
8,15625-3-fb-8.png:0253-0196,2.948E5,4.181E1,5.425E0,3.900E1,2.800E1,8.200E1,4.417E2,5.787E2,4.443E2,5.794E2,1.960E3,1.120E2,8.826E2,6.563E2,6.115E2,6.443E2,5.826E2,1.198E1,9.640E-1,6.599E2,1.233E7,4.100E1,1.315E0,-3.214E0,0.000E0,2.456E6,1.000E0,5.531E1,2.850E2,1.344E1,5.857E2,1.106E0,9.043E-1,9.904E-1
9,15625-3-fb-9.png:0350-0222,2.368E5,4.508E1,6.897E0,4.600E1,3.000E1,8.700E1,4.928E2,3.525E2,4.935E2,3.459E2,1.776E3,2.061E2,6.451E2,5.824E2,5.712E2,5.620E2,5.365E2,5.330E1,9.431E-1,5.812E2,1.068E7,4.500E1,1.375E0,1.397E0,0.000E0,2.128E6,1.000E0,9.323E1,3.835E2,5.826E0,5.277E2,1.048E0,9.546E-1,9.878E-1
10,15625-3-fb-10.png:0279-0262,2.953E5,5.368E1,8.833E0,4.800E1,3.400E1,1.030E2,5.865E2,5.183E2,5.877E2,5.129E2,1.945E3,2.778E2,8.355E2,6.205E2,6.317E2,6.256E2,6.010E2,1.166E2,9.811E-1,6.325E2,1.585E7,5.200E1,1.061E0,6.814E-2,0.000E0,3.159E6,1.000E0,2.597E2,4.198E2,8.636E1,5.987E2,1.041E0,9.607E-1,9.945E-1
