 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,15625-10-fb-1.png:0180-0265,4.454E5,7.796E1,2.047E1,6.000E1,4.500E1,2.080E2,5.896E2,7.273E2,5.962E2,7.295E2,2.489E3,1.882E2,1.098E3,8.131E2,7.146E2,8.004E2,7.086E2,1.788E2,9.037E-1,8.338E2,3.473E7,7.300E1,1.508E0,3.017E0,0.000E0,6.921E6,1.000E0,8.902E1,1.491E2,1.631E2,7.115E2,1.130E0,8.852E-1,9.819E-1
2,15625-10-fb-2.png:0218-0221,3.201E5,6.910E1,1.057E1,6.000E1,4.500E1,1.470E2,4.849E2,6.426E2,4.748E2,6.455E2,2.135E3,1.546E2,9.901E2,6.832E2,6.698E2,7.326E2,5.564E2,1.311E2,8.829E-1,7.486E2,2.212E7,6.700E1,1.258E0,1.473E0,0.000E0,4.408E6,1.000E0,8.165E1,1.517E2,1.483E2,5.701E2,1.317E0,7.594E-1,9.847E-1
3,15625-10-fb-3.png:0261-0255,3.851E5,6.333E1,1.592E1,5.000E1,3.600E1,1.430E2,5.733E2,5.447E2,5.822E2,5.454E2,2.278E3,2.330E2,9.386E2,6.765E2,7.571E2,7.583E2,6.465E2,9.259E1,9.328E-1,7.613E2,2.439E7,6.000E1,8.756E-1,2.228E-1,0.000E0,4.860E6,1.000E0,2.102E2,4.261E2,7.426E1,6.434E2,1.173E0,8.526E-1,9.879E-1
4,15625-10-fb-4.png:0267-0232,4.392E5,6.589E1,1.753E1,4.500E1,3.700E1,1.570E2,5.122E2,5.401E2,5.113E2,5.437E2,2.399E3,1.277E2,9.318E2,7.840E2,7.728E2,7.558E2,7.398E2,1.338E2,9.588E-1,7.827E2,2.894E7,6.300E1,6.959E-1,-4.571E-2,0.000E0,5.767E6,1.000E0,5.794E1,2.760E2,1.764E2,7.159E2,1.022E0,9.788E-1,9.929E-1
5,15625-10-fb-5.png:0256-0237,4.337E5,7.273E1,1.472E1,6.000E1,4.400E1,1.590E2,5.366E2,5.889E2,5.394E2,5.946E2,2.406E3,1.501E2,9.610E2,7.616E2,7.818E2,7.691E2,7.180E2,1.129E2,9.416E-1,7.848E2,3.155E7,7.100E1,6.837E-1,7.590E-1,0.000E0,6.287E6,1.000E0,2.202E2,8.270E1,9.639E1,7.113E2,1.071E0,9.336E-1,9.850E-1
6,15625-10-fb-6.png:0253-0266,2.435E5,5.676E1,9.840E0,5.000E1,3.700E1,1.170E2,5.995E2,5.670E2,6.009E2,5.750E2,1.785E3,3.203E2,8.669E2,5.510E2,5.779E2,5.866E2,5.285E2,1.140E2,9.601E-1,5.992E2,1.382E7,5.400E1,1.235E0,2.051E0,0.000E0,2.754E6,1.000E0,2.128E2,1.370E2,1.148E2,5.311E2,1.110E0,9.009E-1,9.955E-1
7,15625-10-fb-7.png:0235-0247,3.361E5,6.789E1,1.528E1,5.400E1,3.800E1,1.460E2,5.443E2,6.153E2,5.516E2,6.062E2,2.170E3,2.240E2,9.363E2,6.586E2,6.362E2,6.701E2,6.386E2,1.645E2,8.970E-1,7.184E2,2.282E7,6.500E1,7.417E-1,3.403E-1,0.000E0,4.548E6,1.000E0,1.080E2,1.385E2,1.519E2,6.252E2,1.049E0,9.529E-1,9.705E-1
8,15625-10-fb-9.png:0269-0276,3.463E5,6.793E1,1.678E1,5.400E1,4.300E1,2.140E2,5.928E2,5.364E2,5.940E2,5.296E2,2.213E3,3.002E2,9.184E2,6.362E2,7.526E2,7.823E2,5.636E2,1.127E2,8.883E-1,7.755E2,2.352E7,6.300E1,1.758E0,4.861E0,0.000E0,4.688E6,1.000E0,1.601E2,1.201E2,1.318E2,5.539E2,1.388E0,7.204E-1,9.821E-1
9,15625-10-fb-10.png:0211-0254,3.057E5,6.754E1,1.135E1,6.000E1,4.700E1,1.410E2,5.713E2,6.680E2,5.764E2,6.649E2,2.018E3,2.778E2,1.006E3,5.846E2,6.675E2,6.768E2,5.751E2,9.497E1,9.431E-1,6.740E2,2.065E7,6.400E1,1.443E0,2.357E0,0.000E0,4.115E6,1.000E0,2.128E2,6.637E1,1.045E2,5.692E2,1.177E0,8.497E-1,9.866E-1
10,15625-10-fb-11.png:0217-0311,3.398E5,6.404E1,8.225E0,6.000E1,4.800E1,1.400E2,6.976E2,6.544E2,6.999E2,6.605E2,2.148E3,3.606E2,1.004E3,6.720E2,6.922E2,7.184E2,6.022E2,1.268E2,9.256E-1,7.187E2,2.176E7,6.200E1,2.513E0,1.144E1,0.000E0,4.336E6,1.000E0,2.144E2,8.902E1,1.256E2,6.099E2,1.193E0,8.383E-1,9.906E-1
11,15625-10-fb-12.png:0282-0232,3.020E5,6.820E1,1.196E1,6.000E1,4.600E1,1.630E2,5.150E2,5.296E2,5.090E2,5.247E2,2.045E3,1.949E2,8.512E2,6.496E2,6.765E2,7.497E2,5.129E2,4.819E1,9.071E-1,7.416E2,2.060E7,6.500E1,2.182E0,7.167E0,0.000E0,4.105E6,1.000E0,1.048E2,3.729E2,3.789E1,5.167E2,1.462E0,6.841E-1,9.936E-1
12,15625-10-fb-13.png:0288-0230,2.536E5,6.686E1,1.385E1,6.000E1,4.600E1,1.860E2,5.291E2,5.114E2,5.192E2,5.168E2,1.852E3,2.442E2,8.198E2,5.443E2,6.429E2,6.444E2,5.011E2,1.139E2,9.293E-1,6.510E2,1.696E7,6.300E1,2.309E0,9.280E0,0.000E0,3.379E6,1.000E0,1.833E2,1.564E2,1.135E2,5.095E2,1.286E0,7.775E-1,9.943E-1
13,15625-10-fb-14.png:0243-0299,2.369E5,6.145E1,6.172E0,6.000E1,4.700E1,1.070E2,6.693E2,5.932E2,6.708E2,5.955E2,1.762E3,3.786E2,8.624E2,5.824E2,5.242E2,6.081E2,4.960E2,2.599E1,9.594E-1,6.227E2,1.456E7,6.000E1,1.248E0,8.969E0,0.000E0,2.902E6,1.000E0,1.791E2,3.234E2,3.191E1,4.956E2,1.226E0,8.157E-1,9.960E-1
14,15625-10-fb-15.png:0279-0224,2.938E5,7.233E1,1.488E1,6.700E1,5.100E1,1.940E2,5.157E2,5.124E2,5.080E2,5.026E2,2.062E3,1.926E2,8.534E2,6.205E2,6.698E2,7.581E2,4.935E2,5.248E1,8.682E-1,7.563E2,2.125E7,6.800E1,2.824E0,1.119E1,0.000E0,4.236E6,1.000E0,1.269E2,4.103E2,5.184E1,4.809E2,1.536E0,6.509E-1,9.971E-1
15,15625-10-fb-16.png:0249-0275,2.832E5,6.297E1,9.280E0,5.700E1,4.500E1,1.290E2,6.197E2,5.824E2,6.205E2,5.870E2,1.931E3,3.270E2,9.117E2,5.802E2,6.518E2,6.823E2,5.285E2,6.022E1,9.547E-1,6.839E2,1.783E7,6.000E1,1.374E0,2.194E0,0.000E0,3.554E6,1.000E0,1.896E2,3.750E2,5.790E1,5.256E2,1.291E0,7.745E-1,9.946E-1
16,15625-10-fb-17.png:0266-0265,4.022E5,6.562E1,1.278E1,6.000E1,4.500E1,1.590E2,5.869E2,5.506E2,5.952E2,5.578E2,2.372E3,2.890E2,9.811E2,6.115E2,8.646E2,9.056E2,5.655E2,7.218E1,8.982E-1,8.989E2,2.639E7,6.200E1,1.955E0,5.800E0,0.000E0,5.259E6,1.000E0,1.738E2,4.509E2,6.656E1,5.598E2,1.601E0,6.244E-1,9.967E-1
17,15625-10-fb-19.png:0173-0276,3.361E5,6.156E1,1.251E1,5.400E1,4.300E1,1.510E2,6.168E2,7.540E2,6.219E2,7.492E2,2.083E3,2.845E2,1.073E3,6.698E2,6.339E2,6.973E2,6.137E2,3.402E1,9.736E-1,7.262E2,2.069E7,5.800E1,1.748E0,5.421E0,0.000E0,4.124E6,1.000E0,1.449E2,2.618E2,3.320E1,6.209E2,1.136E0,8.801E-1,9.961E-1
