 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,500-13-fb-1.png:0204-0246,3.584E5,8.848E1,2.332E1,8.600E1,4.400E1,2.050E2,5.679E2,6.734E2,5.673E2,6.843E2,2.232E3,2.083E2,1.044E3,6.877E2,7.123E2,6.895E2,6.619E2,1.232E2,9.042E-1,7.193E2,3.171E7,8.800E1,4.188E-1,5.409E-2,0.000E0,6.320E6,1.000E0,2.197E2,4.583E1,1.060E2,6.635E2,1.042E0,9.601E-1,9.874E-1
2,500-13-fb-2.png:0250-0252,3.781E5,8.613E1,2.648E1,5.400E1,4.200E1,1.940E2,5.590E2,5.788E2,5.570E2,5.809E2,2.292E3,1.926E2,9.229E2,7.459E2,6.765E2,7.443E2,6.468E2,1.645E2,9.045E-1,7.559E2,3.256E7,8.500E1,5.156E-1,-3.384E-1,0.000E0,6.490E6,1.000E0,1.059E2,1.612E2,1.500E2,6.484E2,1.151E0,8.690E-1,9.781E-1
3,500-13-fb-3.png:0264-0235,3.323E5,8.445E1,2.347E1,5.500E1,4.300E1,2.030E2,5.212E2,5.586E2,5.255E2,5.561E2,2.106E3,1.792E2,8.714E2,6.944E2,6.384E2,6.892E2,6.139E2,2.043E1,9.412E-1,7.043E2,2.806E7,8.500E1,3.732E-1,-2.336E-1,0.000E0,5.593E6,1.000E0,8.428E1,3.103E2,1.446E1,6.182E2,1.123E0,8.908E-1,9.871E-1
4,500-13-fb-4.png:0278-0257,3.604E5,9.512E1,1.810E1,8.600E1,5.200E1,1.970E2,5.884E2,5.248E2,5.915E2,5.284E2,2.218E3,2.352E2,8.758E2,6.810E2,7.101E2,7.158E2,6.410E2,6.020E1,9.202E-1,7.322E2,3.428E7,9.300E1,4.665E-1,7.542E-1,0.000E0,6.831E6,1.000E0,1.833E2,4.151E2,5.511E1,6.511E2,1.117E0,8.955E-1,9.836E-1
5,500-13-fb-5.png:0242-0266,3.744E5,9.058E1,2.299E1,1.010E2,4.600E1,1.810E2,6.135E2,5.920E2,6.169E2,5.919E2,2.333E3,2.352E2,9.498E2,7.235E2,6.966E2,7.338E2,6.496E2,3.612E1,8.645E-1,7.787E2,3.391E7,9.100E1,2.801E-1,-3.229E-1,0.000E0,6.759E6,1.000E0,1.096E2,3.287E2,3.244E1,6.630E2,1.129E0,8.854E-1,9.696E-1
6,500-13-fb-7.png:0288-0250,4.413E5,8.850E1,2.204E1,7.900E1,4.600E1,1.950E2,5.705E2,5.018E2,5.748E2,5.024E2,2.471E3,1.702E2,8.826E2,7.818E2,7.683E2,7.921E2,7.093E2,3.825E1,9.084E-1,8.161E2,3.905E7,8.500E1,7.318E-1,7.274E-1,0.000E0,7.783E6,1.000E0,7.796E1,3.387E2,1.899E1,7.032E2,1.117E0,8.954E-1,9.762E-1
7,500-13-fb-9.png:0208-0244,3.068E5,8.125E1,2.162E1,5.600E1,4.600E1,1.830E2,5.531E2,6.768E2,5.520E2,6.927E2,2.078E3,2.598E2,1.044E3,5.734E2,7.302E2,7.007E2,5.574E2,9.589E1,8.929E-1,7.270E2,2.492E7,7.900E1,6.861E-1,-5.166E-3,0.000E0,4.967E6,1.000E0,2.655E2,3.703E2,8.870E1,5.703E2,1.257E0,7.956E-1,9.832E-1
8,500-13-fb-10.png:0227-0251,2.255E5,9.626E1,2.306E1,9.900E1,5.600E1,2.070E2,5.672E2,6.274E2,5.707E2,6.317E2,1.776E3,2.957E2,9.274E2,5.354E2,5.824E2,5.834E2,4.922E2,1.216E2,8.990E-1,5.941E2,2.171E7,9.300E1,1.087E0,1.746E0,0.000E0,4.327E6,1.000E0,1.759E2,1.264E2,1.259E2,4.929E2,1.185E0,8.437E-1,9.769E-1
9,500-13-fb-11.png:0234-0218,3.896E5,8.042E1,2.510E1,5.300E1,3.400E1,1.900E2,4.890E2,6.318E2,4.962E2,6.322E2,2.368E3,1.568E2,1.026E3,6.653E2,8.131E2,7.979E2,6.216E2,6.754E1,8.729E-1,8.261E2,3.133E7,7.800E1,4.794E-1,-4.720E-1,0.000E0,6.244E6,1.000E0,1.728E2,4.135E2,7.340E1,6.453E2,1.284E0,7.791E-1,9.735E-1
10,500-13-fb-12.png:0247-0287,3.454E5,8.359E1,2.545E1,5.400E1,4.400E1,1.950E2,6.475E2,6.003E2,6.540E2,6.088E2,2.179E3,3.270E2,9.453E2,6.317E2,7.078E2,7.102E2,6.192E2,1.125E2,9.144E-1,7.343E2,2.887E7,8.100E1,8.167E-1,3.261E-1,0.000E0,5.754E6,1.000E0,2.060E2,1.038E2,1.181E2,6.281E2,1.147E0,8.719E-1,9.870E-1
