 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,500-2-fb-1.png:0247-0258,9.054E4,9.831E1,1.161E1,9.400E1,5.800E1,1.510E2,5.719E2,5.888E2,5.731E2,5.893E2,1.184E3,3.942E2,7.638E2,3.674E2,3.472E2,3.796E2,3.037E2,3.610E1,8.111E-1,3.897E2,8.901E6,9.700E1,4.401E-1,2.376E0,0.000E0,1.774E6,1.000E0,1.920E2,3.080E2,4.407E1,3.041E2,1.250E0,7.999E-1,9.632E-1
2,500-2-fb-2.png:0233-0240,8.574E4,9.910E1,1.365E1,9.400E1,5.800E1,1.560E2,5.419E2,6.167E2,5.428E2,6.175E2,1.182E3,3.786E2,8.198E2,3.181E2,3.942E2,4.118E2,2.651E2,1.167E2,7.714E-1,4.348E2,8.496E6,9.800E1,2.196E-1,3.098E-1,0.000E0,1.693E6,1.000E0,2.040E2,1.450E2,1.176E2,2.694E2,1.553E0,6.437E-1,9.460E-1
3,500-2-fb-3.png:0271-0239,9.227E4,1.070E2,1.308E1,9.700E1,7.000E1,1.580E2,5.288E2,5.542E2,5.317E2,5.561E2,1.335E3,3.405E2,7.213E2,3.920E2,3.696E2,3.961E2,2.966E2,3.229E1,6.505E-1,4.233E2,9.870E6,1.050E2,5.154E-1,6.433E-1,0.000E0,1.967E6,1.000E0,1.530E2,2.830E2,2.372E1,3.315E2,1.336E0,7.487E-1,9.137E-1
4,500-2-fb-4.png:0251-0264,9.210E4,1.040E2,1.409E1,9.800E1,5.700E1,1.660E2,6.003E2,5.880E2,6.001E2,5.862E2,1.193E3,4.301E2,7.661E2,3.248E2,3.674E2,3.605E2,3.253E2,7.771E1,8.126E-1,3.727E2,9.574E6,1.020E2,4.777E-1,9.322E-1,0.000E0,1.908E6,1.000E0,2.460E2,3.290E2,6.775E1,3.248E2,1.108E0,9.024E-1,9.530E-1
5,500-2-fb-5.png:0171-0248,1.154E5,9.749E1,1.405E1,9.700E1,5.500E1,1.600E2,5.503E2,7.587E2,5.533E2,7.573E2,1.472E3,3.382E2,9.610E2,4.368E2,4.010E2,4.591E2,3.199E2,1.461E2,6.691E-1,4.831E2,1.125E7,9.600E1,3.975E-1,5.784E-1,0.000E0,2.241E6,1.000E0,1.730E2,9.100E1,1.416E2,3.270E2,1.435E0,6.967E-1,9.201E-1
6,500-2-fb-6.png:0232-0258,1.080E5,9.153E1,1.693E1,8.000E1,5.100E1,1.600E2,5.626E2,6.142E2,5.703E2,6.196E2,1.354E3,3.629E2,8.154E2,4.323E2,3.830E2,4.123E2,3.334E2,1.613E2,7.406E-1,4.375E2,9.883E6,8.800E1,6.427E-1,6.260E-2,0.000E0,1.970E6,1.000E0,1.670E2,2.000E2,1.643E2,3.386E2,1.236E0,8.088E-1,9.292E-1
7,500-2-fb-7.png:0241-0155,1.021E5,9.799E1,1.165E1,9.500E1,6.900E1,1.610E2,3.451E2,6.016E2,3.452E2,6.011E2,1.359E3,1.456E2,7.952E2,4.054E2,3.808E2,4.119E2,3.157E2,1.450E2,6.948E-1,4.160E2,1.001E7,9.600E1,7.989E-1,2.707E0,0.000E0,1.994E6,1.000E0,7.700E1,1.880E2,1.389E2,3.370E2,1.305E0,7.664E-1,9.102E-1
8,500-2-fb-8.png:0232-0225,8.837E4,1.023E2,1.364E1,9.600E1,6.100E1,1.600E2,5.009E2,6.313E2,5.010E2,6.312E2,1.205E3,3.584E2,8.355E2,2.934E2,4.211E2,4.184E2,2.689E2,1.072E2,7.646E-1,4.524E2,9.045E6,1.010E2,2.607E-1,6.948E-1,0.000E0,1.803E6,1.000E0,1.770E2,1.380E2,1.136E2,2.862E2,1.556E0,6.428E-1,9.549E-1
9,500-2-fb-9.png:0253-0272,1.033E5,1.068E2,1.398E1,9.700E1,6.800E1,1.720E2,6.123E2,5.814E2,6.116E2,5.818E2,1.322E3,4.458E2,7.862E2,3.293E2,4.189E2,4.197E2,3.134E2,9.836E1,7.431E-1,4.429E2,1.103E7,1.050E2,5.424E-1,1.034E0,0.000E0,2.199E6,1.000E0,2.250E2,1.680E2,1.151E2,3.224E2,1.339E0,7.468E-1,9.316E-1
10,500-2-fb-10.png:0242-0252,9.496E4,1.050E2,1.441E1,9.800E1,6.000E1,1.710E2,5.594E2,5.975E2,5.603E2,5.987E2,1.274E3,3.808E2,7.907E2,3.674E2,3.786E2,3.782E2,3.197E2,1.400E2,7.356E-1,3.978E2,9.971E6,1.040E2,4.033E-1,3.968E-1,0.000E0,1.987E6,1.000E0,1.910E2,1.840E2,1.425E2,3.326E2,1.183E0,8.453E-1,9.285E-1
11,500-2-fb-11.png:0233-0306,9.864E4,1.037E2,1.242E1,9.700E1,7.100E1,1.610E2,6.793E2,6.227E2,6.791E2,6.244E2,1.280E3,5.174E2,8.221E2,3.360E2,3.987E2,3.956E2,3.175E2,1.023E2,7.563E-1,4.060E2,1.023E7,1.010E2,7.960E-1,1.063E0,0.000E0,2.038E6,1.000E0,2.670E2,3.220E2,7.757E1,3.227E2,1.246E0,8.025E-1,9.480E-1
12,500-2-fb-12.png:0297-0235,1.072E5,1.094E2,1.135E1,9.900E1,8.100E1,1.520E2,5.284E2,4.840E2,5.267E2,4.855E2,1.371E3,2.621E2,6.272E2,5.286E2,2.957E2,5.291E2,2.579E2,1.669E2,7.163E-1,5.362E2,1.173E7,1.080E2,5.163E-1,1.044E-1,0.000E0,2.337E6,1.000E0,1.170E2,2.680E2,1.704E2,2.680E2,2.051E0,4.875E-1,9.529E-1
13,500-2-fb-13.png:0256-0275,1.139E5,1.079E2,1.549E1,9.800E1,6.700E1,1.690E2,6.160E2,5.639E2,6.190E2,5.662E2,1.404E3,4.122E2,7.638E2,4.099E2,3.875E2,4.036E2,3.592E2,9.558E0,7.259E-1,4.230E2,1.229E7,1.060E2,5.337E-1,2.427E-1,0.000E0,2.448E6,1.000E0,2.030E2,3.210E2,3.790E1,3.809E2,1.124E0,8.900E-1,9.327E-1
14,500-2-fb-14.png:0078-0321,8.616E4,9.265E1,1.154E1,9.400E1,5.500E1,1.380E2,7.252E2,9.718E2,7.266E2,9.737E2,1.110E3,5.421E2,1.140E3,3.539E2,3.405E2,3.430E2,3.198E2,1.528E2,8.782E-1,3.612E2,7.983E6,9.200E1,3.065E-1,6.843E-1,0.000E0,1.591E6,1.000E0,2.430E2,4.800E1,1.566E2,3.194E2,1.073E0,9.323E-1,9.725E-1
15,500-2-fb-15.png:0179-0272,1.163E5,9.349E1,1.343E1,9.400E1,5.800E1,1.600E2,6.255E2,7.269E2,6.279E2,7.272E2,1.396E3,3.853E2,9.386E2,4.480E2,3.898E2,4.173E2,3.548E2,2.076E1,7.494E-1,4.507E2,1.087E7,9.200E1,7.721E-1,1.940E0,0.000E0,2.167E6,1.000E0,1.720E2,1.860E2,1.737E2,3.677E2,1.176E0,8.502E-1,9.220E-1
16,500-2-fb-16.png:0262-0275,1.278E5,1.013E2,1.363E1,9.700E1,4.500E1,1.510E2,6.001E2,5.797E2,6.022E2,5.788E2,1.465E3,4.234E2,7.974E2,3.853E2,4.794E2,4.557E2,3.571E2,7.981E1,7.484E-1,4.821E2,1.295E7,1.000E2,5.097E-2,9.956E-1,0.000E0,2.580E6,1.000E0,2.430E2,3.690E2,8.387E1,3.811E2,1.276E0,7.836E-1,9.568E-1
17,500-2-fb-17.png:0265-0243,9.862E4,9.883E1,1.351E1,9.700E1,6.200E1,1.540E2,5.520E2,5.453E2,5.456E2,5.463E2,1.277E3,3.450E2,7.213E2,3.987E2,3.405E2,3.970E2,3.163E2,1.787E1,7.597E-1,4.087E2,9.746E6,9.700E1,5.886E-1,2.390E-1,0.000E0,1.942E6,1.000E0,1.610E2,3.080E2,2.600E1,3.366E2,1.255E0,7.967E-1,9.462E-1
18,500-2-fb-18.png:0248-0272,1.007E5,1.087E2,1.082E1,1.050E2,7.700E1,1.810E2,6.098E2,5.826E2,6.107E2,5.854E2,1.320E3,4.234E2,8.064E2,3.718E2,4.346E2,4.574E2,2.803E2,5.355E1,7.265E-1,4.618E2,1.095E7,1.070E2,6.254E-1,3.805E0,0.000E0,2.182E6,1.000E0,2.170E2,3.420E2,6.717E1,2.901E2,1.632E0,6.129E-1,9.445E-1
19,500-2-fb-19.png:0290-0267,1.163E5,9.702E1,1.261E1,9.400E1,6.000E1,1.640E2,6.054E2,4.851E2,6.060E2,4.890E2,1.359E3,4.077E2,7.146E2,3.830E2,4.413E2,4.193E2,3.531E2,1.021E2,7.914E-1,4.421E2,1.128E7,9.600E1,6.218E-1,1.221E0,0.000E0,2.249E6,1.000E0,2.630E2,3.890E2,8.651E1,3.697E2,1.187E0,8.422E-1,9.407E-1
20,500-2-fb-20.png:0264-0295,8.371E4,1.085E2,1.204E1,1.060E2,7.200E1,1.650E2,6.576E2,5.591E2,6.569E2,5.614E2,1.099E3,5.040E2,7.325E2,3.136E2,3.584E2,3.438E2,3.100E2,8.287E1,8.707E-1,3.594E2,9.086E6,1.080E2,3.942E-1,8.705E-1,0.000E0,1.811E6,1.000E0,2.760E2,3.440E2,8.571E1,3.136E2,1.109E0,9.016E-1,9.767E-1
