 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,500-7-fb-1.png:0239-0274,1.994E5,1.203E2,1.381E1,1.150E2,7.700E1,1.980E2,6.248E2,6.013E2,6.292E2,6.009E2,1.721E3,3.360E2,8.602E2,5.578E2,5.040E2,5.357E2,4.739E2,1.675E2,8.461E-1,5.608E2,2.398E7,1.190E2,5.028E-1,1.980E0,0.000E0,4.780E6,1.000E0,1.507E2,2.381E2,1.707E2,4.733E2,1.130E0,8.847E-1,9.721E-1
2,500-7-fb-2.png:0128-0238,2.482E5,1.135E2,1.770E1,1.130E2,6.400E1,2.070E2,5.351E2,8.515E2,5.339E2,8.505E2,1.866E3,2.285E2,1.136E3,6.093E2,5.555E2,5.867E2,5.387E2,1.584E1,8.958E-1,6.105E2,2.818E7,1.130E2,1.915E-1,1.178E0,0.000E0,5.616E6,1.000E0,1.027E2,1.264E2,1.745E2,5.423E2,1.089E0,9.182E-1,9.770E-1
3,500-7-fb-3.png:0285-0347,2.912E5,1.071E2,1.530E1,1.100E2,6.300E1,1.790E2,7.740E2,5.239E2,7.765E2,5.213E2,2.042E3,4.838E2,8.355E2,5.891E2,6.586E2,6.445E2,5.754E2,1.027E2,8.781E-1,6.657E2,3.120E7,1.070E2,1.450E-1,1.049E0,0.000E0,6.218E6,1.000E0,2.613E2,1.517E2,1.123E2,5.823E2,1.120E0,8.927E-1,9.791E-1
4,500-7-fb-4.png:0253-0228,1.811E5,1.115E2,1.822E1,1.140E2,6.400E1,1.890E2,5.193E2,5.942E2,5.169E2,5.971E2,1.635E3,2.285E2,7.907E2,5.645E2,4.278E2,5.563E2,4.145E2,1.688E2,8.513E-1,5.786E2,2.019E7,1.100E2,3.791E-1,4.325E-1,0.000E0,4.023E6,1.000E0,1.032E2,1.944E2,1.634E2,4.218E2,1.342E0,7.450E-1,9.804E-1
5,500-7-fb-5.png:0228-0289,1.687E5,1.197E2,1.526E1,1.160E2,6.500E1,2.010E2,6.508E2,6.357E2,6.515E2,6.355E2,1.528E3,3.898E2,8.534E2,5.152E2,4.413E2,5.357E2,4.009E2,2.974E1,9.079E-1,5.467E2,2.020E7,1.190E2,3.001E-1,2.132E0,0.000E0,4.026E6,1.000E0,1.780E2,2.802E2,2.751E1,4.122E2,1.336E0,7.483E-1,9.860E-1
6,500-7-fb-6.png:0250-0267,2.643E5,1.057E2,1.674E1,1.070E2,5.800E1,1.930E2,5.994E2,5.920E2,6.022E2,5.913E2,1.910E3,3.024E2,8.982E2,5.914E2,6.272E2,6.216E2,5.413E2,4.769E1,9.103E-1,6.394E2,2.793E7,1.050E2,2.116E-1,9.491E-1,0.000E0,5.565E6,1.000E0,2.486E2,3.898E2,7.796E1,5.293E2,1.148E0,8.707E-1,9.802E-1
7,500-7-fb-7.png:0282-0257,1.878E5,1.131E2,1.760E1,1.120E2,7.000E1,2.070E2,5.690E2,5.194E2,5.728E2,5.176E2,1.633E3,3.427E2,7.840E2,4.682E2,5.443E2,5.515E2,4.335E2,5.728E1,8.844E-1,5.661E2,2.124E7,1.120E2,4.277E-1,9.759E-1,0.000E0,4.234E6,1.000E0,1.823E2,3.877E2,5.356E1,4.462E2,1.272E0,7.861E-1,9.764E-1
8,500-7-fb-8.png:0269-0176,1.882E5,1.114E2,1.434E1,1.120E2,6.900E1,2.010E2,3.980E2,5.364E2,3.986E2,5.350E2,1.638E3,1.232E2,7.661E2,5.421E2,4.480E2,5.517E2,4.343E2,1.606E2,8.809E-1,5.727E2,2.097E7,1.110E2,2.593E-1,1.655E0,0.000E0,4.180E6,1.000E0,6.479E1,2.139E2,1.506E2,4.382E2,1.270E0,7.873E-1,9.808E-1
9,500-7-fb-9.png:0307-0290,2.385E5,1.110E2,1.585E1,1.130E2,6.300E1,1.960E2,6.525E2,4.466E2,6.597E2,4.435E2,1.790E3,3.718E2,7.370E2,5.578E2,5.600E2,5.983E2,5.075E2,1.375E2,9.348E-1,6.110E2,2.647E7,1.110E2,1.923E-1,1.185E0,0.000E0,5.276E6,1.000E0,2.254E2,1.938E2,1.241E2,5.214E2,1.179E0,8.482E-1,9.869E-1
10,500-7-fb-10.png:0146-0256,2.784E5,1.094E2,1.783E1,1.130E2,6.000E1,1.890E2,5.720E2,8.233E2,5.784E2,8.233E2,1.958E3,2.733E2,1.127E3,6.003E2,6.205E2,6.771E2,5.235E2,1.306E2,9.123E-1,6.923E2,3.047E7,1.100E2,-7.277E-2,8.121E-1,0.000E0,6.072E6,1.000E0,1.491E2,2.318E1,1.258E2,5.324E2,1.293E0,7.732E-1,9.829E-1
