 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
11,500-6-fb-13.png:0255-0238,2.034E5,1.155E2,1.637E1,1.100E2,7.100E1,1.820E2,5.082E2,5.934E2,5.120E2,5.961E2,1.921E3,2.643E2,8.669E2,5.376E2,5.869E2,6.744E2,3.839E2,5.275E1,6.924E-1,6.813E2,2.349E7,1.150E2,1.906E-1,9.111E-1,0.000E0,4.681E6,1.000E0,1.370E2,3.690E2,4.367E1,3.976E2,1.756E0,5.693E-1,9.537E-1
12,500-6-fb-14.png:0250-0264,1.862E5,1.088E2,1.563E1,1.080E2,7.000E1,1.810E2,5.926E2,5.878E2,5.907E2,5.838E2,1.701E3,3.562E2,8.490E2,4.726E2,5.309E2,5.367E2,4.417E2,6.114E1,8.084E-1,5.561E2,2.025E7,1.080E2,3.408E-1,8.788E-1,0.000E0,4.036E6,1.000E0,2.210E2,3.670E2,7.120E1,4.499E2,1.215E0,8.230E-1,9.779E-1
13,500-6-fb-15.png:0248-0263,1.942E5,1.135E2,1.653E1,1.130E2,6.900E1,1.900E2,5.975E2,5.862E2,5.950E2,5.848E2,1.701E3,3.360E2,8.602E2,5.085E2,5.421E2,5.952E2,4.155E2,5.155E1,8.440E-1,6.136E2,2.205E7,1.130E2,1.641E-1,7.408E-1,0.000E0,4.394E6,1.000E0,1.920E2,3.650E2,5.828E1,4.137E2,1.432E0,6.982E-1,9.713E-1
14,500-6-fb-16.png:0209-0294,2.394E5,1.101E2,1.903E1,1.130E2,5.900E1,2.000E2,6.523E2,6.639E2,6.521E2,6.669E2,1.980E3,3.539E2,9.632E2,6.115E2,5.734E2,6.690E2,4.556E2,1.344E2,7.676E-1,6.924E2,2.636E7,1.100E2,2.018E-1,6.019E-2,0.000E0,5.253E6,1.000E0,2.020E2,1.020E2,1.336E2,4.802E2,1.468E0,6.810E-1,9.640E-1
15,500-6-fb-18.png:0243-0255,1.645E5,1.160E2,1.522E1,1.140E2,7.500E1,1.880E2,5.870E2,5.889E2,5.895E2,5.955E2,1.567E3,3.696E2,8.602E2,4.054E2,5.219E2,5.163E2,4.058E2,8.102E1,8.423E-1,5.257E2,1.909E7,1.150E2,3.297E-1,2.240E-1,0.000E0,3.804E6,1.000E0,2.550E2,1.270E2,9.685E1,4.032E2,1.272E0,7.860E-1,9.798E-1
16,500-6-fb-19.png:0176-0245,1.450E5,1.324E2,1.711E1,1.350E2,8.600E1,2.090E2,5.502E2,7.629E2,5.538E2,7.661E2,1.565E3,2.755E2,9.475E2,5.466E2,3.942E2,5.176E2,3.568E2,2.387E1,7.444E-1,5.718E2,1.921E7,1.320E2,4.651E-1,-4.227E-1,0.000E0,3.828E6,1.000E0,1.230E2,1.970E2,1.709E1,3.858E2,1.451E0,6.892E-1,9.572E-1
17,500-6-fb-20.png:0224-0236,1.300E5,1.233E2,1.462E1,1.160E2,8.600E1,1.840E2,5.328E2,6.408E2,5.305E2,6.419E2,1.404E3,3.293E2,8.557E2,4.010E2,4.256E2,4.266E2,3.881E2,5.934E1,8.287E-1,4.389E2,1.604E7,1.220E2,5.012E-1,-1.062E0,0.000E0,3.197E6,1.000E0,2.020E2,3.150E2,6.907E1,3.939E2,1.099E0,9.097E-1,9.766E-1
18,500-6-fb-21.png:0314-0220,1.614E5,1.265E2,1.734E1,1.120E2,8.800E1,1.780E2,5.053E2,4.370E2,5.067E2,4.357E2,1.601E3,2.307E2,6.563E2,5.242E2,4.323E2,5.396E2,3.808E2,2.049E1,7.909E-1,5.377E2,2.042E7,1.260E2,4.189E-2,-9.213E-1,0.000E0,4.069E6,1.000E0,1.110E2,3.560E2,2.357E1,3.907E2,1.417E0,7.058E-1,9.621E-1
19,500-6-fb-22.png:0246-0245,1.922E5,1.120E2,1.644E1,1.130E2,6.500E1,1.760E2,5.408E2,5.845E2,5.455E2,5.853E2,1.712E3,2.800E2,8.378E2,5.398E2,4.906E2,5.289E2,4.627E2,1.894E1,8.240E-1,5.580E2,2.152E7,1.110E2,2.958E-1,5.515E-1,0.000E0,4.289E6,1.000E0,1.250E2,2.850E2,1.465E1,4.746E2,1.143E0,8.748E-1,9.784E-1
20,500-6-fb-23.png:0231-0226,1.807E5,1.235E2,1.470E1,1.240E2,8.000E1,1.900E2,5.007E2,6.378E2,5.002E2,6.409E2,1.662E3,2.666E2,8.870E2,4.794E2,5.219E2,4.887E2,4.708E2,6.651E1,8.225E-1,5.265E2,2.231E7,1.230E2,2.002E-1,2.388E-1,0.000E0,4.446E6,1.000E0,1.970E2,3.480E2,8.242E1,4.728E2,1.038E0,9.633E-1,9.689E-1
21,500-6-fb-24.png:0222-0232,1.993E5,1.121E2,1.608E1,1.150E2,6.500E1,1.810E2,5.105E2,6.395E2,5.078E2,6.414E2,1.718E3,2.800E2,9.072E2,4.794E2,5.219E2,5.380E2,4.718E2,7.085E1,8.489E-1,5.710E2,2.234E7,1.120E2,7.728E-2,6.845E-1,0.000E0,4.453E6,1.000E0,1.440E2,3.310E2,5.587E1,4.726E2,1.140E0,8.769E-1,9.695E-1
22,500-6-fb-25.png:0240-0242,1.885E5,1.244E2,1.594E1,1.130E2,8.100E1,1.870E2,5.690E2,6.236E2,5.642E2,6.284E2,1.786E3,2.397E2,8.310E2,6.070E2,4.502E2,5.772E2,4.159E2,1.778E2,7.427E-1,6.121E2,2.345E7,1.230E2,2.806E-1,-7.869E-2,0.000E0,4.674E6,1.000E0,1.070E2,1.780E2,1.726E2,4.435E2,1.388E0,7.206E-1,9.448E-1
23,500-6-fb-26.png:0265-0223,1.892E5,1.150E2,1.656E1,1.130E2,7.500E1,1.980E2,5.024E2,5.305E2,5.038E2,5.388E2,1.697E3,2.710E2,8.355E2,4.570E2,5.690E2,5.532E2,4.354E2,8.309E1,8.258E-1,5.791E2,2.176E7,1.140E2,6.733E-1,1.276E0,0.000E0,4.336E6,1.000E0,2.140E2,1.380E2,1.039E2,4.391E2,1.271E0,7.870E-1,9.710E-1
24,500-6-fb-27.png:0169-0271,1.867E5,1.133E2,1.653E1,1.120E2,6.800E1,1.990E2,5.878E2,7.580E2,5.883E2,7.550E2,1.645E3,3.494E2,1.019E3,5.152E2,5.085E2,5.139E2,4.625E2,1.325E2,8.674E-1,5.462E2,2.114E7,1.120E2,3.784E-1,8.461E-1,0.000E0,4.214E6,1.000E0,1.710E2,8.400E1,1.472E2,4.689E2,1.111E0,9.000E-1,9.630E-1
25,500-6-fb-29.png:0161-0235,2.279E5,1.157E2,1.883E1,1.150E2,7.000E1,1.980E2,5.302E2,7.917E2,5.344E2,7.870E2,1.796E3,2.666E2,1.062E3,5.197E2,5.578E2,5.716E2,5.076E2,5.481E1,8.881E-1,5.929E2,2.636E7,1.160E2,1.944E-1,-1.510E-1,0.000E0,5.254E6,1.000E0,1.680E2,2.650E2,5.469E1,5.166E2,1.126E0,8.881E-1,9.796E-1
26,500-6-fb-30.png:0229-0165,1.856E5,1.186E2,1.708E1,1.150E2,5.700E1,2.000E2,3.777E2,6.269E2,3.790E2,6.270E2,1.631E3,1.322E2,9.005E2,4.749E2,5.376E2,5.182E2,4.560E2,9.084E1,8.762E-1,5.403E2,2.201E7,1.170E2,4.287E-1,5.598E-1,0.000E0,4.386E6,1.000E0,1.540E2,1.090E2,9.571E1,4.661E2,1.136E0,8.800E-1,9.689E-1
27,500-6-fb-31.png:0240-0271,1.848E5,1.211E2,1.752E1,1.150E2,7.600E1,1.990E2,6.028E2,6.083E2,6.067E2,6.071E2,1.643E3,3.360E2,8.378E2,5.443E2,4.637E2,5.424E2,4.337E2,2.372E1,8.600E-1,5.541E2,2.238E7,1.210E2,2.751E-1,2.973E-1,0.000E0,4.460E6,1.000E0,1.630E2,3.000E2,2.283E1,4.317E2,1.251E0,7.997E-1,9.766E-1
28,500-6-fb-32.png:0280-0280,1.458E5,1.186E2,1.711E1,1.130E2,6.900E1,1.950E2,6.224E2,5.151E2,6.231E2,5.132E2,1.474E3,4.077E2,7.302E2,4.413E2,4.256E2,4.572E2,4.059E2,2.459E1,8.437E-1,4.760E2,1.729E7,1.180E2,3.417E-1,1.031E-1,0.000E0,3.447E6,1.000E0,1.860E2,3.400E2,3.055E1,4.060E2,1.126E0,8.878E-1,9.676E-1
29,500-6-fb-33.png:0265-0321,1.939E5,1.183E2,1.635E1,1.160E2,7.300E1,1.850E2,7.232E2,5.615E2,7.232E2,5.588E2,1.687E3,4.525E2,7.907E2,5.354E2,4.816E2,5.500E2,4.489E2,1.568E2,8.559E-1,5.690E2,2.294E7,1.170E2,2.613E-1,3.997E-1,0.000E0,4.573E6,1.000E0,2.160E2,1.830E2,1.500E2,4.559E2,1.225E0,8.162E-1,9.742E-1
30,500-6-fb-34.png:0235-0253,1.898E5,1.210E2,1.854E1,1.150E2,7.300E1,1.960E2,5.737E2,6.031E2,5.786E2,5.996E2,1.819E3,2.330E2,8.109E2,6.675E2,3.853E2,6.515E2,3.710E2,1.741E2,7.213E-1,6.874E2,2.297E7,1.190E2,3.146E-1,-2.874E-2,0.000E0,4.577E6,1.000E0,1.040E2,2.120E2,1.647E2,3.850E2,1.756E0,5.694E-1,9.475E-1
31,500-6-fb-35.png:0319-0236,1.491E5,1.175E2,1.525E1,1.150E2,7.500E1,1.900E2,5.261E2,4.473E2,5.312E2,4.464E2,1.476E3,3.158E2,6.675E2,4.256E2,4.749E2,4.858E2,3.908E2,6.169E1,8.596E-1,5.107E2,1.751E7,1.160E2,5.402E-1,7.718E-1,0.000E0,3.490E6,1.000E0,1.880E2,4.180E2,5.338E1,4.003E2,1.243E0,8.045E-1,9.758E-1
32,500-6-fb-36.png:0312-0327,1.543E5,1.145E2,1.562E1,1.130E2,7.500E1,1.930E2,7.147E2,4.350E2,7.190E2,4.323E2,1.536E3,4.682E2,6.451E2,5.286E2,4.010E2,5.063E2,3.880E2,3.906E0,8.223E-1,5.332E2,1.766E7,1.120E2,6.245E-1,1.384E-1,0.000E0,3.520E6,1.000E0,2.140E2,2.950E2,1.642E2,3.912E2,1.305E0,7.663E-1,9.553E-1
