seed,error,success,message,iterations,function_evaluations,valid_fit,lambda_,delta,k_n,k_p,k_d,alpha,beta,mu,R0,time_scale,pixel_scale,intensity_scale
3,156.99840864520374,False,Maximum number of iterations has been exceeded.,8,1827,True,2.0734397203432766,0.02848729947329844,0.7318383391437338,0.6556689560175222,0.30480472224298316,4.195758909990696,0.8419073180421988,1.5354128453805107,0.4205809218348644,0.16061975002461698,646.2620712753178,207.7998234609386
5,172.45368781193181,False,Maximum number of iterations has been exceeded.,8,1346,True,5.497243768541302,0.013439615284115563,0.7412048365605902,0.3806417965756965,0.32676716928488314,5.251568502771089,3.3153307994727563,1.7448410214035457,0.4176999569708187,0.1634721986369406,644.7940630760158,206.77444426941182
4,175.7063847712511,False,Maximum number of iterations has been exceeded.,8,2243,True,3.2002736607486106,0.023449989457239296,0.46057455405933023,0.584636061218289,0.3362342641890326,6.1089927416408525,3.7321375917358868,1.6255903498045128,0.4395897366404327,0.11790178220193985,600.0779630889671,210.27845054072156
1,196.31876736483179,False,Maximum number of iterations has been exceeded.,8,579,True,9.159997505484839,0.009453372771159759,0.7642510185667614,0.5955018506345109,0.18805035446633517,5.895247848247292,2.45385035218201,1.9341201828476793,0.433284204619633,0.06750090678678478,645.0824851920812,200.5525260827362
2,197.2659594882558,False,Maximum number of iterations has been exceeded.,8,1619,True,2.9229879725173733,0.013458843500213851,0.8624532803390672,0.5174056971638556,0.3814687476954058,5.13485452432726,2.895800860342928,1.4977144318278164,0.42699475492012456,0.2951832073597621,581.4194181639792,217.00587293413219
