# InitialCells = 8000
# Day	N	MeanArea	StdArea	MeanGrayMean	StdGrayMean	MeanGrayStdDev	StdGrayStdDev	MeanGrayMode	StdGrayMode	MeanGrayMin	StdGrayMin	MeanGrayMax	StdGrayMax	MeanCentroidX	StdCentroidX	MeanCentroidY	StdCentroidY	MeanCenterMassX	StdCenterMassX	MeanCenterMassY	StdCenterMassY	MeanPerimeter	StdPerimeter	MeanWidth	StdWidth	MeanHeight	StdHeight	MeanMajor	StdMajor	MeanMinor	StdMinor	MeanAngle	StdAngle	MeanCircularity	StdCircularity	MeanFeret	StdFeret	MeanIntDen	StdIntDen	MeanMedian	StdMedian	MeanSkew	StdSkew	MeanKurt	StdKurt	MeanRawIntDen	StdRawIntDen	MeanMinFeret	StdMinFeret	MeanAspectRatio	StdAspectRatio	MeanRound	StdRound	MeanSolidity	StdSolidity	MeanRadius	StdRadius	MeanEllipseArea	StdEllipseArea	MeanCircularity_calc	StdCircularity_calc	MeanIntDen_calc	StdIntDen_calc
1	15	396600	52625.7	111.795	8.81533	14.6116	2.27793	106.2	9.22109	77.0667	7.95044	205.867	14.1868	560.7	32.5901	593.28	64.3472	560.533	32.4476	592.04	63.2606	2339.53	164.825	733.967	40.4193	714.713	68.1707	742.56	42.6748	677.84	63.095	75.4116	60.2252	0.907153	0.0278454	775.013	49.427	4.46333e+07	8.2577e+06	109.667	9.09997	0.95674	0.294453	3.09407	2.26586	8.89507e+06	1.64552e+06	678.527	61.1931	1.10107	0.0811053	0.9126	0.0645303	0.97772	0.00688437	354.519	24.4579	396606	52646.9	0.907146	0.0278495	4.46323e+07	8.25943e+06
2	33	302688	28149.5	64.2327	4.21477	13.9012	1.81898	55.1818	6.70566	37.9697	3.60975	143.424	17.0496	543.045	58.2399	595.894	85.1353	541.191	58.0593	597.452	84.813	2019.73	91.4998	631.882	39.1296	639.279	42.5359	653.336	35.5677	589.233	35.8241	82.4627	44.6633	0.930524	0.0237624	671.212	34.1631	1.94127e+07	1.95882e+06	61.4545	4.52832	1.19315	0.255706	1.60496	1.19325	3.86879e+06	390518	588.467	35.4666	1.11164	0.0754689	0.903424	0.0583696	0.985094	0.0060064	310.063	14.6996	302692	28154.4	0.930523	0.0237685	1.94121e+07	1.95906e+06
3	35	278937	23934.5	60.1443	5.2907	11.4157	1.93957	51.7714	5.83138	36.4	3.53304	130.286	17.5375	562.771	67.1501	582.703	79.2343	561.594	68.034	583.806	79.6206	1923.63	84.4484	606.08	32.3374	602.686	34.5285	622.523	30.4756	569.737	28.6942	70.1513	48.6888	0.945677	0.0205736	638.671	33.25	1.67823e+07	2.03466e+06	58.4	5.59517	0.945574	0.281372	0.712913	1.05239	3.34474e+06	405639	570.923	27.6746	1.09397	0.0530873	0.916029	0.0411491	0.989517	0.0037358	297.695	13.0701	278936	23935.9	0.94572	0.0205845	1.67823e+07	2.03566e+06
6	38	309971	31888.4	74.8916	5.86633	16.5266	2.16849	63.8421	12.3584	44.0263	3.80247	167.842	18.7379	569.15	67.2722	564.029	98.5922	570.534	67.5664	564.161	99.5706	2026.89	113.966	644.716	46.6583	639.75	53.8991	676.876	50.4927	582.574	33.9518	84.2745	50.4383	0.946332	0.0221023	688.687	52.3983	2.32395e+07	3.2627e+06	73.6842	6.85015	0.769447	0.424273	0.934043	1.32947	4.63147e+06	650120	580.853	33.974	1.16474	0.100991	0.864534	0.0711479	0.991084	0.00364829	313.705	16.2226	309973	31890	0.946377	0.0220495	2.32391e+07	3.26107e+06
7	34	343176	55665.6	80.3053	8.96867	18.6941	2.49442	67.0882	14.3514	45.6765	4.64315	178.853	19.6594	578.562	67.4178	572.132	84.3748	580.841	67.1577	571.174	83.7197	2134.47	161.75	677.012	65.1551	672.524	77.0555	714.497	62.2592	609.456	63.2925	86.1415	55.933	0.940682	0.028884	725.912	61.7842	2.77888e+07	6.82316e+06	78.8824	10.1138	0.745615	0.48586	0.713519	1.75828	5.538e+06	1.35982e+06	608.409	61.9084	1.18041	0.128105	0.856262	0.0866895	0.990294	0.00540717	329.5	26.1932	343176	55669.7	0.940728	0.0288954	2.77885e+07	6.82288e+06
10	30	324270	87235.2	72.1883	4.79611	15.6235	2.19341	58	5.05828	45.3333	3.11097	163.567	18.693	560.037	46.0912	562.927	90.1896	561.307	46.1101	563.433	90.5099	2068.67	262.188	659.91	87.6482	639.89	111.044	707.893	99.1824	576.25	80.9801	83.6391	55.8283	0.937873	0.0269168	718.43	98.0401	2.33597e+07	6.00604e+06	69.2667	5.25182	1.03071	0.376388	1.38205	1.41353	4.6555e+06	1.19685e+06	576.853	83.7205	1.23713	0.15769	0.819667	0.0931247	0.990773	0.00338434	318.792	40.5559	324275	87237.7	0.937867	0.0270227	2.33592e+07	6.00618e+06
13	33	341582	93892.1	79.2158	6.24174	19.9418	3.60789	60.4545	8.2617	45.3636	3.35241	186.333	24.9508	567.676	85.3812	565.47	92.0766	567.452	86.6908	564.003	94.4732	2115.18	269.517	666.091	106.858	671.048	100.356	716.715	100.347	598.533	84.9109	92.5321	51.6778	0.943279	0.0283913	725.782	100.081	2.72182e+07	8.32789e+06	76.9697	7.17846	0.854745	0.449668	0.679512	1.37439	5.42452e+06	1.6596e+06	598.185	84.2634	1.20506	0.138307	0.839788	0.0898997	0.992242	0.0045308	327.02	42.9263	341577	93884.8	0.943298	0.0283497	2.72186e+07	8.32848e+06
17	36	296861	70749	70.8058	9.87754	15.4333	3.05155	58.7222	9.23228	44.1667	7.65506	162.389	22.7926	582.833	85.2784	547.036	68.3341	582.536	85.4937	547.122	69.4822	1997.33	245.635	611.583	83.7135	646.117	127.109	701.339	105.495	533.792	67.8251	91.291	53.262	0.923242	0.0382022	707.858	102.221	2.08742e+07	5.01542e+06	67.6111	9.92911	1.22659	0.555848	2.56278	2.76401	4.16036e+06	999546	533.742	66.5298	1.32142	0.182778	0.770581	0.103734	0.992808	0.00356774	305.232	36.9502	296865	70748.4	0.923231	0.0381942	2.08752e+07	5.01551e+06
21	31	314671	84238	77.71	8.51464	18.1929	3.9194	64.6452	5.45618	48.4839	4.85023	189.548	27.8362	561.461	60.9574	553.774	87.2631	560.435	65.5871	556.677	89.8678	2054.68	278.151	634.21	105.063	663.332	101.55	708.61	96.1302	557.835	89.8252	111.585	41.4514	0.921377	0.0301851	715.694	93.6184	2.45816e+07	7.42115e+06	73.2258	8.73197	1.38366	0.593127	2.45578	2.50882	4.89906e+06	1.47928e+06	557.794	89.6723	1.28448	0.168556	0.791081	0.0996232	0.990868	0.00440805	313.743	42.2598	314658	84231.6	0.921395	0.0302472	2.45827e+07	7.42308e+06
