 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8000-17-fb-1.png:0247-0212,2.718E5,6.391E1,1.411E1,4.900E1,3.900E1,1.760E2,4.811E2,5.881E2,4.859E2,5.972E2,1.892E3,2.038E2,9.251E2,5.443E2,6.698E2,6.649E2,5.204E2,7.647E1,9.546E-1,6.679E2,1.737E7,6.100E1,1.326E0,2.863E0,0.000E0,3.462E6,1.000E0,2.212E2,3.966E2,8.939E1,5.224E2,1.278E0,7.827E-1,9.922E-1
2,8000-17-fb-3.png:0271-0229,2.621E5,5.886E1,1.041E1,4.900E1,3.900E1,1.540E2,5.140E2,5.201E2,5.163E2,5.243E2,1.970E3,2.688E2,9.050E2,4.906E2,7.347E2,7.257E2,4.599E2,7.686E1,8.487E-1,7.350E2,1.543E7,5.800E1,1.915E0,7.497E0,0.000E0,3.075E6,1.000E0,2.191E2,4.340E2,8.355E1,4.696E2,1.578E0,6.337E-1,9.937E-1
3,8000-17-fb-4.png:0330-0192,2.250E5,6.509E1,1.693E1,6.300E1,3.900E1,1.880E2,4.157E2,4.021E2,3.987E2,3.994E2,1.788E3,1.030E2,6.294E2,6.541E2,4.480E2,6.542E2,4.379E2,1.776E2,8.848E-1,6.553E2,1.464E7,6.100E1,2.382E0,8.509E0,0.000E0,2.919E6,1.000E0,5.004E1,2.971E2,1.689E2,4.434E2,1.494E0,6.692E-1,9.949E-1
4,8000-17-fb-5.png:0265-0262,2.489E5,7.148E1,2.032E1,6.300E1,4.400E1,1.930E2,5.797E2,5.453E2,5.736E2,5.331E2,1.858E3,3.226E2,8.490E2,5.309E2,5.958E2,6.044E2,5.244E2,1.079E2,9.058E-1,6.120E2,1.779E7,6.400E1,1.843E0,4.470E0,0.000E0,3.546E6,1.000E0,1.902E2,1.470E2,1.218E2,5.251E2,1.152E0,8.677E-1,9.950E-1
5,8000-17-fb-6.png:0277-0307,3.044E5,7.134E1,1.587E1,6.300E1,4.500E1,1.920E2,6.906E2,5.168E2,6.907E2,5.041E2,2.048E3,4.234E2,9.005E2,5.309E2,7.526E2,7.534E2,5.144E2,1.039E2,9.123E-1,7.605E2,2.171E7,6.600E1,1.832E0,5.422E0,0.000E0,4.327E6,1.000E0,2.707E2,1.133E2,1.058E2,5.200E2,1.465E0,6.828E-1,9.915E-1
6,8000-17-fb-7.png:0259-0264,1.770E5,6.478E1,1.069E1,6.100E1,4.400E1,1.480E2,5.969E2,5.640E2,5.974E2,5.672E2,1.513E3,3.494E2,8.064E2,4.861E2,4.838E2,5.205E2,4.329E2,4.320E1,9.715E-1,5.210E2,1.146E7,6.300E1,1.490E0,5.949E0,0.000E0,2.285E6,1.000E0,1.970E2,3.503E2,5.692E1,4.319E2,1.202E0,8.318E-1,9.947E-1
7,8000-17-fb-8.png:0252-0236,1.395E5,6.329E1,1.485E1,6.100E1,4.400E1,1.700E2,5.270E2,5.773E2,5.155E2,5.779E2,1.385E3,3.226E2,8.064E2,4.144E2,4.547E2,4.409E2,4.030E2,7.223E1,9.136E-1,4.530E2,8.831E6,6.000E1,2.318E0,8.262E0,0.000E0,1.760E6,1.000E0,2.160E2,3.524E2,8.297E1,4.079E2,1.094E0,9.141E-1,9.906E-1
8,8000-17-fb-9.png:0298-0287,2.470E5,6.550E1,1.085E1,6.100E1,4.600E1,1.310E2,6.422E2,4.732E2,6.319E2,4.750E2,1.809E3,3.741E2,7.638E2,5.398E2,5.757E2,5.911E2,5.321E2,1.171E2,9.485E-1,6.041E2,1.618E7,6.300E1,1.366E0,5.302E0,0.000E0,3.224E6,1.000E0,1.896E2,2.049E2,1.356E2,5.216E2,1.111E0,9.002E-1,9.956E-1
9,8000-17-fb-11.png:0250-0275,3.224E5,8.282E1,1.722E1,7.500E1,5.200E1,1.820E2,6.150E2,5.781E2,6.192E2,5.755E2,2.145E3,2.934E2,9.542E2,6.451E2,7.414E2,8.282E2,4.956E2,1.237E2,8.807E-1,8.064E2,2.670E7,8.000E1,1.303E0,2.193E0,0.000E0,5.321E6,1.000E0,1.686E2,1.053E2,1.244E2,4.947E2,1.671E0,5.984E-1,9.856E-1
10,8000-17-fb-12.png:0282-0254,2.704E5,6.379E1,1.311E1,5.200E1,3.900E1,1.420E2,5.680E2,5.103E2,5.620E2,5.115E2,1.883E3,2.576E2,7.907E2,6.250E2,5.578E2,6.388E2,5.389E2,1.910E1,9.584E-1,6.411E2,1.725E7,6.200E1,7.346E-1,9.869E-1,0.000E0,3.437E6,1.000E0,1.164E2,3.240E2,1.493E1,5.364E2,1.185E0,8.436E-1,9.929E-1
