 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8000-7-fb-1.png:0207-0250,3.983E5,5.938E1,1.356E1,4.500E1,3.400E1,1.620E2,5.535E2,6.766E2,5.515E2,6.745E2,2.261E3,2.038E2,1.033E3,7.146E2,7.056E2,7.330E2,6.918E2,2.447E1,9.785E-1,7.440E2,2.365E7,5.800E1,9.711E-1,2.531E0,0.000E0,4.713E6,1.000E0,1.296E2,3.282E2,4.725E1,6.803E2,1.060E0,9.438E-1,9.933E-1
2,8000-7-fb-2.png:0265-0240,2.612E5,7.285E1,1.745E1,5.400E1,4.300E1,1.690E2,5.459E2,5.669E2,5.579E2,5.669E2,1.952E3,2.621E2,8.714E2,5.510E2,6.429E2,6.218E2,5.348E2,9.500E1,8.609E-1,6.497E2,1.903E7,7.200E1,7.678E-1,3.671E-1,0.000E0,3.792E6,1.000E0,2.065E2,1.264E2,1.032E2,5.360E2,1.163E0,8.601E-1,9.876E-1
3,8000-7-fb-3.png:0253-0279,2.540E5,7.442E1,1.204E1,7.200E1,4.900E1,1.580E2,6.148E2,5.854E2,6.136E2,5.812E2,1.865E3,3.248E2,8.781E2,6.003E2,6.003E2,6.633E2,4.875E2,1.367E2,9.179E-1,6.658E2,1.890E7,7.200E1,1.105E0,5.164E-1,0.000E0,3.767E6,1.000E0,1.838E2,1.217E2,1.292E2,4.856E2,1.361E0,7.350E-1,9.876E-1
4,8000-7-fb-4.png:0234-0252,3.453E5,7.377E1,1.621E1,5.500E1,4.500E1,1.800E2,5.587E2,6.091E2,5.590E2,6.048E2,2.198E3,2.957E2,1.026E3,5.398E2,8.131E2,8.204E2,5.359E2,8.285E1,8.983E-1,8.155E2,2.547E7,7.100E1,1.207E0,1.990E0,0.000E0,5.076E6,1.000E0,2.144E2,4.124E2,8.067E1,5.330E2,1.531E0,6.532E-1,9.867E-1
5,8000-7-fb-5.png:0275-0261,3.058E5,7.454E1,1.925E1,5.400E1,4.200E1,1.800E2,5.992E2,5.368E2,5.953E2,5.346E2,2.030E3,2.576E2,8.512E2,6.541E2,6.451E2,6.380E2,6.103E2,6.205E1,9.325E-1,6.756E2,2.280E7,7.300E1,1.058E0,1.539E0,0.000E0,4.543E6,1.000E0,1.175E2,3.060E2,2.087E1,6.023E2,1.045E0,9.566E-1,9.832E-1
6,8000-7-fb-6.png:0243-0276,2.497E5,7.152E1,1.541E1,5.500E1,4.500E1,1.450E2,6.293E2,6.005E2,6.372E2,5.997E2,1.806E3,3.226E2,8.758E2,5.936E2,5.533E2,5.956E2,5.339E2,1.650E2,9.626E-1,5.964E2,1.786E7,7.000E1,6.980E-1,-3.910E-1,0.000E0,3.559E6,1.000E0,1.480E2,2.218E2,1.663E2,5.256E2,1.115E0,8.965E-1,9.918E-1
7,8000-7-fb-7.png:0262-0328,2.926E5,7.834E1,1.769E1,6.200E1,4.800E1,1.860E2,7.433E2,5.651E2,7.441E2,5.677E2,2.020E3,4.077E2,8.826E2,6.541E2,6.518E2,6.956E2,5.356E2,1.308E2,9.009E-1,6.785E2,2.292E7,7.500E1,1.047E0,1.150E0,0.000E0,4.568E6,1.000E0,1.844E2,2.144E2,1.564E2,5.516E2,1.299E0,7.700E-1,9.676E-1
8,8000-7-fb-8.png:0314-0256,3.480E5,7.260E1,1.587E1,7.200E1,4.400E1,1.510E2,5.722E2,4.360E2,5.736E2,4.406E2,2.148E3,2.016E2,7.482E2,7.437E2,6.138E2,7.429E2,5.965E2,1.656E2,9.477E-1,7.441E2,2.527E7,7.000E1,1.033E0,8.011E-1,0.000E0,5.035E6,1.000E0,9.113E1,3.134E2,1.723E2,5.951E2,1.245E0,8.030E-1,9.937E-1
9,8000-7-fb-9.png:0268-0181,3.598E5,7.314E1,1.994E1,7.200E1,4.000E1,1.960E2,4.150E2,5.518E2,4.160E2,5.537E2,2.179E3,8.512E1,9.229E2,6.406E2,7.571E2,7.389E2,6.200E2,8.878E1,9.521E-1,7.575E2,2.632E7,7.100E1,1.426E0,3.768E0,0.000E0,5.245E6,1.000E0,1.896E2,4.367E2,8.446E1,6.341E2,1.192E0,8.391E-1,9.923E-1
10,8000-7-fb-10.png:0183-0242,3.065E5,7.894E1,1.727E1,5.500E1,4.600E1,1.590E2,5.451E2,7.172E2,5.380E2,7.163E2,2.022E3,1.971E2,1.037E3,6.922E2,6.070E2,6.873E2,5.679E2,1.585E2,9.425E-1,6.986E2,2.420E7,7.800E1,5.052E-1,-2.551E-1,0.000E0,4.823E6,1.000E0,8.902E1,1.854E2,1.689E2,5.732E2,1.210E0,8.264E-1,9.915E-1
