 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8000-10-fb-1.png:0191-0268,2.752E5,7.855E1,1.442E1,6.400E1,5.100E1,1.980E2,5.966E2,7.351E2,6.015E2,7.378E2,1.954E3,2.666E2,1.015E3,6.675E2,5.958E2,6.816E2,5.141E2,3.324E1,9.058E-1,6.880E2,2.162E7,7.500E1,1.593E0,2.849E0,0.000E0,4.309E6,1.000E0,1.385E2,2.507E2,2.859E1,5.175E2,1.326E0,7.543E-1,9.847E-1
2,8000-10-fb-2.png:0226-0254,2.831E5,7.628E1,1.615E1,6.200E1,4.900E1,1.870E2,5.664E2,6.333E2,5.778E2,6.366E2,1.962E3,2.262E2,9.117E2,6.877E2,5.466E2,7.142E2,5.046E2,2.076E1,9.242E-1,7.179E2,2.159E7,7.200E1,1.751E0,3.069E0,0.000E0,4.304E6,1.000E0,1.143E2,3.145E2,2.804E1,5.134E2,1.415E0,7.065E-1,9.902E-1
3,8000-10-fb-3.png:0236-0238,3.425E5,7.473E1,1.593E1,5.500E1,4.600E1,1.570E2,5.208E2,6.183E2,5.205E2,6.210E2,2.130E3,1.882E2,9.632E2,6.922E2,6.944E2,7.213E2,6.046E2,4.790E1,9.484E-1,7.220E2,2.560E7,7.400E1,5.666E-1,-1.896E-2,0.000E0,5.101E6,1.000E0,1.164E2,3.513E2,3.863E1,5.957E2,1.193E0,8.381E-1,9.888E-1
4,8000-10-fb-4.png:0253-0231,2.866E5,7.767E1,1.709E1,6.100E1,4.600E1,1.770E2,5.206E2,5.818E2,5.152E2,5.852E2,1.926E3,2.285E2,9.027E2,5.779E2,6.496E2,6.430E2,5.675E2,1.032E2,9.713E-1,6.612E2,2.226E7,7.600E1,8.457E-1,5.373E-1,0.000E0,4.436E6,1.000E0,1.902E2,1.106E2,1.051E2,5.720E2,1.133E0,8.826E-1,9.922E-1
5,8000-10-fb-5.png:0258-0286,2.201E5,7.141E1,1.437E1,6.000E1,4.900E1,1.510E2,6.479E2,5.609E2,6.379E2,5.587E2,1.725E3,3.494E2,7.997E2,5.846E2,4.659E2,5.937E2,4.720E2,1.199E1,9.291E-1,6.027E2,1.572E7,6.800E1,1.330E0,2.166E0,0.000E0,3.132E6,1.000E0,1.670E2,3.255E2,2.727E1,4.612E2,1.258E0,7.949E-1,9.876E-1
6,8000-10-fb-6.png:0299-0294,2.942E5,7.400E1,1.642E1,5.500E1,4.500E1,1.540E2,6.592E2,4.695E2,6.620E2,4.585E2,1.944E3,3.539E2,7.818E2,6.093E2,6.160E2,6.256E2,5.988E2,5.585E1,9.782E-1,6.316E2,2.177E7,7.300E1,5.174E-1,-2.305E-1,0.000E0,4.339E6,1.000E0,1.886E2,3.945E2,4.447E1,5.963E2,1.045E0,9.572E-1,9.930E-1
7,8000-10-fb-7.png:0216-0237,2.645E5,8.348E1,1.949E1,6.000E1,4.900E1,2.030E2,5.348E2,6.593E2,5.272E2,6.489E2,1.866E3,2.643E2,9.811E2,5.354E2,6.429E2,6.334E2,5.316E2,8.479E1,9.540E-1,6.445E2,2.208E7,8.100E1,6.407E-1,4.767E-2,0.000E0,4.400E6,1.000E0,2.276E2,3.582E2,7.945E1,5.297E2,1.192E0,8.393E-1,9.920E-1
8,8000-10-fb-8.png:0310-0223,3.077E5,7.442E1,1.399E1,6.100E1,4.900E1,1.600E2,4.919E2,4.524E2,4.927E2,4.512E2,2.000E3,1.590E2,7.325E2,6.810E2,5.667E2,6.852E2,5.718E2,1.028E0,9.669E-1,6.898E2,2.290E7,7.300E1,7.679E-1,-7.955E-2,0.000E0,4.564E6,1.000E0,7.216E1,2.734E2,1.686E2,5.635E2,1.198E0,8.346E-1,9.946E-1
9,8000-10-fb-11.png:0259-0235,3.053E5,7.639E1,1.679E1,7.500E1,4.600E1,1.780E2,5.335E2,5.699E2,5.308E2,5.694E2,2.098E3,1.366E2,8.445E2,7.818E2,5.600E2,8.248E2,4.713E2,1.582E2,8.718E-1,8.189E2,2.332E7,7.300E1,1.418E0,2.740E0,0.000E0,4.648E6,1.000E0,6.479E1,1.891E2,1.602E2,4.626E2,1.750E0,5.715E-1,9.901E-1
10,8000-10-fb-12.png:0264-0264,2.633E5,7.755E1,1.931E1,6.000E1,4.900E1,1.720E2,5.780E2,5.559E2,5.695E2,5.623E2,1.878E3,2.845E2,8.333E2,6.138E2,5.600E2,6.187E2,5.420E2,2.580E1,9.384E-1,6.388E2,2.042E7,7.400E1,1.208E0,1.444E0,0.000E0,4.070E6,1.000E0,1.485E2,3.592E2,3.301E1,5.504E2,1.141E0,8.761E-1,9.896E-1
