 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8000-21-fb-1.png:0260-0242,3.028E5,7.307E1,1.883E1,6.400E1,4.600E1,1.790E2,5.303E2,5.684E2,5.401E2,5.893E2,2.096E3,2.554E2,9.296E2,5.734E2,7.370E2,7.836E2,4.920E2,6.329E1,8.658E-1,7.799E2,2.213E7,6.800E1,1.728E0,3.093E0,0.000E0,4.410E6,1.000E0,1.464E2,4.124E2,6.134E1,5.023E2,1.593E0,6.278E-1,9.879E-1
2,8000-21-fb-2.png:0147-0250,3.845E5,9.638E1,2.856E1,6.400E1,4.800E1,2.530E2,5.655E2,8.147E2,5.763E2,8.168E2,2.297E3,1.882E2,1.140E3,7.459E2,6.518E2,7.584E2,6.455E2,1.634E2,9.157E-1,7.661E2,3.705E7,9.000E1,8.034E-1,3.605E-1,0.000E0,7.384E6,1.000E0,9.113E1,9.165E1,1.553E2,6.489E2,1.175E0,8.511E-1,9.909E-1
3,8000-21-fb-3.png:0259-0206,2.440E5,6.860E1,1.140E1,6.400E1,4.500E1,1.380E2,4.714E2,5.584E2,4.675E2,5.572E2,1.828E3,1.568E2,8.288E2,6.115E2,5.309E2,6.560E2,4.735E2,1.505E2,9.178E-1,6.661E2,1.674E7,6.700E1,1.088E0,1.734E-2,0.000E0,3.336E6,1.000E0,8.849E1,1.844E2,1.442E2,4.710E2,1.386E0,7.218E-1,9.894E-1
4,8000-21-fb-4.png:0259-0265,3.994E5,8.091E1,2.043E1,6.400E1,4.600E1,1.880E2,5.988E2,5.889E2,5.975E2,5.889E2,2.310E3,2.128E2,9.162E2,7.616E2,7.056E2,7.892E2,6.443E2,1.467E2,9.402E-1,8.016E2,3.231E7,7.800E1,6.333E-1,-1.691E-1,0.000E0,6.440E6,1.000E0,1.069E2,1.538E2,1.539E2,6.542E2,1.225E0,8.163E-1,9.900E-1
5,8000-21-fb-5.png:0250-0244,2.650E5,8.189E1,1.608E1,7.900E1,5.200E1,2.000E2,5.513E2,5.793E2,5.523E2,5.904E2,1.889E3,2.934E2,9.341E2,5.085E2,6.989E2,6.998E2,4.821E2,7.697E1,9.329E-1,7.052E2,2.170E7,7.900E1,1.618E0,4.049E0,0.000E0,4.325E6,1.000E0,2.091E2,3.993E2,7.417E1,4.774E2,1.451E0,6.890E-1,9.945E-1
6,8000-21-fb-6.png:0301-0282,3.390E5,7.683E1,2.231E1,6.000E1,4.600E1,2.110E2,6.278E2,4.612E2,6.433E2,4.669E2,2.230E3,3.360E2,8.669E2,5.914E2,7.952E2,8.265E2,5.223E2,1.113E2,8.569E-1,8.184E2,2.605E7,6.800E1,1.414E0,1.862E0,0.000E0,5.191E6,1.000E0,1.823E2,1.538E2,1.223E2,5.170E2,1.582E0,6.319E-1,9.900E-1
7,8000-21-fb-7.png:0256-0265,2.494E5,8.073E1,1.786E1,6.400E1,4.800E1,1.910E2,5.938E2,5.657E2,5.877E2,5.673E2,1.834E3,3.360E2,8.893E2,5.152E2,6.362E2,6.318E2,5.027E2,1.077E2,9.317E-1,6.413E2,2.014E7,7.900E1,4.507E-1,-7.357E-1,0.000E0,4.013E6,1.000E0,2.365E2,1.154E2,1.037E2,5.107E2,1.257E0,7.957E-1,9.916E-1
8,8000-21-fb-8.png:0278-0278,3.051E5,8.011E1,2.201E1,6.400E1,4.900E1,2.270E2,6.265E2,5.275E2,6.456E2,5.305E2,2.007E3,2.800E2,8.154E2,6.877E2,5.891E2,7.096E2,5.474E2,1.555E2,9.522E-1,7.124E2,2.444E7,7.400E1,1.908E0,4.260E0,0.000E0,4.871E6,1.000E0,1.333E2,2.044E2,1.588E2,5.402E2,1.296E0,7.713E-1,9.919E-1
9,8000-21-fb-9.png:0225-0299,2.495E5,8.420E1,1.865E1,6.800E1,5.600E1,2.130E2,6.590E2,6.328E2,6.574E2,6.411E2,1.862E3,3.629E2,9.386E2,6.160E2,5.958E2,6.852E2,4.635E2,1.372E2,9.038E-1,6.802E2,2.100E7,7.900E1,1.422E0,2.166E0,0.000E0,4.186E6,1.000E0,1.722E2,1.454E2,1.441E2,4.730E2,1.478E0,6.765E-1,9.905E-1
10,8000-21-fb-10.png:0171-0250,2.345E5,9.044E1,2.340E1,7.800E1,5.700E1,2.250E2,5.383E2,7.529E2,5.162E2,7.576E2,1.814E3,2.397E2,1.008E3,6.406E2,4.928E2,6.389E2,4.674E2,1.598E2,8.955E-1,6.736E2,2.121E7,8.300E1,2.006E0,4.522E0,0.000E0,4.227E6,1.000E0,1.127E2,1.127E2,1.577E2,4.864E2,1.367E0,7.315E-1,9.931E-1
