 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8000-13-fb-1.png:0264-0250,3.092E5,9.103E1,2.244E1,8.700E1,4.900E1,2.220E2,5.597E2,5.493E2,5.597E2,5.515E2,2.075E3,1.792E2,8.131E2,7.638E2,5.219E2,7.674E2,5.130E2,1.780E2,9.020E-1,7.631E2,2.815E7,9.000E1,7.212E-1,9.606E-1,0.000E0,5.609E6,1.000E0,8.059E1,2.597E2,1.773E2,5.115E2,1.496E0,6.685E-1,9.911E-1
2,8000-13-fb-2.png:0252-0306,2.610E5,8.007E1,1.871E1,8.300E1,4.400E1,1.860E2,6.700E2,5.735E2,6.663E2,5.733E2,1.858E3,4.032E2,8.826E2,5.667E2,6.070E2,5.939E2,5.595E2,8.673E1,9.496E-1,6.052E2,2.090E7,8.000E1,5.236E-1,-6.949E-2,0.000E0,4.165E6,1.000E0,2.765E2,1.175E2,9.335E1,5.657E2,1.062E0,9.421E-1,9.931E-1
3,8000-13-fb-3.png:0238-0306,2.920E5,6.034E1,1.238E1,5.500E1,3.800E1,1.330E2,6.941E2,6.173E2,6.973E2,6.080E2,1.954E3,3.830E2,9.296E2,6.070E2,6.362E2,6.572E2,5.657E2,5.481E1,9.611E-1,6.591E2,1.762E7,5.800E1,1.123E0,2.010E0,0.000E0,3.511E6,1.000E0,1.902E2,3.150E2,3.545E1,5.649E2,1.162E0,8.608E-1,9.952E-1
4,8000-13-fb-4.png:0247-0248,4.614E5,7.820E1,2.270E1,5.500E1,4.100E1,1.600E2,5.646E2,5.885E2,5.508E2,5.863E2,2.466E3,1.770E2,9.968E2,7.594E2,8.109E2,8.542E2,6.877E2,1.257E2,9.538E-1,8.592E2,3.608E7,7.500E1,6.488E-1,-2.811E-1,0.000E0,7.190E6,1.000E0,1.196E2,1.148E2,1.315E2,6.832E2,1.242E0,8.051E-1,9.938E-1
5,8000-13-fb-5.png:0241-0241,3.134E5,8.482E1,2.207E1,6.200E1,4.700E1,2.300E2,5.357E2,5.998E2,5.337E2,6.087E2,2.025E3,2.307E2,9.386E2,6.205E2,6.698E2,6.526E2,6.114E2,7.943E1,9.603E-1,6.681E2,2.658E7,8.400E1,7.659E-1,8.233E-1,0.000E0,5.298E6,1.000E0,2.260E2,3.908E2,8.848E1,6.157E2,1.067E0,9.368E-1,9.918E-1
6,8000-13-fb-6.png:0264-0249,2.896E5,8.028E1,1.776E1,6.200E1,4.800E1,2.050E2,5.551E2,5.533E2,5.528E2,5.614E2,1.952E3,2.330E2,8.579E2,6.496E2,6.115E2,6.403E2,5.758E2,1.550E2,9.547E-1,6.499E2,2.325E7,8.000E1,7.122E-1,1.850E-1,0.000E0,4.633E6,1.000E0,1.080E2,2.339E2,1.698E2,5.643E2,1.112E0,8.993E-1,9.925E-1
7,8000-13-fb-7.png:0287-0246,3.297E5,8.316E1,1.867E1,6.200E1,5.000E1,1.980E2,5.391E2,4.964E2,5.410E2,4.932E2,2.137E3,2.106E2,8.490E2,6.832E2,6.944E2,7.841E2,5.354E2,1.325E2,9.077E-1,7.751E2,2.742E7,8.000E1,1.036E0,1.129E0,0.000E0,5.465E6,1.000E0,1.306E2,1.538E2,1.304E2,5.290E2,1.464E0,6.828E-1,9.931E-1
8,8000-13-fb-8.png:0307-0271,3.588E5,8.748E1,2.081E1,5.800E1,4.800E1,2.010E2,6.071E2,4.454E2,6.077E2,4.398E2,2.173E3,2.576E2,7.885E2,6.989E2,6.653E2,6.899E2,6.622E2,2.028E1,9.551E-1,7.072E2,3.139E7,9.000E1,1.941E-1,-3.816E-1,0.000E0,6.256E6,1.000E0,1.154E2,3.466E2,1.341E1,6.607E2,1.042E0,9.598E-1,9.927E-1
9,8000-13-fb-10.png:0293-0261,5.315E5,8.102E1,2.163E1,6.100E1,4.800E1,1.940E2,6.028E2,4.939E2,5.955E2,4.829E2,2.651E3,1.277E2,8.848E2,9.162E2,7.930E2,9.151E2,7.395E2,1.848E1,9.500E-1,9.250E2,4.306E7,7.700E1,8.073E-1,5.590E-2,0.000E0,8.581E6,1.000E0,6.110E1,3.282E2,1.813E1,7.415E2,1.238E0,8.080E-1,9.948E-1
10,8000-13-fb-11.png:0197-0232,2.890E5,7.452E1,1.478E1,6.100E1,4.800E1,1.510E2,5.234E2,6.994E2,5.272E2,7.040E2,1.946E3,2.240E2,1.021E3,5.914E2,6.384E2,6.327E2,5.816E2,7.034E1,9.591E-1,6.452E2,2.154E7,7.300E1,7.088E-1,-1.115E-1,0.000E0,4.292E6,1.000E0,1.786E2,3.329E2,7.266E1,5.856E2,1.088E0,9.193E-1,9.931E-1
11,8000-13-fb-12.png:0269-0207,4.841E5,7.864E1,2.065E1,5.500E1,4.500E1,2.160E2,4.597E2,5.324E2,4.640E2,5.261E2,2.515E3,9.184E1,9.542E2,7.437E2,8.266E2,8.522E2,7.232E2,6.445E1,9.614E-1,8.582E2,3.807E7,7.700E1,6.027E-1,1.977E-1,0.000E0,7.587E6,1.000E0,9.850E1,4.367E2,6.231E1,7.237E2,1.178E0,8.486E-1,9.949E-1
12,8000-13-fb-13.png:0261-0206,3.560E5,8.367E1,1.810E1,6.100E1,5.200E1,2.080E2,4.549E2,5.780E2,4.576E2,5.777E2,2.183E3,8.960E1,8.736E2,7.437E2,6.272E2,7.406E2,6.121E2,1.673E2,9.391E-1,7.538E2,2.979E7,8.400E1,7.587E-1,9.863E-1,0.000E0,5.937E6,1.000E0,4.425E1,1.744E2,1.657E2,6.095E2,1.210E0,8.266E-1,9.950E-1
13,8000-13-fb-14.png:0316-0243,5.349E5,8.139E1,2.374E1,5.500E1,4.300E1,1.880E2,5.480E2,4.286E2,5.403E2,4.240E2,2.648E3,1.232E2,8.579E2,8.422E2,8.422E2,8.835E2,7.709E2,4.327E1,9.588E-1,8.976E2,4.353E7,7.800E1,5.231E-1,-6.472E-1,0.000E0,8.676E6,1.000E0,1.317E2,4.820E2,5.898E1,7.627E2,1.146E0,8.725E-1,9.942E-1
14,8000-13-fb-15.png:0242-0255,3.479E5,7.817E1,1.823E1,6.100E1,4.600E1,1.530E2,5.849E2,6.020E2,5.860E2,5.913E2,2.117E3,2.374E2,9.430E2,6.698E2,6.832E2,6.798E2,6.515E2,7.265E1,9.756E-1,6.877E2,2.719E7,7.600E1,7.245E-1,-3.878E-1,0.000E0,5.419E6,1.000E0,2.175E2,3.866E2,7.191E1,6.480E2,1.043E0,9.584E-1,9.946E-1
15,8000-13-fb-16.png:0204-0231,3.887E5,7.872E1,1.933E1,5.500E1,4.600E1,1.690E2,5.204E2,6.882E2,5.164E2,6.886E2,2.231E3,1.792E2,1.048E3,6.787E2,7.213E2,7.460E2,6.635E2,6.532E1,9.813E-1,7.667E2,3.060E7,7.600E1,6.781E-1,-1.787E-1,0.000E0,6.099E6,1.000E0,1.633E2,3.587E2,6.320E1,6.604E2,1.124E0,8.895E-1,9.957E-1
16,8000-13-fb-17.png:0199-0221,4.258E5,7.536E1,1.997E1,5.500E1,4.300E1,1.950E2,4.905E2,6.975E2,4.967E2,6.949E2,2.357E3,1.478E2,1.098E3,6.966E2,7.974E2,7.883E2,6.876E2,8.995E1,9.634E-1,7.984E2,3.209E7,7.200E1,8.462E-1,4.122E-1,0.000E0,6.395E6,1.000E0,1.923E2,3.766E2,8.491E1,6.840E2,1.146E0,8.723E-1,9.928E-1
17,8000-13-fb-18.png:0236-0241,2.739E5,7.541E1,1.709E1,5.500E1,4.500E1,1.610E2,5.363E2,6.081E2,5.338E2,6.077E2,1.900E3,2.531E2,9.117E2,5.734E2,5.936E2,6.029E2,5.784E2,1.117E2,9.530E-1,6.151E2,2.065E7,7.400E1,5.476E-1,-7.207E-1,0.000E0,4.116E6,1.000E0,1.686E2,1.222E2,1.250E2,5.657E2,1.042E0,9.593E-1,9.915E-1
18,8000-13-fb-20.png:0230-0240,2.581E5,7.273E1,1.364E1,6.300E1,4.900E1,1.650E2,5.405E2,6.206E2,5.455E2,6.158E2,1.881E3,2.061E2,8.893E2,6.630E2,5.197E2,6.641E2,4.949E2,1.615E2,9.166E-1,6.683E2,1.877E7,7.000E1,1.751E0,2.771E0,0.000E0,3.741E6,1.000E0,9.956E1,1.886E2,1.588E2,5.116E2,1.342E0,7.452E-1,9.914E-1
