 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,8000-6-fb-1.png:0172-0260,3.062E5,8.434E1,1.953E1,8.600E1,4.900E1,1.750E2,5.744E2,7.600E2,5.813E2,7.552E2,1.996E3,2.464E2,1.048E3,6.742E2,5.802E2,6.758E2,5.769E2,1.783E2,9.656E-1,6.874E2,2.582E7,8.200E1,5.812E-1,-6.830E-2,0.000E0,5.146E6,1.000E0,1.117E2,2.239E2,1.411E1,5.754E2,1.171E0,8.536E-1,9.952E-1
2,8000-6-fb-2.png:0285-0262,2.709E5,7.275E1,1.275E1,7.900E1,4.500E1,1.430E2,6.040E2,5.054E2,6.042E2,5.049E2,1.879E3,3.046E2,8.198E2,5.645E2,6.272E2,6.382E2,5.404E2,6.760E1,9.636E-1,6.394E2,1.971E7,7.300E1,5.250E-1,1.043E-1,0.000E0,3.927E6,1.000E0,1.696E2,3.787E2,4.665E1,5.458E2,1.181E0,8.468E-1,9.939E-1
3,8000-6-fb-3.png:0296-0283,2.825E5,9.029E1,1.704E1,8.600E1,5.300E1,1.680E2,6.374E2,4.757E2,6.439E2,4.681E2,1.931E3,3.226E2,7.885E2,6.250E2,6.138E2,6.121E2,5.877E2,1.550E2,9.520E-1,6.266E2,2.551E7,9.100E1,5.051E-2,-1.940E-1,0.000E0,5.084E6,1.000E0,2.434E2,1.686E2,1.138E2,5.783E2,1.042E0,9.601E-1,9.899E-1
4,8000-6-fb-4.png:0280-0241,2.837E5,7.331E1,1.285E1,7.900E1,4.500E1,1.400E2,5.458E2,5.246E2,5.469E2,5.256E2,1.983E3,2.442E2,8.355E2,5.914E2,6.362E2,6.544E2,5.521E2,6.243E1,9.069E-1,6.649E2,2.080E7,7.300E1,4.599E-1,-9.006E-2,0.000E0,4.145E6,1.000E0,1.491E2,3.803E2,4.896E1,5.627E2,1.185E0,8.436E-1,9.859E-1
5,8000-6-fb-5.png:0331-0239,2.803E5,8.088E1,1.671E1,6.200E1,4.900E1,1.660E2,5.285E2,4.101E2,5.374E2,4.150E2,1.930E3,2.509E2,7.459E2,5.690E2,6.854E2,6.904E2,5.170E2,6.443E1,9.454E-1,6.989E2,2.267E7,7.900E1,6.447E-1,2.280E-1,0.000E0,4.519E6,1.000E0,2.054E2,4.820E2,7.533E1,5.117E2,1.335E0,7.489E-1,9.917E-1
6,8000-6-fb-6.png:0256-0212,3.010E5,6.911E1,1.519E1,6.200E1,4.300E1,1.690E2,4.752E2,5.737E2,4.706E2,5.738E2,1.999E3,1.232E2,8.445E2,7.034E2,5.488E2,7.161E2,5.352E2,1.551E1,9.469E-1,7.086E2,2.080E7,6.500E1,1.546E0,3.531E0,0.000E0,4.145E6,1.000E0,5.794E1,2.818E2,1.427E1,5.234E2,1.338E0,7.473E-1,9.925E-1
7,8000-6-fb-7.png:0308-0256,2.312E5,7.225E1,1.365E1,7.200E1,4.500E1,1.350E2,5.786E2,4.530E2,5.708E2,4.502E2,1.723E3,2.867E2,7.213E2,5.734E2,5.331E2,5.676E2,5.186E2,1.588E2,9.788E-1,5.756E2,1.670E7,7.100E1,5.075E-1,-6.745E-1,0.000E0,3.329E6,1.000E0,1.433E2,2.549E2,1.501E2,5.227E2,1.094E0,9.137E-1,9.931E-1
8,8000-6-fb-8.png:0281-0272,2.867E5,7.202E1,1.627E1,5.500E1,4.400E1,1.650E2,6.040E2,5.203E2,6.053E2,5.184E2,1.933E3,3.091E2,8.198E2,6.026E2,6.115E2,6.178E2,5.909E2,6.326E1,9.644E-1,6.313E2,2.065E7,7.100E1,6.939E-1,4.663E-1,0.000E0,4.115E6,1.000E0,1.970E2,3.982E2,5.907E1,5.928E2,1.046E0,9.564E-1,9.916E-1
9,8000-6-fb-9.png:0280-0260,3.641E5,8.648E1,1.955E1,8.600E1,4.800E1,1.860E2,5.963E2,5.294E2,6.063E2,5.308E2,2.172E3,2.531E2,8.736E2,6.586E2,7.146E2,7.153E2,6.481E2,8.610E1,9.701E-1,7.271E2,3.149E7,8.400E1,6.141E-1,2.103E-1,0.000E0,6.276E6,1.000E0,2.513E2,4.398E2,7.905E1,6.544E2,1.104E0,9.061E-1,9.937E-1
10,8000-6-fb-10.png:0345-0281,2.875E5,7.411E1,1.292E1,6.100E1,5.100E1,1.460E2,6.330E2,3.746E2,6.411E2,3.804E2,1.955E3,3.158E2,6.742E2,6.294E2,6.048E2,6.801E2,5.381E2,1.430E2,9.453E-1,6.785E2,2.130E7,7.200E1,1.094E0,7.077E-1,0.000E0,4.246E6,1.000E0,1.701E2,2.444E2,1.415E2,5.301E2,1.264E0,7.913E-1,9.954E-1
