Day,EmpiricalRadius,ModelRadius,StdRadius,ResidualRadius,EmpiricalGrayMean,ModelGrayMean,StdGrayMean,ResidualGrayMean,EmpiricalIntDen,ModelIntDen,StdIntDen,ResidualIntDen,EmpiricalFeret,ModelFeret,StdFeret,ResidualFeret,EmpiricalPerimeter,ModelPerimeter,StdPerimeter,ResidualPerimeter
1.0,166.621,194.03712898583558,21.5258,1.2736404215330241,147.147,115.33320109011736,17.0425,-1.866733103117655,13113500.0,13641869.760126496,3741230.0,0.14122888999780706,423.018,420.3489357095045,68.5339,-0.038945168602625826,1282.76,1368.0061175167962,197.455,0.4317242790346974
2.0,181.712,203.39362375231184,13.2992,1.6302953374873563,101.436,112.82873261447689,5.62976,2.0236622190780573,10569200.0,14663723.078066545,1620700.0,2.5263917307746926,443.948,427.2403611437004,50.1002,-0.3334844742396154,1322.0,1368.006117516796,121.015,0.3801687188926657
3.0,181.407,212.33823240558488,19.1721,1.6133460813152896,107.387,108.26839408451802,4.73479,0.18615273000872715,11191200.0,15335853.928844087,2184520.0,1.8972835812187971,450.36,447.2780136609206,64.4222,-0.04784043915109132,1337.14,1368.0061175167957,163.571,0.18870164953931695
6.0,245.049,229.1825526893148,18.1031,-0.8764491888508157,115.191,106.4313649190313,6.58083,-1.33108362941585,21752800.0,17562349.24282275,2737280.0,-1.5308812971918286,578.978,496.7760149294144,60.1397,-1.366850600694476,1705.47,1584.1745414475151,138.093,-0.8783606595010963
7.0,264.26,237.15649098268793,21.896,-1.2378292390076755,115.308,104.25899145862142,6.21814,-1.7768992884332908,25323000.0,18421857.723003816,3438630.0,-2.0069452883840904,606.622,502.6206396948261,58.7957,-1.7688599728411072,1756.32,1584.1745414475147,152.212,-1.1309585220119653
10.0,324.568,259.61293783113985,26.0523,-2.4932563408551314,96.0145,100.66422075467415,5.94593,0.7820005877422286,31985800.0,21314623.820022494,5403030.0,-1.97503552265627,720.589,547.1346223297583,71.3329,-2.4316181967961743,2123.13,1673.7144343964355,175.943,-2.554324784751678
13.0,325.463,280.2758529795403,29.2806,-1.5432452552358813,89.5136,99.14686217398175,8.84765,1.0887933150589986,29856400.0,24468098.08044206,5169070.0,-1.0424122558908935,717.636,583.3043665347723,65.1269,-2.062613658338224,2146.36,1889.882858327155,197.535,-1.2983883447128113
17.0,310.289,299.5166607010409,33.234,-0.32413610456036235,88.9112,102.15470027916713,13.9256,0.9510182885597128,27098000.0,28790565.6067646,6942440.0,0.24379981775349874,693.077,626.7486497482938,78.5449,-0.8444641249999196,2035.53,1979.4227512760751,215.547,-0.2603016916214322
21.0,305.699,323.3952149763926,44.183,0.4005209011699654,96.8107,103.84799648315393,9.9241,0.7091118069299924,28998300.0,34120483.31565849,7991290.0,0.640970771384656,663.881,676.066529847662,90.2834,0.1349697712720389,1998.33,2195.591175206794,277.109,0.7118540906531156
