seed,error,success,message,iterations,function_evaluations,valid_fit,lambda_,delta,k_n,k_p,k_d,alpha,beta,mu,R0,time_scale,pixel_scale,intensity_scale
3,82.75093465904867,False,Maximum number of iterations has been exceeded.,8,813,True,5.861662761473189,0.0001346242962760244,0.3701975313307927,0.42540533299359695,0.1414013332893196,5.8794933376584515,1.3665980126145136,0.6413335253133823,0.4276846059063914,0.15917660059337985,639.7207490234757,231.8971996209281
1,83.30586635027876,False,Maximum number of iterations has been exceeded.,8,813,True,3.0543354393490385,0.012231185208312408,0.7827547921024329,0.3035199297314177,0.3685685548063623,6.774980571436597,1.487895537544096,0.9070736456926758,0.4441179113060938,0.13854041058061062,619.1173550646841,230.3277506961141
2,89.17610542084283,False,Maximum number of iterations has been exceeded.,8,579,True,6.031598342845096,0.01356131274268783,0.3738312345711313,0.22856241649385023,0.08507530634535335,7.5319754821810285,1.4449978609468312,1.168641069151657,0.43289923054991464,0.07042610147656285,619.9176512074821,220.45281321578145
5,89.59679766698737,False,Maximum number of iterations has been exceeded.,8,579,True,3.5599010395455344,0.00339799734034359,0.6179182863940762,0.3902046199416764,0.12264750965347813,6.138278296116433,1.503146784259881,0.4968436172502986,0.4318232063945591,0.13961543366669218,610.1392796026745,215.66274787436814
4,90.23128821430838,False,Maximum number of iterations has been exceeded.,8,579,True,9.749853134700997,0.039408237454525555,0.5735587306980661,0.6945590610761377,0.3526529873715629,6.771215722235224,0.9594909993732634,0.19246948070374992,0.4458216247321453,0.04576332333304006,597.6232764448707,206.9374401303959
