seed,error,success,message,iterations,function_evaluations,valid_fit,lambda_,delta,k_n,k_p,k_d,alpha,beta,mu,R0,time_scale,pixel_scale,intensity_scale
4,158.09453740930908,False,Maximum number of iterations has been exceeded.,8,579,True,4.219382412930789,0.017177735697697642,0.7459549612136596,0.34811344333033833,0.3512499528516875,5.026209048945109,2.1295826586039697,0.05569251652951013,0.4428077325202261,0.24288258358686654,624.6691838755559,211.85071960746103
2,164.43242415985065,False,Maximum number of iterations has been exceeded.,8,1294,True,5.873878059278709,0.009714896187985317,0.977979546312081,0.4899170089239825,0.22678711834573653,7.9002201189552945,1.6433499974892305,0.9861732175626715,0.41117963799940704,0.2239657027617137,637.5883584078267,212.93295243289668
3,171.22752317912347,False,Maximum number of iterations has been exceeded.,8,982,True,6.097416592283835,0.010979242805417181,0.5529322983129142,0.34531141163905954,0.3518182811917055,7.255323403998509,1.0807947084972331,1.3896190823478436,0.4077301747612979,0.21435641477517756,613.1454594631402,218.86846677619457
1,177.41107252005517,False,Maximum number of iterations has been exceeded.,8,813,True,5.820608485334177,0.0012617652713545688,0.6254155385458615,0.40882869211472117,0.359633937922202,7.839808161271517,0.8573217678813476,1.5273035402071473,0.37805148632715213,0.26047817964040254,620.9394630469451,210.05546276929303
5,178.37163008421598,False,Maximum number of iterations has been exceeded.,8,579,True,8.995784095491045,0.03899987040053726,0.6119284514205175,0.6582499562688437,0.10210428813964431,6.621738710878245,1.8683185960035287,0.24526556299910318,0.42157586368994304,0.11705124011049725,598.1938463303125,201.30938269790627
