Day,EmpiricalRadius,ModelRadius,StdRadius,ResidualRadius,EmpiricalGrayMean,ModelGrayMean,StdGrayMean,ResidualGrayMean,EmpiricalIntDen,ModelIntDen,StdIntDen,ResidualIntDen,EmpiricalFeret,ModelFeret,StdFeret,ResidualFeret,EmpiricalPerimeter,ModelPerimeter,StdPerimeter,ResidualPerimeter
1.0,166.621,186.78961203895958,21.5258,0.9369506377909098,147.147,118.67094471253661,17.0425,-1.6708848635742046,13113500.0,13007676.051753195,3741230.0,-0.02828587075555499,423.018,392.3626504762035,68.5339,-0.44730198520435105,1282.76,1256.3291181097372,197.455,-0.13385774931130004
2.0,181.712,195.0040287417162,13.2992,0.9994607752132626,101.436,111.16706488207201,5.62976,1.7285043913189913,10569200.0,13280461.883697432,1620700.0,1.6728955906074112,443.948,410.7645318666495,50.1002,-0.6623420292404114,1322.0,1256.329118109737,121.015,-0.5426672882722223
3.0,181.407,198.9841130729225,19.1721,0.9168068742037903,107.387,108.63205655095292,4.73479,0.2629591916331926,11191200.0,13512779.229997687,2184520.0,1.0627411193295035,450.36,422.5875073956934,64.4222,-0.43110127571406426,1337.14,1338.5594336790507,163.571,0.00867778321982869
6.0,245.049,238.41946981006063,18.1031,-0.3662096651921148,115.191,99.93594513825647,6.58083,-2.318104990061061,21752800.0,17846581.210579272,2737280.0,-1.427043922952978,578.978,502.46935942551437,60.1397,-1.2721819459439536,1705.47,1537.0809767647072,138.093,-1.2193885514493337
7.0,264.26,238.41946981006063,21.896,-1.1801484376114064,115.308,102.56869412658885,6.21814,-2.048732558837716,25323000.0,18316738.055169493,3438630.0,-2.037515506126134,606.622,502.46935942551437,58.7957,-1.7714329546971224,1756.32,1537.0809767647072,152.212,-1.4403530814606782
10.0,324.568,275.0656575138394,26.0523,-1.9001140968805272,96.0145,97.80541363804022,5.94593,0.30119991961564013,31985800.0,23247995.31013939,5403030.0,-1.6172045481629027,720.589,575.5841061910128,71.3329,-2.0327912339045136,2123.13,1817.8328354196772,175.943,-1.7352049503550748
13.0,325.463,307.3733695402566,29.2806,-0.6178025880529576,89.5136,97.40983783507475,8.84765,0.8924672466784691,29856400.0,28912468.26733788,5169070.0,-0.18261152057567784,717.636,632.6657637889455,65.1269,-1.304687252288294,2146.36,2016.3543785053337,197.535,-0.6581396790172195
17.0,310.289,343.5112498176647,33.234,0.9996464409238942,88.9112,100.50574866225953,13.9256,0.8326067575012597,27098000.0,37258271.64438683,6942440.0,1.4635015418767505,693.077,723.4809798893257,78.5449,0.3870904398544741,2035.53,2214.8759215909904,215.547,0.8320501866924171
21.0,305.699,388.49736856195324,44.183,1.8739870212967256,96.8107,101.83344418642734,9.9241,0.5061158378520315,28998300.0,48285470.58287482,7991290.0,2.413524047165704,663.881,810.2074972621924,90.2834,1.620746419188826,1998.33,2611.919007762304,277.109,2.2142514597588097
