 ,Area,Mean,Min,Max
1,41716,99.487,60,173
2,27498,102.625,63,187
3,40935,104.288,68,181
4,41827,98.506,63,167
5,39861,93.474,55,159
6,40934,95.821,60,172
7,36421,89.803,54,166
8,41214,89.851,55,166
9,40804,80.719,51,162
