 ,Area,Mean,Min,Max
1,40175,93.675,53,172
2,44811,95.018,49,185
3,46064,95.407,55,177
4,30788,96.257,51,161
5,38893,93.297,54,184
6,35465,96.070,60,173
7,40707,94.167,54,174
8,40799,92.611,51,170
9,31908,100.456,58,175
10,39424,90.998,54,168
11,46394,84.237,44,163
12,38575,87.326,49,169
13,44881,91.606,54,175
14,41663,89.439,53,168
15,41137,86.340,42,167
16,44618,93.048,51,171
17,47273,90.982,46,171
