 ,Area,Mean,Min,Max
1,59001,96.561,56,207
2,42222,96.057,54,167
3,50660,101.478,62,180
4,63246,99.488,56,190
5,59034,97.328,57,194
6,47277,106.167,62,187
7,58760,100.146,53,187
8,49743,106.152,68,190
9,56017,92.359,51,167
10,52158,91.863,49,173
11,59274,89.273,46,178
12,53967,91.773,49,173
13,52602,92.018,50,195
14,56928,88.586,50,182
15,56178,92.988,48,178
16,46146,83.597,45,198
17,60840,88.627,46,176
