seed,error,success,message,iterations,function_evaluations,valid_fit,lambda_,delta,k_n,k_p,k_d,alpha,beta,mu,R0,time_scale,pixel_scale,intensity_scale
1,49.82001724331499,False,Maximum number of iterations has been exceeded.,8,579,True,7.1175320999598135,0.001283584877299123,0.5051785522344547,0.6915347798496652,0.18729233348791782,5.988882680394898,2.9595761674025365,1.1765749787267057,0.4397189192948572,0.03651566804471082,634.2084965281337,228.63919235728585
2,51.63058583540059,False,Maximum number of iterations has been exceeded.,8,1411,True,3.634332083040489,0.00957449214206313,0.6797979217776742,0.6264867157335656,0.08883296933681181,5.727591993854382,1.5450808741649547,1.7106046741341725,0.445439796314371,0.04782863348972827,605.7533432962168,233.6932218531108
5,52.124246317340294,False,Maximum number of iterations has been exceeded.,8,2334,True,6.8277393735375975,0.014931848387101931,0.5566839005127878,0.4301918486912157,0.30967149774243746,5.7461579707668795,3.699492841570917,0.6719315934517174,0.42556730860776915,0.034140109120060436,646.2976965470673,208.90678543979092
4,56.17119505424376,False,Maximum number of iterations has been exceeded.,8,813,True,6.528521679876232,0.037189716836229715,0.4618216604289904,0.4824827884559405,0.2514715609724165,6.073183397761978,2.739215814102164,1.0107994066518693,0.4380398447119144,0.0301108031852573,609.2451617444933,217.97776487946828
3,56.65007952733453,False,Maximum number of iterations has been exceeded.,8,579,True,3.1493820434519715,0.0004900512551019032,0.42031265690053876,0.5795631739014314,0.10963782013683016,6.032649193275543,0.9564331293094452,1.76077383685265,0.44864385972320336,0.05848027461494426,575.7436896327008,224.47376845349626
