 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2000-17-fb-1.png:0146-0228,2.576E5,8.360E1,2.016E1,8.700E1,4.400E1,1.640E2,5.132E2,8.145E2,5.425E2,8.066E2,2.007E3,1.411E2,1.066E3,7.414E2,4.973E2,7.579E2,4.327E2,1.616E2,8.033E-1,7.589E2,2.153E7,8.500E1,6.052E-2,-6.272E-1,0.000E0,4.292E6,1.000E0,6.354E1,1.122E2,1.664E2,4.405E2,1.752E0,5.709E-1,9.728E-1
2,2000-17-fb-2.png:0267-0230,2.686E5,7.243E1,1.612E1,5.200E1,4.000E1,1.440E2,5.201E2,5.503E2,5.156E2,5.616E2,1.909E3,2.128E2,8.310E2,6.070E2,5.712E2,6.015E2,5.687E2,3.979E0,9.260E-1,6.080E2,1.946E7,7.200E1,2.953E-1,-2.795E-1,0.000E0,3.878E6,1.000E0,9.583E1,2.499E2,1.715E2,5.695E2,1.058E0,9.455E-1,9.859E-1
3,2000-17-fb-3.png:0228-0276,2.289E5,7.722E1,1.588E1,6.300E1,4.400E1,1.680E2,6.347E2,6.331E2,6.297E2,6.365E2,1.844E3,3.181E2,8.982E2,6.026E2,5.286E2,6.263E2,4.654E2,3.179E1,8.461E-1,6.474E2,1.768E7,7.600E1,8.532E-1,1.608E0,0.000E0,3.524E6,1.000E0,1.493E2,3.023E2,3.098E1,4.896E2,1.346E0,7.430E-1,9.698E-1
4,2000-17-fb-4.png:0255-0257,2.805E5,5.868E1,1.596E1,4.600E1,3.100E1,1.680E2,5.782E2,5.703E2,5.799E2,5.771E2,1.929E3,2.912E2,8.938E2,5.690E2,6.429E2,6.330E2,5.643E2,1.062E2,9.469E-1,6.413E2,1.646E7,5.500E1,9.954E-1,1.460E0,0.000E0,3.280E6,1.000E0,2.510E2,1.128E2,9.286E1,5.616E2,1.122E0,8.915E-1,9.908E-1
5,2000-17-fb-5.png:0260-0238,2.872E5,6.462E1,1.637E1,4.600E1,3.400E1,1.390E2,5.433E2,5.700E2,5.455E2,5.868E2,1.972E3,2.464E2,8.803E2,5.757E2,6.362E2,6.375E2,5.737E2,9.543E1,9.277E-1,6.476E2,1.856E7,6.200E1,4.102E-1,-4.493E-1,0.000E0,3.699E6,1.000E0,1.927E2,3.897E2,6.578E1,5.659E2,1.111E0,8.999E-1,9.893E-1
6,2000-17-fb-6.png:0245-0215,2.350E5,7.074E1,1.215E1,6.300E1,4.500E1,1.440E2,4.773E2,5.723E2,4.789E2,5.816E2,1.903E3,2.285E2,9.251E2,5.062E2,6.586E2,6.473E2,4.622E2,1.003E2,8.157E-1,6.626E2,1.662E7,7.000E1,7.086E-1,1.316E0,0.000E0,3.313E6,1.000E0,2.192E2,3.918E2,8.260E1,4.703E2,1.400E0,7.141E-1,9.495E-1
7,2000-17-fb-7.png:0316-0261,2.555E5,6.200E1,1.396E1,5.900E1,3.300E1,1.620E2,5.807E2,4.318E2,5.718E2,4.492E2,1.911E3,2.688E2,7.258E2,6.317E2,5.802E2,6.872E2,4.734E2,1.433E2,8.789E-1,7.123E2,1.584E7,6.000E1,6.879E-1,1.573E0,0.000E0,3.157E6,1.000E0,1.303E2,2.250E2,1.485E2,4.802E2,1.451E0,6.890E-1,9.860E-1
8,2000-17-fb-8.png:0239-0209,1.636E5,6.794E1,1.331E1,6.300E1,4.400E1,1.550E2,4.691E2,5.945E2,4.749E2,5.941E2,1.536E3,2.464E2,8.557E2,4.458E2,4.928E2,4.904E2,4.249E2,1.006E2,8.712E-1,5.003E2,1.112E7,6.400E1,1.202E0,2.659E0,0.000E0,2.216E6,1.000E0,1.911E2,1.324E2,1.085E2,4.166E2,1.154E0,8.665E-1,9.811E-1
9,2000-17-fb-9.png:0152-0183,1.298E5,7.036E1,1.040E1,6.300E1,5.000E1,1.270E2,4.320E2,8.048E2,4.301E2,8.114E2,1.448E3,1.658E2,9.968E2,4.906E2,3.853E2,4.905E2,3.369E2,2.392E1,7.784E-1,5.149E2,9.132E6,6.800E1,8.506E-1,3.644E0,0.000E0,1.820E6,1.000E0,7.519E1,1.885E2,2.036E1,3.523E2,1.456E0,6.868E-1,9.693E-1
10,2000-17-fb-11.png:0182-0222,2.425E5,7.711E1,1.416E1,6.300E1,5.000E1,1.650E2,4.657E2,7.426E2,4.696E2,7.483E2,1.952E3,1.411E2,9.901E2,7.123E2,5.085E2,6.801E2,4.540E2,1.023E1,7.994E-1,7.145E2,1.870E7,7.600E1,9.425E-1,2.122E0,0.000E0,3.727E6,1.000E0,6.354E1,2.086E2,6.960E0,4.777E2,1.498E0,6.675E-1,9.640E-1
11,2000-17-fb-12.png:0202-0271,2.721E5,6.077E1,1.310E1,6.300E1,3.400E1,1.580E2,6.167E2,6.923E2,6.207E2,6.945E2,1.914E3,3.181E2,1.004E3,5.779E2,6.227E2,6.408E2,5.408E2,1.203E2,9.331E-1,6.454E2,1.654E7,6.000E1,1.202E0,4.211E0,0.000E0,3.296E6,1.000E0,2.181E2,7.307E1,1.185E2,5.457E2,1.185E0,8.440E-1,9.916E-1
12,2000-17-fb-13.png:0201-0285,2.116E5,7.060E1,1.303E1,6.300E1,4.600E1,1.340E2,6.368E2,7.053E2,6.327E2,7.142E2,1.750E3,3.293E2,9.341E2,6.205E2,4.794E2,6.058E2,4.449E2,1.799E2,8.688E-1,6.185E2,1.494E7,6.800E1,1.049E0,1.606E0,0.000E0,2.978E6,1.000E0,1.477E2,2.049E2,2.528E0,4.606E2,1.362E0,7.344E-1,9.792E-1
13,2000-17-fb-14.png:0327-0250,2.690E5,6.684E1,1.439E1,5.200E1,4.200E1,1.500E2,5.627E2,4.085E2,5.580E2,4.101E2,1.895E3,2.554E2,7.011E2,6.093E2,5.779E2,6.181E2,5.542E2,1.490E2,9.419E-1,6.296E2,1.798E7,6.300E1,6.781E-1,1.041E0,0.000E0,3.584E6,1.000E0,1.340E2,2.531E2,1.414E2,5.576E2,1.115E0,8.965E-1,9.892E-1
14,2000-17-fb-15.png:0305-0248,2.648E5,7.208E1,1.293E1,6.000E1,4.800E1,1.320E2,5.689E2,4.568E2,5.644E2,4.523E2,1.992E3,2.822E2,8.109E2,5.488E2,7.011E2,7.403E2,4.554E2,5.830E1,8.385E-1,7.678E2,1.908E7,7.000E1,7.191E-1,7.655E-1,0.000E0,3.804E6,1.000E0,1.620E2,4.543E2,5.685E1,4.783E2,1.626E0,6.151E-1,9.814E-1
15,2000-17-fb-16.png:0185-0268,2.403E5,7.447E1,1.684E1,6.300E1,4.600E1,1.760E2,6.067E2,7.232E2,6.136E2,7.277E2,1.901E3,3.091E2,1.028E3,5.846E2,5.981E2,6.840E2,4.474E2,1.277E2,8.362E-1,6.884E2,1.790E7,6.900E1,1.185E0,1.516E0,0.000E0,3.567E6,1.000E0,1.768E2,7.466E1,1.312E2,4.378E2,1.529E0,6.541E-1,9.870E-1
16,2000-17-fb-17.png:0207-0222,2.276E5,5.699E1,1.101E1,4.700E1,3.200E1,1.160E2,5.025E2,6.793E2,5.048E2,6.764E2,1.770E3,2.262E2,9.654E2,5.421E2,5.712E2,5.560E2,5.211E2,6.526E1,9.125E-1,5.753E2,1.297E7,5.600E1,5.729E-1,1.320E0,0.000E0,2.585E6,1.000E0,2.017E2,3.314E2,7.774E1,5.170E2,1.067E0,9.373E-1,9.886E-1
17,2000-17-fb-18.png:0236-0189,2.497E5,5.097E1,1.113E1,3.900E1,2.800E1,1.010E2,4.240E2,6.183E2,4.322E2,6.234E2,1.863E3,1.322E2,8.960E2,5.846E2,5.622E2,5.944E2,5.350E2,1.491E2,9.038E-1,6.227E2,1.273E7,4.800E1,7.077E-1,5.327E-1,0.000E0,2.537E6,1.000E0,1.255E2,1.122E2,1.199E2,5.387E2,1.111E0,9.000E-1,9.738E-1
18,2000-17-fb-19.png:0271-0303,2.502E5,6.513E1,1.523E1,4.700E1,3.600E1,1.440E2,6.722E2,5.187E2,6.710E2,5.303E2,1.855E3,3.875E2,8.467E2,5.824E2,6.205E2,6.413E2,4.969E2,1.290E2,9.135E-1,6.362E2,1.630E7,6.300E1,5.793E-1,5.605E-1,0.000E0,3.248E6,1.000E0,1.991E2,1.806E2,1.387E2,4.868E2,1.291E0,7.748E-1,9.851E-1
19,2000-17-fb-20.png:0219-0297,2.513E5,6.307E1,1.549E1,4.700E1,3.600E1,1.480E2,6.795E2,6.389E2,6.766E2,6.471E2,1.883E3,3.472E2,9.162E2,6.384E2,5.264E2,6.494E2,4.927E2,2.097E1,8.907E-1,6.657E2,1.585E7,6.100E1,1.118E0,2.345E0,0.000E0,3.158E6,1.000E0,1.610E2,2.917E2,2.702E1,5.020E2,1.318E0,7.588E-1,9.857E-1
