 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2000-3-fb-1.png:0248-0239,2.275E5,9.017E1,1.699E1,9.100E1,4.600E1,1.750E2,5.286E2,5.938E2,5.327E2,5.973E2,1.808E3,2.666E2,8.781E2,5.376E2,5.802E2,5.753E2,5.035E2,1.172E2,8.748E-1,5.904E2,2.052E7,8.900E1,7.578E-1,7.500E-1,0.000E0,4.089E6,1.000E0,1.837E2,1.228E2,1.131E2,5.012E2,1.143E0,8.751E-1,9.781E-1
2,2000-3-fb-2.png:0130-0245,2.137E5,9.125E1,1.651E1,9.400E1,5.100E1,1.770E2,5.331E2,8.724E2,5.323E2,8.715E2,1.829E3,2.509E2,1.127E3,5.981E2,5.466E2,5.568E2,4.886E2,1.514E2,8.023E-1,6.122E2,1.950E7,8.900E1,8.743E-1,8.640E-1,0.000E0,3.886E6,1.000E0,1.128E2,7.519E1,1.666E2,4.941E2,1.140E0,8.774E-1,9.642E-1
3,2000-3-fb-3.png:0241-0251,2.301E5,8.975E1,1.870E1,8.200E1,4.200E1,1.810E2,5.501E2,6.092E2,5.485E2,6.142E2,1.844E3,2.912E2,8.826E2,5.443E2,5.578E2,5.569E2,5.261E2,5.512E1,8.500E-1,5.793E2,2.065E7,8.700E1,9.864E-1,1.032E0,0.000E0,4.116E6,1.000E0,1.652E2,3.410E2,5.299E1,5.323E2,1.059E0,9.446E-1,9.674E-1
4,2000-3-fb-4.png:0244-0261,2.221E5,9.083E1,1.651E1,9.200E1,5.300E1,1.730E2,5.778E2,5.994E2,5.777E2,5.984E2,1.805E3,2.934E2,8.422E2,5.846E2,4.906E2,5.692E2,4.969E2,2.607E0,8.564E-1,5.854E2,2.018E7,8.900E1,8.871E-1,1.032E0,0.000E0,4.021E6,1.000E0,1.313E2,2.324E2,1.754E2,4.886E2,1.145E0,8.731E-1,9.672E-1
5,2000-3-fb-5.png:0257-0249,2.193E5,9.056E1,1.495E1,9.100E1,5.400E1,1.770E2,5.590E2,5.579E2,5.575E2,5.614E2,1.765E3,2.979E2,8.579E2,5.219E2,5.802E2,5.654E2,4.939E2,9.535E1,8.845E-1,5.814E2,1.986E7,8.900E1,9.274E-1,1.526E0,0.000E0,3.958E6,1.000E0,2.261E2,1.287E2,9.656E1,5.106E2,1.145E0,8.734E-1,9.782E-1
6,2000-3-fb-6.png:0257-0258,2.058E5,8.837E1,1.612E1,8.500E1,4.900E1,1.800E2,5.642E2,5.700E2,5.662E2,5.724E2,1.705E3,3.226E2,8.355E2,5.107E2,5.331E2,5.276E2,4.967E2,8.596E1,8.899E-1,5.472E2,1.819E7,8.700E1,8.932E-1,1.350E0,0.000E0,3.625E6,1.000E0,2.076E2,3.717E2,6.944E1,5.020E2,1.062E0,9.413E-1,9.732E-1
7,2000-3-fb-7.png:0266-0177,2.412E5,8.524E1,1.736E1,8.200E1,4.400E1,1.640E2,3.973E2,5.617E2,4.019E2,5.606E2,1.866E3,1.008E2,8.400E2,5.936E2,5.846E2,5.940E2,5.170E2,1.326E2,8.701E-1,6.006E2,2.056E7,8.400E1,6.417E-1,4.788E-1,0.000E0,4.098E6,1.000E0,4.553E1,2.192E2,1.695E2,5.006E2,1.149E0,8.704E-1,9.757E-1
8,2000-3-fb-8.png:0253-0253,2.132E5,9.295E1,1.715E1,9.300E1,5.400E1,1.810E2,5.618E2,5.773E2,5.607E2,5.788E2,1.758E3,2.979E2,8.445E2,5.376E2,5.354E2,5.383E2,5.044E2,1.377E2,8.671E-1,5.632E2,1.982E7,9.100E1,1.050E0,1.177E0,0.000E0,3.950E6,1.000E0,1.970E2,1.355E2,1.101E2,5.066E2,1.067E0,9.370E-1,9.693E-1
9,2000-3-fb-9.png:0272-0226,1.736E5,1.020E2,1.731E1,9.400E1,5.800E1,1.740E2,5.252E2,5.548E2,5.214E2,5.530E2,1.663E3,2.733E2,7.974E2,4.659E2,5.264E2,5.473E2,4.038E2,1.215E2,7.888E-1,5.719E2,1.770E7,1.000E2,5.532E-1,-3.418E-2,0.000E0,3.528E6,1.000E0,1.303E2,1.885E2,1.379E2,4.160E2,1.355E0,7.379E-1,9.516E-1
10,2000-3-fb-10.png:0205-0261,2.075E5,9.319E1,1.742E1,9.400E1,5.100E1,1.720E2,5.828E2,6.884E2,5.834E2,6.894E2,1.789E3,3.203E2,9.632E2,5.286E2,5.555E2,5.364E2,4.925E2,7.763E1,8.148E-1,5.714E2,1.934E7,9.200E1,7.895E-1,8.349E-1,0.000E0,3.854E6,1.000E0,2.086E2,8.419E1,1.069E2,4.830E2,1.089E0,9.182E-1,9.643E-1
