 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2000-1-fb-3.png:0301-0264,2.086E5,1.158E2,1.066E1,1.120E2,8.200E1,1.670E2,6.065E2,4.776E2,6.075E2,4.779E2,1.765E3,3.248E2,7.347E2,5.354E2,5.286E2,5.524E2,4.809E2,4.143E1,8.413E-1,5.867E2,2.416E7,1.150E2,3.532E-1,3.116E-1,0.000E0,4.815E6,1.000E0,1.504E2,3.463E2,2.916E1,4.899E2,1.149E0,8.706E-1,9.638E-1
2,2000-1-fb-4.png:0226-0249,2.180E5,1.159E2,1.043E1,1.120E2,8.200E1,1.670E2,5.492E2,6.514E2,5.510E2,6.491E2,1.850E3,2.643E2,9.139E2,5.891E2,5.533E2,6.113E2,4.540E2,1.391E2,8.001E-1,6.199E2,2.526E7,1.150E2,4.533E-1,4.146E-1,0.000E0,5.034E6,1.000E0,1.430E2,1.292E2,1.477E2,4.804E2,1.346E0,7.428E-1,9.524E-1
3,2000-1-fb-5.png:0236-0268,1.984E5,1.470E2,1.860E1,1.390E2,9.300E1,2.410E2,5.937E2,6.147E2,5.903E2,6.210E2,1.733E3,3.114E2,8.557E2,5.802E2,4.794E2,5.679E2,4.449E2,1.665E2,8.306E-1,5.799E2,2.917E7,1.450E2,6.019E-1,1.753E0,0.000E0,5.813E6,1.000E0,1.398E2,2.160E2,1.748E2,4.505E2,1.277E0,7.833E-1,9.551E-1
4,2000-1-fb-6.png:0248-0284,2.019E5,1.551E2,1.857E1,1.500E2,9.900E1,2.360E2,6.492E2,6.104E2,6.517E2,6.113E2,1.937E3,3.226E2,8.691E2,6.294E2,5.622E2,5.974E2,4.303E2,1.498E2,6.759E-1,6.332E2,3.132E7,1.530E2,5.108E-1,1.470E0,0.000E0,6.242E6,1.000E0,1.445E2,2.256E2,1.722E2,4.481E2,1.388E0,7.202E-1,9.072E-1
5,2000-1-fb-7.png:0221-0289,1.419E5,1.650E2,1.595E1,1.610E2,1.140E2,2.420E2,6.558E2,6.515E2,6.557E2,6.497E2,1.727E3,4.682E2,9.654E2,3.606E2,6.339E2,6.456E2,2.799E2,7.724E1,5.980E-1,6.312E2,2.342E7,1.630E2,4.348E-1,3.769E0,0.000E0,4.667E6,1.000E0,2.759E2,8.048E1,9.140E1,3.087E2,2.306E0,4.336E-1,8.981E-1
6,2000-1-fb-8.png:0219-0263,2.107E5,1.511E2,1.780E1,1.400E2,9.400E1,2.310E2,5.813E2,6.575E2,5.858E2,6.597E2,1.852E3,2.934E2,9.139E2,5.936E2,5.197E2,6.434E2,4.170E2,3.317E1,7.718E-1,6.517E2,3.184E7,1.490E2,5.107E-1,1.763E0,0.000E0,6.345E6,1.000E0,1.377E2,3.007E2,2.955E1,4.355E2,1.543E0,6.481E-1,9.454E-1
7,2000-1-fb-9.png:0268-0255,2.341E5,1.580E2,1.776E1,1.470E2,1.020E2,2.320E2,5.687E2,5.454E2,5.678E2,5.424E2,2.020E3,2.778E2,8.288E2,5.869E2,5.690E2,5.813E2,5.126E2,1.534E2,7.208E-1,6.008E2,3.697E7,1.560E2,4.562E-1,1.133E0,0.000E0,7.369E6,1.000E0,1.313E2,2.166E2,1.477E2,5.351E2,1.134E0,8.818E-1,9.343E-1
8,2000-1-fb-10.png:0234-0262,1.923E5,1.424E2,1.494E1,1.380E2,9.500E1,2.020E2,5.795E2,6.302E2,5.796E2,6.335E2,1.685E3,3.338E2,8.826E2,5.062E2,5.242E2,5.037E2,4.860E2,3.930E1,8.509E-1,5.227E2,2.737E7,1.410E2,3.060E-1,1.567E0,0.000E0,5.455E6,1.000E0,2.499E2,1.175E2,9.325E1,4.896E2,1.037E0,9.647E-1,9.726E-1
9,2000-1-fb-13.png:0140-0263,2.540E5,1.595E2,1.778E1,1.540E2,9.600E1,2.350E2,5.866E2,8.362E2,5.862E2,8.361E2,2.080E3,2.486E2,1.093E3,6.810E2,5.264E2,6.994E2,4.624E2,1.630E2,7.381E-1,6.847E2,4.051E7,1.590E2,1.529E-1,1.403E0,0.000E0,8.074E6,1.000E0,1.355E2,5.348E1,1.485E2,4.694E2,1.513E0,6.610E-1,9.333E-1
10,2000-1-fb-14.png:0186-0299,1.551E5,1.563E2,1.645E1,1.500E2,1.020E2,2.300E2,6.667E2,7.202E2,6.612E2,7.214E2,1.560E3,3.830E2,9.162E2,5.734E2,3.763E2,5.634E2,3.506E2,1.793E2,8.016E-1,5.782E2,2.425E7,1.550E2,2.985E-1,2.700E0,0.000E0,4.833E6,1.000E0,1.710E2,1.795E2,1.722E2,3.677E2,1.607E0,6.223E-1,9.611E-1
