 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2000-6-fb-1.png:0260-0221,3.126E5,8.887E1,2.026E1,6.100E1,4.600E1,1.860E2,5.028E2,5.675E2,5.029E2,5.619E2,2.077E3,1.814E2,8.826E2,6.294E2,6.429E2,6.723E2,5.920E2,1.314E2,9.101E-1,6.878E2,2.778E7,9.000E1,4.080E-1,-9.725E-2,0.000E0,5.536E6,1.000E0,1.154E2,1.546E2,1.342E2,6.004E2,1.136E0,8.806E-1,9.847E-1
2,2000-6-fb-2.png:0222-0157,2.548E5,8.638E1,2.151E1,9.300E1,4.500E1,1.950E2,3.562E2,6.432E2,3.511E2,6.450E2,1.870E3,6.048E1,9.274E2,5.824E2,5.600E2,5.881E2,5.516E2,1.672E2,9.153E-1,6.059E2,2.201E7,8.800E1,4.661E-1,3.545E-1,0.000E0,4.386E6,1.000E0,4.659E1,1.504E2,1.465E2,5.551E2,1.066E0,9.378E-1,9.850E-1
3,2000-6-fb-3.png:0152-0223,3.002E5,9.390E1,2.092E1,1.060E2,4.800E1,1.760E2,5.076E2,7.955E2,5.055E2,7.990E2,2.044E3,1.926E2,1.122E3,6.160E2,6.362E2,6.422E2,5.952E2,6.369E1,9.033E-1,6.523E2,2.819E7,9.700E1,2.570E-2,-6.328E-1,0.000E0,5.618E6,1.000E0,1.546E2,2.817E2,6.036E1,6.041E2,1.079E0,9.268E-1,9.841E-1
4,2000-6-fb-4.png:0254-0250,3.073E5,9.046E1,2.002E1,9.800E1,5.000E1,1.860E2,5.574E2,5.799E2,5.563E2,5.849E2,2.064E3,2.307E2,8.781E2,6.586E2,6.070E2,6.488E2,6.029E2,2.009E1,9.061E-1,6.609E2,2.779E7,9.100E1,5.936E-1,4.542E-1,0.000E0,5.539E6,1.000E0,1.038E2,2.256E2,1.722E2,6.047E2,1.076E0,9.293E-1,9.828E-1
5,2000-6-fb-5.png:0280-0269,2.873E5,9.458E1,2.219E1,9.900E1,5.000E1,1.990E2,6.001E2,5.140E2,6.067E2,5.141E2,2.023E3,2.867E2,8.131E2,6.317E2,5.936E2,6.545E2,5.589E2,2.868E1,8.818E-1,6.710E2,2.717E7,9.600E1,3.581E-1,-2.592E-2,0.000E0,5.416E6,1.000E0,1.488E2,3.675E2,3.060E1,5.593E2,1.171E0,8.540E-1,9.785E-1
6,2000-6-fb-6.png:0252-0250,3.011E5,9.492E1,2.007E1,1.010E2,4.900E1,2.110E2,5.629E2,5.699E2,5.622E2,5.629E2,2.065E3,2.576E2,9.206E2,6.070E2,6.810E2,6.752E2,5.678E2,7.298E1,8.875E-1,6.923E2,2.858E7,9.700E1,3.065E-1,2.806E-1,0.000E0,5.696E6,1.000E0,1.832E2,3.945E2,6.594E1,5.696E2,1.189E0,8.410E-1,9.796E-1
7,2000-6-fb-7.png:0342-0181,3.360E5,9.207E1,1.990E1,1.000E2,4.600E1,1.870E2,4.163E2,3.811E2,4.118E2,3.810E2,2.171E3,9.632E1,7.347E2,6.205E2,7.123E2,7.225E2,5.921E2,1.067E2,8.957E-1,7.357E2,3.094E7,9.300E1,1.847E-1,-2.225E-2,0.000E0,6.166E6,1.000E0,1.355E2,1.864E2,1.108E2,5.885E2,1.220E0,8.195E-1,9.837E-1
8,2000-6-fb-8.png:0272-0253,2.939E5,9.521E1,2.173E1,1.010E2,4.900E1,1.820E2,5.645E2,5.396E2,5.659E2,5.387E2,2.044E3,2.755E2,8.602E2,5.846E2,6.496E2,6.459E2,5.794E2,7.966E1,8.840E-1,6.684E2,2.798E7,9.700E1,1.750E-1,-3.537E-1,0.000E0,5.577E6,1.000E0,2.160E2,4.119E2,7.202E1,5.808E2,1.115E0,8.969E-1,9.796E-1
9,2000-6-fb-9.png:0314-0257,3.067E5,9.499E1,1.932E1,9.800E1,5.100E1,1.760E2,5.913E2,4.394E2,5.962E2,4.351E2,2.067E3,2.374E2,7.549E2,6.787E2,6.272E2,6.515E2,5.994E2,1.689E2,9.018E-1,6.765E2,2.914E7,9.600E1,3.632E-1,2.693E-1,0.000E0,5.807E6,1.000E0,1.070E2,3.156E2,1.760E2,6.096E2,1.087E0,9.201E-1,9.825E-1
10,2000-6-fb-10.png:0232-0246,2.746E5,1.087E2,1.814E1,1.010E2,6.800E1,2.020E2,5.518E2,6.276E2,5.457E2,6.256E2,2.066E3,2.016E2,8.781E2,7.011E2,5.085E2,7.371E2,4.744E2,1.708E1,8.085E-1,7.410E2,2.984E7,1.070E2,6.838E-1,1.070E0,0.000E0,5.948E6,1.000E0,1.133E2,3.304E2,3.496E1,4.819E2,1.554E0,6.437E-1,9.710E-1
11,2000-6-fb-11.png:0274-0271,3.096E5,1.019E2,2.314E1,1.010E2,5.300E1,2.040E2,6.087E2,5.252E2,6.092E2,5.187E2,2.074E3,2.733E2,8.355E2,6.698E2,6.093E2,6.672E2,5.909E2,1.594E2,9.046E-1,6.736E2,3.154E7,1.020E2,3.039E-1,-1.902E-2,0.000E0,6.286E6,1.000E0,1.250E2,2.425E2,1.692E2,5.957E2,1.129E0,8.857E-1,9.843E-1
12,2000-6-fb-12.png:0288-0251,2.582E5,1.076E2,1.790E1,1.100E2,6.200E1,1.880E2,5.613E2,4.821E2,5.573E2,4.819E2,1.975E3,3.046E2,8.422E2,5.152E2,6.854E2,6.426E2,5.116E2,9.303E1,8.321E-1,6.898E2,2.779E7,1.090E2,1.807E-3,9.397E-2,0.000E0,5.538E6,1.000E0,2.420E2,1.350E2,9.721E1,5.073E2,1.256E0,7.961E-1,9.717E-1
13,2000-6-fb-13.png:0298-0239,3.213E5,9.996E1,2.102E1,8.700E1,5.700E1,2.040E2,5.202E2,4.771E2,5.083E2,4.764E2,2.137E3,1.814E2,7.818E2,7.078E2,6.115E2,6.961E2,5.877E2,1.681E2,8.844E-1,7.142E2,3.212E7,9.900E1,6.128E-1,2.945E-1,0.000E0,6.401E6,1.000E0,8.366E1,2.573E2,1.675E2,6.020E2,1.184E0,8.443E-1,9.844E-1
14,2000-6-fb-14.png:0289-0244,3.451E5,1.023E2,2.221E1,1.000E2,5.600E1,1.900E2,5.422E2,5.121E2,5.479E2,5.042E2,2.207E3,1.859E2,8.154E2,7.235E2,6.362E2,7.087E2,6.200E2,1.691E2,8.908E-1,7.246E2,3.531E7,1.020E2,2.526E-1,-5.491E-1,0.000E0,7.038E6,1.000E0,9.107E1,2.086E2,1.584E2,6.331E2,1.143E0,8.748E-1,9.796E-1
15,2000-6-fb-15.png:0351-0251,2.664E5,1.027E2,1.782E1,1.020E2,6.200E1,1.890E2,5.528E2,3.463E2,5.496E2,3.461E2,1.980E3,2.934E2,6.922E2,5.398E2,6.698E2,6.602E2,5.137E2,1.092E2,8.542E-1,6.899E2,2.735E7,1.020E2,5.420E-1,2.982E-1,0.000E0,5.452E6,1.000E0,1.917E2,2.033E2,1.049E2,5.194E2,1.285E0,7.782E-1,9.765E-1
16,2000-6-fb-16.png:0195-0254,2.203E5,9.734E1,1.882E1,8.300E1,5.400E1,1.780E2,5.780E2,7.033E2,5.726E2,6.995E2,1.798E3,2.822E2,9.744E2,5.757E2,5.331E2,5.948E2,4.716E2,2.562E1,8.563E-1,5.987E2,2.144E7,9.700E1,4.149E-1,-4.223E-1,0.000E0,4.274E6,1.000E0,1.641E2,2.933E2,4.082E1,4.624E2,1.261E0,7.927E-1,9.722E-1
17,2000-6-fb-17.png:0290-0247,3.167E5,9.901E1,2.128E1,9.900E1,5.600E1,2.080E2,5.507E2,4.798E2,5.463E2,4.824E2,2.139E3,2.531E2,8.378E2,6.026E2,6.877E2,6.838E2,5.897E2,1.121E2,8.697E-1,6.999E2,3.135E7,9.800E1,4.426E-1,2.536E-2,0.000E0,6.249E6,1.000E0,2.107E2,1.377E2,1.057E2,5.962E2,1.160E0,8.624E-1,9.757E-1
