 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,2000-21-fb-1.png:0260-0147,2.096E5,8.525E1,1.483E1,7.100E1,5.700E1,1.600E2,3.183E2,5.494E2,3.183E2,5.513E2,1.722E3,6.048E1,8.310E2,5.398E2,5.376E2,5.858E2,4.557E2,1.343E2,8.886E-1,5.911E2,1.787E7,8.400E1,5.015E-1,4.198E-1,0.000E0,3.562E6,1.000E0,3.812E1,1.779E2,1.483E2,4.751E2,1.286E0,7.779E-1,9.816E-1
2,2000-21-fb-2.png:0224-0252,2.522E5,1.075E2,2.127E1,1.150E2,6.800E1,1.990E2,5.799E2,6.394E2,5.799E2,6.471E2,1.920E3,3.136E2,9.610E2,5.040E2,6.362E2,6.382E2,5.031E2,8.852E1,8.595E-1,6.486E2,2.712E7,1.060E2,5.568E-1,-2.892E-1,0.000E0,5.405E6,1.000E0,2.293E2,8.260E1,1.025E2,5.005E2,1.268E0,7.884E-1,9.717E-1
3,2000-21-fb-3.png:0277-0269,2.919E5,9.617E1,2.294E1,6.900E1,5.800E1,2.190E2,5.987E2,5.314E2,6.093E2,5.372E2,2.068E3,2.554E2,8.154E2,6.944E2,5.846E2,7.321E2,5.076E2,3.337E1,8.575E-1,7.671E2,2.807E7,9.300E1,7.936E-1,8.342E-1,0.000E0,5.594E6,1.000E0,1.186E2,3.447E2,2.744E1,5.223E2,1.442E0,6.933E-1,9.827E-1
4,2000-21-fb-4.png:0192-0250,2.471E5,9.797E1,1.935E1,8.700E1,6.400E1,1.890E2,5.614E2,7.124E2,5.635E2,7.213E2,1.846E3,2.621E2,9.990E2,5.981E2,5.690E2,6.083E2,5.171E2,1.439E2,9.108E-1,6.180E2,2.421E7,9.400E1,7.743E-1,4.372E-1,0.000E0,4.824E6,1.000E0,1.837E2,6.671E1,1.156E2,5.274E2,1.176E0,8.501E-1,9.851E-1
5,2000-21-fb-5.png:0259-0266,3.023E5,7.897E1,1.911E1,6.000E1,4.800E1,1.650E2,5.954E2,5.667E2,6.030E2,5.678E2,2.011E3,2.912E2,8.826E2,6.093E2,6.362E2,6.410E2,6.005E2,9.914E1,9.397E-1,6.485E2,2.387E7,7.400E1,6.548E-1,-3.467E-1,0.000E0,4.758E6,1.000E0,1.790E2,1.445E2,1.225E2,5.976E2,1.067E0,9.369E-1,9.896E-1
6,2000-21-fb-6.png:0253-0261,2.966E5,8.890E1,1.953E1,7.000E1,5.700E1,1.770E2,5.903E2,5.913E2,5.914E2,5.910E2,1.986E3,2.755E2,8.893E2,6.182E2,6.227E2,6.583E2,5.738E2,1.354E2,9.450E-1,6.688E2,2.637E7,8.500E1,7.670E-1,1.568E-1,0.000E0,5.256E6,1.000E0,1.345E2,1.700E2,1.483E2,5.796E2,1.147E0,8.716E-1,9.895E-1
7,2000-21-fb-7.png:0243-0268,3.430E5,8.685E1,2.080E1,6.400E1,5.500E1,1.830E2,6.052E2,6.029E2,5.986E2,6.078E2,2.155E3,2.621E2,9.318E2,6.787E2,6.630E2,6.804E2,6.419E2,1.406E2,9.282E-1,6.925E2,2.979E7,8.100E1,8.201E-1,3.180E-1,0.000E0,5.938E6,1.000E0,1.207E2,1.896E2,1.604E2,6.468E2,1.060E0,9.435E-1,9.861E-1
8,2000-21-fb-8.png:0268-0264,3.061E5,7.950E1,1.961E1,6.000E1,4.800E1,1.700E2,5.932E2,5.433E2,5.995E2,5.459E2,2.016E3,2.867E2,8.669E2,6.115E2,6.451E2,6.463E2,6.031E2,9.347E1,9.470E-1,6.473E2,2.434E7,7.400E1,6.797E-1,-2.540E-1,0.000E0,4.850E6,1.000E0,2.346E2,4.098E2,7.912E1,5.996E2,1.072E0,9.332E-1,9.907E-1
9,2000-21-fb-10.png:0346-0262,2.547E5,9.024E1,1.909E1,8.800E1,5.800E1,1.760E2,6.132E2,3.692E2,6.170E2,3.773E2,1.928E3,2.666E2,6.406E2,6.429E2,5.443E2,6.355E2,5.102E2,1.800E2,8.609E-1,6.441E2,2.298E7,8.700E1,1.006E0,1.210E0,0.000E0,4.580E6,1.000E0,1.191E2,3.389E2,1.750E2,5.268E2,1.246E0,8.028E-1,9.712E-1
10,2000-21-fb-11.png:0236-0259,2.979E5,8.845E1,1.891E1,7.100E1,5.900E1,1.820E2,5.686E2,5.975E2,5.712E2,6.043E2,2.060E3,2.262E2,8.915E2,7.101E2,5.510E2,7.139E2,5.313E2,1.601E2,8.821E-1,7.301E2,2.635E7,8.400E1,1.021E0,9.278E-1,0.000E0,5.251E6,1.000E0,1.154E2,1.874E2,1.569E2,5.462E2,1.344E0,7.442E-1,9.846E-1
