 ,Area,Mean,Min,Max
1,28525,116.183,76,154
2,23765,117.606,85,153
3,11924,122.227,69,156
4,16562,121.047,83,157
5,27798,150.753,73,219
6,22296,156.106,92,232
7,25856,152.643,97,222
8,23555,157.244,100,224
9,18454,156.774,104,224
10,28690,148.108,93,220
11,20015,154.073,106,219
12,18872,170.019,112,236
13,24394,160.898,101,221
14,18526,162.208,113,231
15,26729,168.398,123,222
16,23284,162.819,111,225
17,25241,157.841,104,225
18,28105,157.713,107,216
