Day,ModelTotalH,TouchesBoundary,EmpiricalRadius,ModelRadius,StdRadius,ResidualRadius,EmpiricalGrayMean,ModelGrayMean,StdGrayMean,ResidualGrayMean,EmpiricalIntDen,ModelIntDen,StdIntDen,ResidualIntDen,EmpiricalFeret,ModelFeret,StdFeret,ResidualFeret,EmpiricalPerimeter,ModelPerimeter,StdPerimeter,ResidualPerimeter
1.0,62202.91154489161,False,166.621,183.71493098261743,21.5258,0.7941136209858599,147.147,115.64166192793527,17.0425,-1.8486335967178944,13113500.0,12261768.291125696,3741230.0,-0.22766087860791875,423.018,385.90410069141274,68.5339,-0.5415407456541541,1282.76,1235.6491065297714,197.455,-0.23859053186917814
2.0,65120.46293093985,False,181.712,195.7087024315066,13.2992,1.0524469465461535,101.436,106.67732625131485,5.62976,0.9310034977183477,10569200.0,12836371.269361593,1620700.0,1.3988839818359924,443.948,417.0621856735076,50.1002,-0.5366408582499148,1322.0,1276.0874815137731,121.015,-0.37939526906769305
3.0,69969.50853493653,False,181.407,205.16862128174986,19.1721,1.2393854237016213,107.387,104.22162345501417,4.73479,-0.6685357840550125,11191200.0,13782550.315895855,2184520.0,1.1862332759122625,450.36,448.7120570097997,64.4222,-0.025580358792470705,1337.14,1373.714354840479,163.571,0.2235992617302512
6.0,90124.87285906739,False,245.049,240.87690705798366,18.1031,-0.23046290094052113,115.191,102.6762180241129,6.58083,-1.9017026690990504,21752800.0,18715872.08384515,2737280.0,-1.1094692235192785,578.978,518.8939493521292,60.1397,-0.9990746652855061,1705.47,1568.968101493891,138.093,-0.9884780438263273
7.0,97453.46514385678,False,264.26,247.86029252368684,21.896,-0.7489818905879226,115.308,104.62876145764187,6.21814,-1.7174329529985068,25323000.0,20193652.240875207,3438630.0,-1.4916835365028493,606.622,587.7916142976518,58.7957,-0.320268075766564,1756.32,1764.2218481473028,152.212,0.05191343749049268
10.0,117817.07697616419,False,324.568,280.1783822682668,26.0523,-1.703865598497377,96.0145,102.49567330030833,5.94593,1.0900184328285614,31985800.0,25276948.996556293,5403030.0,-1.2416830932724243,720.589,656.7176253143945,71.3329,-0.8953985424061771,2123.13,1942.7254714420117,175.943,-1.0253578065509195
13.0,138045.08545899196,False,325.463,306.0539065187429,29.2806,-0.6628652924208218,89.5136,102.16808726042207,8.84765,1.4302653541247758,29856400.0,30064984.899464283,5169070.0,0.04035250044288105,717.636,659.4332163281648,65.1269,-0.893682697500344,2146.36,2040.352344768718,197.535,-0.5366525184462607
17.0,168638.23940609177,False,310.289,336.73250784826223,33.234,0.7956763509737691,88.9112,103.96258695767659,13.9256,1.0808429767964467,27098000.0,37033694.534528606,6942440.0,1.4311531010031928,693.077,728.1224009412119,78.5449,0.44618302322890396,2035.53,2276.044466406132,215.547,1.1158330498969227
21.0,202310.39870336914,False,305.699,364.8404719712116,44.183,1.3385571819752307,96.8107,106.51136271835367,9.9241,0.9774853859144578,28998300.0,44540166.02784986,7991290.0,1.9448507096914092,663.881,764.0511381624636,90.2834,1.1095078182973135,1998.33,2373.6713397328385,277.109,1.3544898929043756
