Day,ModelRadius,ModelArea,ModelGrayMean,ModelIntDen,ModelCircularity,ModelFeret,ModelPerimeter,ModelTotalH,TouchesBoundary
0.0,265.9520793284553,222206.445885534,103.14883208765289,22920335.375441074,0.8896162871362024,537.6720654507753,1771.666184045289,134038.26949952482,False
0.1,266.7454604028291,223534.18393179835,101.91359926188885,22781173.24255865,0.8949319627742331,538.2890663846285,1771.6661840452891,133535.6300234812,False
0.2,267.6493019098279,225051.59884181482,100.67445933744754,22656948.036427844,0.9010070206462691,540.5746185477188,1771.666184045289,133065.5519214962,False
0.3,268.10008000086214,225810.30629682305,99.67500977158089,22507644.486659512,0.9040445495822865,541.9763215566047,1771.6661840452891,132626.5934800163,False
0.4,268.6624890099691,226758.69061558333,98.662994377942,22372691.41735479,0.9078414607523093,543.5489167515623,1771.6661840452887,132217.37467997364,False
0.5,269.55990274581393,228276.1055255998,97.54767393329394,22267803.108573407,0.8861478867717418,545.5517471651478,1799.2108288062623,131836.56454586872,False
0.6,270.4543387258441,229793.52043561626,96.47357280905841,22169001.924795277,0.8920383588067847,545.8993154075663,1799.2108288062623,131482.88314817258,False
0.7,270.9004492784832,230552.2278906245,95.69777296850387,22063334.76205975,0.894983594824306,547.200730117011,1799.2108288062623,131194.7015799036,False
0.8,271.45705650037377,231500.61220938477,94.8203174922604,21950961.549346518,0.8986651398462077,547.9800953752556,1799.2108288062623,130888.63025011813,False
0.9,272.1234823555711,232638.67339189711,93.92952565224537,21851640.240068533,0.9030829938724898,549.2765800629176,1799.2108288062623,130606.32232137737,False
1.0,273.17533169741495,234440.60359754163,92.92438744714472,21785249.48204043,0.8986446129132029,551.6025734768352,1810.6201942370067,130346.72054382761,False
1.1,273.61700592551466,235199.31105254986,92.17631226957273,21679805.141168207,0.9015528479064494,553.147801984276,1810.6201942370067,130108.82502274028,False
1.2,274.38822510820586,236527.04909881426,91.33246862170013,21602599.290000778,0.8906966994116453,555.1160011864048,1826.755473567236,129891.69128100014,False
1.3,274.93777147309993,237475.43341757453,90.5942108862751,21513899.49534133,0.8942680574686286,555.2868192537408,1826.755473567236,129694.42787365752,False
1.4,275.48622159221975,238423.81773633484,89.87865866633099,21429212.932247553,0.8978394155256121,556.7366567586771,1826.755473567236,129516.19375227095,False
1.5,276.2522224952152,239751.5557825992,89.11014965208719,21364297.015108146,0.8916663738645166,556.9921186825331,1838.1648389979803,129356.19551868105,False
1.6,277.1250594963343,241268.97069261567,88.32997160597802,21311281.330682285,0.8973098319269504,559.1164289048908,1838.1648389979803,129213.68466413581,False
1.7,277.6691893340165,242217.35501137594,87.68149799409962,21237980.527566075,0.9008369932159712,559.8792074708991,1838.1648389979803,129087.95485786432,False
1.8,277.9951560156179,242786.3856026321,87.12215522805828,21152073.173731726,0.9029532899893838,561.2326985023757,1838.1648389979803,128978.33932647132,False
1.9,278.7542625943791,244114.12364889652,86.440299670845,21101298.002096325,0.9078913157940134,562.7514847977098,1838.1648389979803,128884.20834950136,False
2.0,279.5653037688702,245536.70012703695,85.76178571980466,21057665.862642877,0.8864173349533861,564.8541355420244,1865.7094837589534,128804.9668853414,False
2.1,279.8890621909304,246105.7307182931,85.30325577315506,20993620.094701782,0.8884716045593035,565.1059278883525,1865.7094837589536,128747.40162277812,False
2.2,280.75059270003237,247623.14562830955,84.64302296600174,20959571.6023306,0.8939496568417501,566.279478509349,1865.7094837589536,128694.58551413528,False
2.3,281.28770930487264,248571.52994706982,84.09852766343046,20904499.687594883,0.8973734395182792,566.5306373678729,1865.7094837589536,128655.12167803958,False
2.4,281.7166652678414,249330.23740207806,83.60039610724313,20844106.608326692,0.9001124656595024,568.2856413335154,1865.7094837589536,128628.529559187,False
2.5,282.3588773442561,250468.2985845904,83.05315325481627,20802181.987819068,0.9042210048713373,569.7023990538721,1865.7094837589536,128614.35364814872,False
2.6,283.21289480249584,251985.7134946068,82.46003702863229,20778751.265451603,0.8986741332149036,571.6135997515157,1877.1188491896983,128612.16187827272,False
2.7,283.7453504235315,252934.09781336715,81.97359504658405,20733917.30762604,0.9020564220113467,572.35972369461,1877.1188491896983,128621.5441348783,False
2.8,284.0643447349746,253503.12840462328,81.5584126840984,20675312.763134252,0.9040857952892128,574.0143046521497,1877.1188491896978,128642.11086955703,False
2.9,284.8072753566854,254830.86645088767,81.03729591399203,20650804.332599565,0.8933961360588794,575.0872295223389,1893.254128519927,128673.49181248312,False
3.0,285.4425340091671,255968.92763340002,80.55862199680381,20620504.084146302,0.8973859959891753,575.8288525652075,1893.2541285199272,128715.33477585878,False
3.1,286.02361499812196,257012.15038403633,80.10618661392834,20588263.28071063,0.8902807921328729,577.4734938368028,1904.6634939506714,128767.30454192637,False
3.2,286.86672254532215,258529.5652940528,79.59621222597853,20577974.1458354,0.895537062492329,577.8839228110297,1904.6634939506714,128829.0818293336,False
3.3,287.39240875231536,259477.94961281304,79.18124208165571,20545786.343143813,0.898822231466989,578.703907505578,1904.6634939506714,128900.36233201537,False
3.4,287.8122664031336,260236.65706782127,78.83654509238436,20516158.949618656,0.901450366646717,580.7488040100687,1904.6634939506714,128970.29989300256,False
3.5,288.23151246135257,260995.3645228295,78.46643232250341,20479375.106817707,0.9040785018264451,581.9722930151105,1904.6634939506714,129058.62711266402,False
3.6,289.06818044028944,262512.779432846,78.0005535891756,20476142.119995136,0.9093347721859012,583.5996217226208,1904.6634939506714,129155.65825151622,False
3.7,289.58987041611596,263461.16375160625,77.62354346426658,20450789.09561906,0.8867856479003413,584.3304410705217,1932.2081387116448,129261.13912964599,False
3.8,290.31866146359096,264788.90179787064,77.20471708633316,20442952.250905458,0.8912546900423874,585.3844582631647,1932.208138711645,129374.8267284579,False
3.9,290.8381084015199,265737.28611663094,76.84576476268273,20420784.977592338,0.8944468630009921,586.6791106610796,1932.208138711645,129496.48855758604,False
4.0,291.5637793776218,267065.02416289534,76.4462428969807,20416117.706444718,0.8989159051430383,587.7289158280913,1932.208138711645,129625.90206404828,False
4.1,292.08101196333456,268013.4084816556,76.10441468890474,20397003.581274737,0.9021080781016431,589.9033108579035,1932.2081387116448,129762.8540804742,False
4.2,292.5457394043406,268866.95436853985,75.78195205899105,20375262.646203622,0.894387433134938,589.9033108579035,1943.6175041423894,129907.14030949,False
4.3,293.37010381245955,270384.3692785563,75.38491690210152,20382903.2096911,0.8994351223519254,591.5889816676042,1943.6175041423894,130058.56484157906,False
4.4,293.781418565885,271143.0767335645,75.08949733722437,20359997.338391814,0.9019589669604188,592.0697204061099,1943.6175041423894,130216.93970394923,False
4.5,294.2947536045229,272091.4610523248,74.77769972901152,20346373.573398776,0.905113772721036,593.2698629628085,1943.6175041423894,130382.08443813845,False
4.6,294.9095761833151,273229.5222348372,74.44969942897026,20341855.805504777,0.8939946232598938,594.6270962896007,1959.7527834726186,130553.82570427006,False
4.7,295.5231196541114,274367.5834173495,74.12934412511179,20338689.007920016,0.8977183079107505,595.9016685257884,1959.7527834726186,130731.99691003597,False
4.8,296.1353919672114,275505.6445998618,73.8382353317118,20342850.62117955,0.8910368455878848,596.7763578615148,1971.1621489033623,130893.04519120225,False
4.9,296.8481135563475,276833.3826461262,73.50949417312914,20349881.928553045,0.8953309990605975,599.0762354048603,1971.1621489033623,131082.84554579484,False
5.0,297.3561545126068,277781.7669648865,73.23055345532678,20342112.53463725,0.8983982515411064,599.2345222787249,1971.1621489033628,131278.63141206067,False
5.1,298.16721951587203,279299.1818749029,72.89447451902629,20359367.096365,0.9033058555099209,600.4203437332483,1971.1621489033623,131480.259243806,False
5.2,298.2684475681912,279488.858738655,72.71084950005485,20321872.344688434,0.9039193060060223,601.209591978964,1971.162148903363,131687.59073400317,False
5.3,298.97608426281715,280816.5967849194,72.40731779276013,20333176.56488704,0.8935253840104054,603.8067917301207,1987.2974282335917,131900.49255756388,False
5.4,299.8331121455473,282428.8501268119,72.07998593852892,20357467.54577549,0.8884249460425777,604.2778105562685,1998.7067936643361,132118.83612915053,False
5.5,300.5370647445547,283756.5881730763,71.78999516580335,20370884.093209997,0.8926015576089296,605.4537544757799,1998.7067936643366,132342.4973750098,False
5.6,301.239372313217,285084.32621934067,71.50593181871287,20385220.39322387,0.8967781691752815,606.3928676949707,1998.7067936643361,132571.35651789312,False
5.7,301.74001977898797,286032.7105381009,71.26648781772576,20384546.681034647,0.8997614631512472,608.2667444109984,1998.7067936643361,132805.29787419533,False
5.8,302.43953392804383,287360.44858436537,70.9934713314246,20400715.768359456,0.9039380747175991,609.434991475297,1998.7067936643361,133044.20966251093,False
5.9,302.73883091759177,287929.4791756215,70.80166144429987,20385885.504425943,0.9057280511031784,610.833938651303,1998.7067936643361,133287.9838228643,False
6.0,303.6349517653785,289636.57094939,70.50093698355768,20419649.636636678,0.9007845973829091,612.3845762637923,2010.1161590950803,133536.51584592578,False
6.1,304.03237988282467,290395.27840439824,70.3148557513799,20419102.111887068,0.8888177980415753,613.5449826409836,2026.2514384253097,133757.80472618833,False
6.2,304.9246992380705,292102.3701781667,70.02496579666521,20454458.480850965,0.8940427230463922,614.0857552061088,2026.2514384253095,134014.98773943938,False
6.3,305.12263804452954,292481.72390567086,69.86725317949634,20434894.654493056,0.895203817491907,614.4717299489353,2026.2514384253095,134276.64650474518,False
6.4,305.8144149539738,293809.46195193526,69.62289285126072,20455864.68816615,0.8992676480512085,616.397978341378,2026.2514384253097,134542.6888236677,False
6.5,306.5046305360322,295137.19999819965,69.3833406635916,20477604.88997365,0.9033314786105108,617.8579107764037,2026.2514384253095,134813.02533930462,False
6.6,307.24242658993927,296559.7764763401,69.13984241010658,20504096.210750587,0.8975493292248728,619.0846572311406,2037.660803856054,135087.56941268823,False
6.7,307.7333079168345,297508.1607951003,68.943983335658,20511397.680079658,0.9004196500730494,620.4618478140032,2037.660803856054,135366.23700560335,False
6.8,308.4192292121644,298835.8988413647,68.71761263271044,20535289.537328742,0.9044380992604969,621.9884831974688,2037.660803856054,135648.94656943905,False
