seed,error,success,message,iterations,function_evaluations,valid_fit,lambda_,delta,k_n,k_p,k_d,alpha,beta,mu,R0,time_scale,pixel_scale,intensity_scale
4,23.73191800058333,False,Maximum number of iterations has been exceeded.,150,36279,True,2.2329673270460977,0.029228154027110646,0.92520375861275,0.23189462765942817,0.05229488310733149,7.955230343569253,2.7753784818772718,0.24430109338586403,0.39504868501636686,0.030023794479333094,610.0735593044047,218.00447209134745
2,23.739019379192257,False,Maximum number of iterations has been exceeded.,150,36513,True,2.007651844882026,0.027134350015347548,0.8302837060064875,0.2035380224862558,0.09832443743527275,7.94607018654094,3.0631382516439203,0.01951865019861243,0.39486792718588504,0.03006749189786692,608.1069024940019,215.34186519345482
1,23.766454012991236,False,Maximum number of iterations has been exceeded.,150,36513,True,2.239098816709781,0.030749305592289097,0.9255344030466749,0.20191738037809692,0.053653386660991315,7.884240793469472,2.5335315035539647,0.43002683832634525,0.3964172439371755,0.030041585334548704,617.1201702565226,220.55652685524348
5,24.146236567456413,False,Maximum number of iterations has been exceeded.,150,36513,True,2.4326469430042454,0.022826332878237675,0.8237512750849727,0.2397177236310529,0.07654007253609593,7.918792309142658,2.7670073603953287,0.1508375216312523,0.3971815593003557,0.03078006607765693,611.5344274223917,210.8651578340175
3,24.232453557210857,False,Maximum number of iterations has been exceeded.,150,36513,True,2.474226696607304,0.03192374582024134,0.9515302066681366,0.23705604835797445,0.11399804136627784,6.809436926708322,2.124330434188379,0.18950466257415055,0.3992428883493822,0.030316770399565096,615.1916795930329,222.40387894335265
