Day,ModelRadius,ModelArea,ModelGrayMean,ModelIntDen,ModelCircularity,ModelFeret,ModelPerimeter,ModelTotalH,TouchesBoundary
13.6,324.78832911943067,331398.6253989096,70.60969336910566,23399955.322360117,0.9007193656656559,654.0580146891273,2150.233051743926,160706.68928265,False
13.7,325.143872005439,332124.5807667057,70.54577658211399,23429986.472196292,0.9026924639475084,655.5823852427106,2150.233051743926,161169.72103592177,False
13.8,325.5877546312382,333032.02497645083,70.47010653839001,23468802.280786254,0.9051588367998239,655.5823852427106,2150.233051743926,161557.3877944709,False
13.9,325.94242549307546,333757.9803442469,70.40828764622633,23499327.88430129,0.8939600529008064,657.3103333775339,2166.0162231463223,162024.7511109916,False
14.0,326.56217261752784,335028.40223789,70.30625292039285,23554591.583252203,0.8973628372239741,658.3449253085363,2166.0162231463223,162494.46880442178,False
14.1,327.3131451255626,336571.05739445664,70.18537692465195,23622366.525158603,0.8922762041168631,658.6894281711029,2177.1766106735863,162966.53520664983,False
14.2,327.754089883116,337478.5016042018,70.11454710213135,23662152.29668452,0.894681909708982,659.6530790332279,2177.1766106735863,163361.71403638745,False
14.3,328.2824417949522,338567.43465589586,70.0307878311124,23710144.182911057,0.8975687564195246,661.2331709468541,2177.1766106735863,163838.07215059915,False
14.4,328.6342044908805,339293.3900236919,69.97520548325788,23742124.686019003,0.8994933208932195,662.1245984201919,2177.1766106735863,164316.76367082977,False
14.5,329.2488849027811,340563.81191733514,69.8806914401369,23798834.656272113,0.902861308722186,663.4936866712377,2177.1766106735863,164797.7834526174,False
14.6,329.59961617123054,341289.76728513115,69.82735043309486,23831360.179448247,0.9047858731958809,664.8599556839625,2177.1766106735863,165281.12648001773,False
14.7,329.9499746184566,342015.7226529273,69.77488462138963,23864107.586809196,0.9067104376695759,664.8599556839625,2177.1766106735863,165685.6835056725,False
14.8,330.47481584300294,343104.6557046214,69.69715863156212,23913419.615872502,0.9003431591867844,665.1328727073851,2188.3369982008503,166173.27320301963,False
14.9,331.0860790713461,344375.0775982645,69.60770041899166,23971157.233227,0.8907811957564638,667.4481617842033,2204.1201696032467,166663.17260464787,False
15.0,331.6962158409538,345645.49949190766,69.51977823690058,24029198.473260153,0.8940673450952228,667.4481617842033,2204.1201696032467,167155.3771586137,False
15.1,332.0443620567985,346371.4548597038,69.47188576735398,24063078.145085547,0.8959451447173709,668.1955082906735,2204.1201696032467,167649.88242692518,False
15.2,332.47903217620865,347278.8990694488,69.41130745771288,24105082.43688555,0.8982923942450558,668.8741895973986,2204.1201696032467,168063.724515773,False
15.3,332.99988737621953,348367.83212114294,69.33968949270717,24155717.30852759,0.9011090936782779,670.635546668169,2204.1201696032467,168562.4366009799,False
15.4,333.5632293803285,349547.5095938116,69.2630088643693,24210712.255514383,0.8950733047061311,671.7171630906166,2215.2805571305103,169063.43742096162,False
15.5,334.1688433157774,350817.9314874547,69.1813910384234,24270072.50152443,0.8983264267896944,672.9319035147964,2215.2805571305103,169566.72294936446,False
15.6,334.6007535946784,351725.37569719984,69.12480698926677,24312948.70829628,0.9006500854208109,674.2790484565996,2215.2805571305107,169987.86998491522,False
15.7,335.032107072216,352632.8199069449,69.07032050770616,24356461.892508905,0.9029737440519275,675.3548296437433,2215.2805571305107,170495.33402205285,False
15.8,335.5489992907076,353721.752958639,69.00442533449416,24408366.29122079,0.8929922322442929,676.5630388224521,2231.063728532907,171005.0719007758,False
15.9,336.23695285615275,355173.6636942312,68.91506910374889,24476817.57731961,0.8966576698317503,676.7641973121763,2231.063728532907,171517.07996932868,False
16.0,336.4945728297322,355718.1302200782,68.88827309449695,24504807.69926458,0.8891147730581797,677.3673143519438,2242.224116060171,172031.35466802772,False
16.1,337.0949204485806,356988.5521137214,68.81170047753295,24564989.32195756,0.8922901829619588,678.3713178392661,2242.224116060171,172461.645864561,False
16.2,337.69420078024115,358258.97400736454,68.73809259969164,24626038.529988743,0.8954655928657382,679.974639946499,2242.224116060171,172980.0671032446,False
16.3,338.2924194967673,359529.39590100764,68.66584929168735,24687391.314869985,0.8986410027695173,681.1746549512187,2242.224116060171,173500.74536706638,False
16.4,338.80433770057203,360618.32895270176,68.60669032230675,24740830.019005757,0.9013627826870424,682.3725596222733,2242.224116060171,174023.67742916124,False
16.5,339.23034608926923,361525.77316244686,68.56040075361022,24786351.890776142,0.9036309326183132,683.7011032205107,2242.224116060171,174548.8601444885,False
16.6,339.57076799739855,362251.7285302429,68.52443789580757,24823096.07431957,0.9054454525633299,683.9665022710113,2242.224116060171,174988.229442522,False
