Day,ModelRadius,ModelArea,ModelGrayMean,ModelIntDen,ModelCircularity,ModelFeret,ModelPerimeter,ModelTotalH,TouchesBoundary
0.0,164.37170262247454,84879.72820112506,110.96728736699775,9418873.190926908,0.9000253044265649,333.127324518016,1088.6281548916768,51001.35803191323,False
0.1,166.1058906692188,86680.20728417923,110.45702969309853,9574438.22979252,0.8857958406625588,337.1183943889073,1108.9145561527841,51691.166706946016,False
0.2,167.5780543751482,88223.47506965423,110.15666017966768,9718403.363117285,0.8880570259633798,338.64089685930065,1117.3174586868774,52380.58025354673,False
0.3,168.94050000447714,89663.85833609756,109.94581132703352,9858165.651474444,0.9025559161831901,341.89131925928217,1117.3174586868774,53071.16971175053,False
0.4,170.5322657863402,91361.45290012006,109.56750052447613,10010246.038550805,0.8871371117167837,345.4091202937417,1137.6038599479853,53764.07753940876,False
0.5,171.77599584424632,92698.95164753172,109.46000775630779,10146827.966340423,0.9001244793432681,347.04349884624673,1137.6038599479853,54460.098306837834,False
0.6,173.48336410174127,94550.87299010172,109.01702456084422,10307654.843011182,0.9046926173759262,350.949611548131,1146.0067624820788,55159.77944830994,False
0.7,174.84661973693247,96042.6985160609,108.83773842692788,10453070.098907331,0.8872760481101509,352.9957692554224,1166.2931637431864,55863.49416317439,False
0.8,176.1528559718351,97483.08178250423,108.70873700893489,10597262.700314743,0.9005828126238542,355.753874151539,1166.2931637431864,56571.49098616358,False
0.9,177.5417304753441,99026.34956797924,108.5267823800343,10747011.089453287,0.9017987002182775,359.4222783984551,1174.6960662772797,57283.92756845489,False
1.0,178.91982409259575,100569.61735345423,108.36087531775401,10897811.766791884,0.8976001825921033,361.20690842927183,1186.579565004294,58000.894090848815,False
1.1,180.42356992861443,102267.21191747673,108.11511837330424,11056631.722165788,0.8999600126222862,364.961464337499,1194.9824675383873,58722.42981581006,False
1.2,181.77981730360298,103810.47970295174,107.97975741456528,11209430.415414382,0.8956389688699732,367.76971168382653,1206.8659662654013,59448.53501733171,False
1.3,183.12602046699135,105353.74748842673,107.85717842311556,11363157.940403104,0.8964273670121788,370.6954757367156,1215.268868799495,60179.17973427673,False
1.4,184.28477540517693,106691.24623583841,107.86790074602037,11508560.759436637,0.907807792569951,372.1497322066783,1215.2688687994948,60914.310297941396,False
1.5,185.83322829391886,108491.72531889257,107.62304563393397,11676209.904899403,0.8930630578338727,374.5609459948495,1235.5552700606022,61653.85427169272,False
1.6,187.06276211940843,109932.1085853359,107.53188219847172,11821206.550227942,0.904919750872919,378.2509541011252,1235.5552700606022,62335.57220312487,False
1.7,188.71860269475349,111886.91444693758,107.23213362511109,11997872.560875382,0.8914959650533959,380.9612508629255,1255.84167132171,63083.32054596813,False
1.8,189.9294585804499,113327.2977133809,107.23126974306057,12152230.030355679,0.902972694718451,383.5182922894898,1255.84167132171,63835.1956624662,False
1.9,191.43225832828202,115127.77679643506,107.0459589202271,12323963.265528262,0.8883854912807458,387.45499587962564,1276.1280725828174,64591.08106289406,False
2.0,192.88090947757854,116876.8136199734,106.90248579199643,12494421.907423021,0.8901210355171753,389.30933343361295,1284.5309751169111,65350.85371306542,False
2.1,194.3187611969817,118625.85044351174,106.77120185837184,12665824.62332522,0.9034415087599499,393.2534712745382,1284.5309751169111,66114.3852407226,False
2.2,195.7878730798536,120426.32952656593,106.62441948143548,12840387.476050144,0.888856904902198,395.2758564780612,1304.8173763780187,66881.54291890767,False
2.3,197.1214797981731,122072.48183107257,106.56788449958874,13009006.144351887,0.9010070206462691,398.1287004640102,1304.8173763780187,67652.19047453199,False
2.4,198.36359341110764,123615.74961654757,106.56914001367329,13173624.12878104,0.8846752687629812,401.6662624698923,1325.103777639126,68426.18875887958,False
2.5,199.843939269476,125467.67095911759,106.42802519694499,13353276.44623897,0.8979288308418274,403.0087764011658,1325.103777639126,69203.39630828207,False
2.6,201.27272630623673,127268.15004217175,106.32036150901452,13531195.721067201,0.8993716716615144,406.2506973429983,1333.5066801732196,69983.66981684334,False
2.7,202.57022710021823,128914.30234667842,106.2946596650581,13702901.893898584,0.8949823290800254,408.9641136467272,1345.3901789002339,70766.86453829095,False
2.8,203.8594698809027,130560.45465118508,106.27408786469432,13875193.229254482,0.8951935351535376,411.5346630491803,1353.7930814343272,71552.83463037362,False
2.9,205.1406103452249,132206.60695569176,106.26026687447316,14048309.337680386,0.906480451278405,414.46177759625385,1353.7930814343272,72341.43345241355,False
3.0,206.2947716889246,133698.43248165093,106.31983033224186,14214794.657135822,0.8898411176299151,417.0601155563926,1374.0794826954348,73132.51382444895,False
3.1,207.7186021952784,135550.35382422092,106.2215717214491,14398371.630607285,0.9021667352654198,418.7219614431981,1374.0794826954348,73925.9282547067,False
3.2,208.9760853558345,137196.5061287276,106.2204909855464,14573080.242494972,0.9020564220113467,421.5381654519166,1382.4823852295283,74721.52914081734,False
3.3,210.07020846434085,138636.88939517093,106.31263575248329,14738853.124126121,0.8960560426790769,424.09314994731096,1394.3658839565421,75519.16894913532,False
3.4,211.50733305443086,140540.25299725676,106.205212781742,14926107.473973509,0.8975081638771248,426.21060394514654,1402.7687864906356,76318.7003756964,False
3.5,212.66543990254644,142083.52078273176,106.25775043420857,15097475.2921452,0.9073636708011051,428.97764843056206,1402.7687864906356,77119.97649168105,False
3.6,213.89384255193582,143729.67308723842,106.26748566302976,15273790.974150063,0.8918931246341084,432.08427458985153,1423.0551877517435,77922.85087572105,False
3.7,215.0390970841767,145272.94087271343,106.32312977389945,15445873.745045532,0.901469643509922,434.45887115867663,1423.0551877517435,78727.17773496128,False
3.8,216.29187318814866,146970.53543673593,106.31563020095062,15625265.095927725,0.9013280058082955,436.938308721193,1431.458090285837,79532.81201644203,False
3.9,217.34917216506898,148410.91870317925,106.41501683103172,15793150.411707701,0.8952358514768459,438.87661158024713,1443.341589012851,80339.60951008965,False
4.0,218.85073870494858,150468.6090838126,106.26381360811696,15989368.229554877,0.8971713505489031,441.3312305874399,1451.7444915469441,81147.42694437565,False
4.1,219.7467536647998,151703.2233121926,106.44763041081784,16148448.647266041,0.9045327565021247,443.65633712644905,1451.7444915469441,81956.12207552054,False
4.2,221.26905232510623,153812.35595234175,106.28262254504202,16347580.570446385,0.8920048988137363,446.19996065794766,1472.030892808052,82765.55377096724,False
4.3,222.449949583135,155458.50825684844,106.3044448339133,16525930.414952599,0.9015514395368267,448.3851143300318,1472.030892808052,83575.58208772568,False
4.4,223.69782247883205,157207.54508038677,106.28723708377932,16709155.615317993,0.8870761563733033,451.87076535578353,1492.3172940691595,84386.06834608964,False
4.5,224.93877276717504,158956.5819039251,106.27193078496337,16892622.86990829,0.896945459160179,453.97197290725717,1492.3172940691595,85196.8751991428,False
4.6,226.20911074933755,160757.06098697925,106.23905047645611,17078677.51664242,0.8969752650552373,455.9506895140762,1500.7201966032528,86007.86669840319,False
4.7,227.36435151248924,162403.21329148594,106.21177923269582,17249134.236795716,0.891978051058891,459.15491945612877,1512.6036953302669,86751.3228903038,False
4.8,228.51375208372792,164049.3655959926,106.23848949725344,17428356.80390095,0.891091340674332,460.83240754773215,1521.0065978643606,87562.29367878847,False
4.9,229.6574001509034,165695.51790049928,106.26645624933796,17607875.503684804,0.900032991004084,464.0583572118462,1521.0065978643606,88373.06115101374,False
5.0,230.9017794129691,167495.99698355343,106.23693845963912,17794261.923777666,0.886020733345964,466.3253065600307,1541.2929991254678,89183.49540318629,False
5.1,232.10421678269267,169245.03380709176,106.22767032890603,17978505.656064298,0.8952727926008051,467.8671550822412,1541.2929991254678,89993.46820495617,False
5.2,233.30045683739868,170994.0706306301,106.21842758782903,18162721.309227705,0.8947422516234342,471.1541259245216,1549.6959016595615,90802.8530468732,False
5.3,234.56041446142126,172845.9919732001,106.17297601823795,18351573.360619124,0.8907196528553588,473.495752393705,1561.5794003865758,91611.52518527703,False
5.4,235.6747219898698,174492.14427770677,106.19939773355344,18530960.631528772,0.8992026971682668,475.1767435174744,1561.5794003865758,92419.36168471519,False
5.5,236.81836017813873,176189.73884172927,106.20757394386511,18712684.716183245,0.8982577271212331,478.2521786382934,1569.9823029206689,93226.24145796907,False
5.6,237.8532596173706,177733.00662720427,106.26729119850118,18887205.17083826,0.892562584161132,480.5592195884446,1581.865801647683,94032.04530375791,False
5.7,239.08922598557865,179584.9279697743,106.22012314206984,19075533.163409166,0.8923571838341882,482.00218312615806,1590.2687041817765,94836.65594218159,False
5.8,240.25068926980177,181333.96479331263,106.20798808817376,19259115.57274947,0.9010481446621349,484.397570407403,1590.2687041817767,95639.95804795522,False
5.9,241.3047982687705,182928.67483830344,106.24574956555685,19435394.175229568,0.8994419285962433,486.7283283673671,1598.67160671587,96441.83828148356,False
6.0,242.45564827358382,184677.71166184178,106.23033668829055,19618375.488660496,0.8946912105355213,488.83755585667205,1610.5551054428843,97242.18531781714,False
6.1,243.39932130835203,186118.09492828514,106.31454102649954,19787059.839027107,0.9016693035424838,491.0424940018836,1610.555105442884,98040.88987352923,False
6.2,244.6741989762799,188072.9007898868,106.22979099626492,19978944.942970943,0.9017059148065821,493.6024732837811,1618.9580079769776,98837.8447315503,False
6.3,245.60934810850915,189513.28405633013,106.3090530136971,20146977.761544235,0.8954183890393068,495.6824507812427,1630.8415067039916,99632.94476399304,False
6.4,246.83964699746502,191416.64765841595,106.23720157936586,20335568.982933585,0.8951630508274058,497.8570747836814,1639.244409238085,100426.08695300175,False
6.5,247.83270309420186,192959.91544389096,106.2793662263055,20507657.52045823,0.9023801676037622,498.94083252625916,1639.244409238085,101217.17040965772,False
6.6,248.55842266548174,194091.64515323928,106.44696718497019,20660466.982503742,0.9076727199064235,500.79324646461293,1639.244409238085,102006.09639097292,False
6.7,249.87251283167012,196149.33553387263,106.3216759860536,20854926.097512115,0.8950062449062969,503.4569228835671,1659.5308104991925,102792.7683150044,False
6.8,250.85356298438106,197692.60331934763,106.35451707224541,21025501.354784198,0.9020479934893519,505.445468196627,1659.5308104991925,103577.0917741222,False
6.9,251.99329426387933,199493.08240240178,106.30649152261738,21207409.673231736,0.9011148171470345,507.47690755456125,1667.9337130332858,104358.97454646484,False
7.0,252.83662596234288,200830.58114981346,106.3968055149602,21367732.284053136,0.9071563295879375,509.3992712624768,1667.933713033286,105138.32660561748,False
7.1,254.06415225163013,202785.38701141512,106.29638250011212,21555353.06319865,0.8941047029069756,511.9679411819162,1688.2201142943939,105915.06012854837,False
7.2,254.9648636438796,204225.77027785848,106.34976951054858,21719363.597164493,0.9004555227145341,513.72332230599,1688.2201142943939,106689.08950184175,False
7.3,255.86240428508586,205666.1535443018,106.39938271384955,21882751.782245513,0.9068063425220925,515.622398410606,1688.2201142943939,107460.33132626466,False
7.4,257.10732882909826,207672.4016654193,106.27962429361924,22071344.82515435,0.8940367491125287,518.5075783386624,1708.506515555501,108228.7044197081,False
7.5,257.93394040275825,209009.90041283096,106.3541581987733,22229072.013616078,0.899794726689176,519.4492388341954,1708.506515555501,108994.1298185424,False
7.6,259.26366880474706,211170.47531249598,106.18741975371499,22423647.90159952,0.9002192501151416,522.2147817309576,1716.9094180895947,109756.53077742808,False
7.7,260.1463784020454,212610.8585789393,106.18927922663816,22576993.828254264,0.8939420290996244,524.5246080552902,1728.7929168166088,110452.67774441282,False
7.8,261.05746687094455,214102.68410489845,106.21134038128336,22740133.058011755,0.8915268449036748,525.6512498077219,1737.195819350702,111209.07543239546,False
7.9,262.1840687014547,215954.6054474685,106.12970034262038,22919197.563748647,0.8992382736438317,527.9947583841907,1737.195819350702,111962.23748794358,False
8.0,263.11921874692996,217497.87323294347,106.13235835286854,23083562.22294553,0.8933998384873105,530.8611477520408,1749.0793180777166,112712.0958242453,False
8.1,264.2989922517917,219452.67909454516,106.01839882216375,23266021.654837806,0.8928301976062194,532.2160665172158,1757.4822206118097,113458.58455078842,False
8.2,265.47352285422073,221407.4849561468,105.9041762678875,23447977.313825417,0.9007832092117131,535.1079115748593,1757.4822206118097,114201.6399648884,False
8.3,266.2434146245095,222693.54144404264,105.96999517314363,23598833.51191546,0.8974134829542364,536.0683932301215,1765.8851231459034,114941.2005419598,False
8.4,267.2869086639864,224442.57826758098,105.90720156267439,23770085.37583102,0.8924104352497032,538.5098675564187,1777.7686218729175,115677.20692456886,False
8.5,268.26531288230115,226088.73057208763,105.87026882226084,23936074.68335062,0.8989557329641179,540.6073777468528,1777.7686218729173,116409.60191030783,False
8.6,269.4225531152817,228043.53643368933,105.74916169280722,24115412.807325788,0.8982170785575766,543.1705246864776,1786.1715244070106,117138.33043852697,False
8.7,270.09026802558117,229175.26614303768,105.84282982326279,24256558.694078494,0.8907824520890849,545.1085685699065,1798.0550231340246,117863.33957596195,False
8.8,271.1491530027957,230975.7452260918,105.75725018613545,24427359.67480487,0.889447951746142,546.0514597715578,1806.4579256681184,118584.57850129221,False
8.9,272.1738394599401,232724.78204963016,105.68359581412545,24595191.80206355,0.8961831923607011,548.4953912417792,1806.4579256681182,119301.99848866544,False
9.0,273.0747814784641,234268.04983510516,105.66113543274658,24753028.14119247,0.9021260517264881,550.274477034029,1806.4579256681184,120015.55289022201,False
9.1,273.9129871202049,235708.4331015485,105.66061749995711,24905098.591456946,0.8876248459715176,552.2807413211644,1826.744326929226,120725.19711765349,False
9.2,274.9869258435541,237560.35444411848,105.55342992067455,25075310.224747866,0.8945987644470683,554.047672223119,1826.7443269292262,121430.88862282813,False
9.3,275.9973642937919,239309.39126765684,105.4703442765712,25240043.885616448,0.9011852430073113,555.808986035183,1826.744326929226,122132.58687751673,False
9.4,276.79714368279014,240698.33227458433,105.47495837110431,25387646.576656014,0.8981339647673178,557.6569907551519,1835.1472294633193,122830.25335225112,False
9.5,277.74204813754767,242344.48457909096,105.41180476186213,25545969.493565243,0.892677858596854,559.5908275139583,1847.0307281903335,123523.85149434903,False
9.6,278.44862222348377,243579.098807471,105.44716076724295,25684724.391491547,0.8972255700395041,561.0139073879965,1847.0307281903335,124213.3467051378,False
9.7,279.68083160731686,245739.673707136,105.25344130335412,25864946.322439436,0.8970038209431759,562.753418598545,1855.4336307244268,124898.70631641104,False
9.8,280.4409147086421,247077.17245454766,105.25795622276215,26006838.20186463,0.9018859853443738,564.5786929427841,1855.4336307244268,125579.89956615261,False
9.9,281.22805744884516,248466.11346147515,105.24620257340132,26150114.90999213,0.8987965371280164,566.4889014134765,1863.83653325852,126256.89757356179,False
10.0,282.39016181041416,250523.80384210852,105.07105671072051,26322800.800879605,0.8947935155422247,568.4831878282279,1875.7200319855344,126929.67331341657,False
10.1,282.96942428951985,251552.64903242516,105.13938641931762,26448091.171423133,0.8984682322384966,569.7034981903056,1875.7200319855344,127598.20158981014,False
10.2,284.0091194918168,253404.57037499515,105.00933059230542,26609844.30410899,0.8970276612651732,571.5065758422251,1884.1229345196277,128262.4590092984,False
