 ,Area,Mean,Min,Max
1,235342,100.879,69,158
2,219529,102.554,70,153
3,200322,107.302,74,155
4,191326,104.536,63,161
5,61728,127.522,88,206
6,75277,137.915,91,230
7,67663,129.766,87,230
8,67350,130.877,87,216
9,49470,125.680,83,200
10,67306,128.195,88,201
11,78622,131.830,94,221
12,57220,124.543,91,201
13,46456,116.769,88,205
14,57241,126.653,86,199
15,57775,128.127,92,234
16,53407,123.311,76,188
17,44260,127.585,90,200
18,50165,125.354,86,208
19,54387,126.066,84,210
