 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3375-6-fb-1.png:0237-0249,3.570E5,7.580E1,2.109E1,4.700E1,3.500E1,1.570E2,5.635E2,6.144E2,5.708E2,6.074E2,2.164E3,2.061E2,9.520E2,7.034E2,6.765E2,6.928E2,6.562E2,1.546E2,9.582E-1,7.084E2,2.706E7,7.700E1,1.710E-1,-8.957E-1,0.000E0,5.394E6,1.000E0,9.640E1,2.028E2,1.650E2,6.617E2,1.056E0,9.471E-1,9.900E-1
2,3375-6-fb-2.png:0261-0253,4.298E5,8.000E1,1.967E1,5.200E1,4.200E1,1.580E2,5.592E2,5.625E2,5.640E2,5.706E2,2.402E3,1.725E2,9.139E2,7.907E2,7.078E2,7.782E2,7.032E2,6.951E0,9.364E-1,7.968E2,3.438E7,8.000E1,2.126E-1,-5.022E-1,0.000E0,6.853E6,1.000E0,8.323E1,3.060E2,1.336E1,7.054E2,1.107E0,9.035E-1,9.829E-1
3,3375-6-fb-3.png:0241-0239,3.704E5,8.011E1,1.873E1,8.700E1,4.100E1,1.740E2,5.821E2,5.957E2,5.764E2,5.945E2,2.411E3,1.411E2,9.363E2,7.907E2,6.653E2,7.499E2,6.289E2,1.116E1,8.006E-1,7.956E2,2.967E7,8.200E1,1.533E-1,3.495E-2,0.000E0,5.914E6,1.000E0,6.637E1,2.760E2,1.913E1,6.542E2,1.192E0,8.387E-1,9.610E-1
4,3375-6-fb-4.png:0296-0259,3.158E5,7.945E1,1.947E1,8.700E1,4.100E1,1.550E2,5.727E2,4.781E2,5.683E2,4.733E2,2.046E3,2.710E2,8.019E2,6.182E2,6.429E2,6.436E2,6.247E2,1.067E2,9.474E-1,6.714E2,2.509E7,8.000E1,1.480E-1,-7.154E-1,0.000E0,5.000E6,1.000E0,1.327E2,2.070E2,1.487E2,6.048E2,1.030E0,9.706E-1,9.892E-1
5,3375-6-fb-5.png:0300-0250,3.311E5,7.811E1,1.788E1,8.700E1,4.200E1,1.630E2,5.537E2,4.790E2,5.507E2,4.834E2,2.123E3,2.531E2,8.221E2,6.160E2,6.989E2,6.896E2,6.113E2,9.033E1,9.236E-1,7.043E2,2.586E7,8.000E1,-4.311E-2,-6.943E-1,0.000E0,5.154E6,1.000E0,2.355E2,4.556E2,8.065E1,6.033E2,1.128E0,8.865E-1,9.842E-1
6,3375-6-fb-6.png:0281-0233,3.568E5,7.622E1,1.881E1,5.000E1,4.100E1,1.800E2,5.099E2,5.155E2,5.096E2,5.116E2,2.166E3,1.994E2,8.758E2,6.474E2,7.213E2,7.118E2,6.383E2,9.580E1,9.559E-1,7.209E2,2.720E7,7.700E1,1.890E-1,-3.957E-1,0.000E0,5.420E6,1.000E0,1.907E2,1.201E2,9.328E1,6.436E2,1.115E0,8.968E-1,9.912E-1
7,3375-6-fb-7.png:0294-0240,3.023E5,7.456E1,1.747E1,8.300E1,3.800E1,1.490E2,5.411E2,4.736E2,5.411E2,4.731E2,2.061E3,2.330E2,8.131E2,6.093E2,6.541E2,6.443E2,5.974E2,9.008E1,8.943E-1,6.605E2,2.254E7,7.600E1,1.290E-1,-5.741E-1,0.000E0,4.492E6,1.000E0,2.081E2,4.377E2,7.929E1,5.928E2,1.078E0,9.273E-1,9.799E-1
8,3375-6-fb-8.png:0358-0279,2.978E5,7.669E1,1.711E1,8.300E1,4.400E1,1.490E2,6.340E2,3.348E2,6.314E2,3.338E2,2.001E3,2.934E2,6.653E2,6.630E2,6.474E2,6.338E2,5.983E2,1.127E1,9.343E-1,6.613E2,2.284E7,7.800E1,2.184E-1,-5.141E-1,0.000E0,4.552E6,1.000E0,1.322E2,3.824E2,8.000E0,5.912E2,1.059E0,9.440E-1,9.861E-1
9,3375-6-fb-9.png:0196-0260,3.032E5,9.065E1,1.657E1,8.700E1,5.300E1,1.670E2,5.748E2,7.063E2,5.816E2,7.071E2,2.042E3,2.509E2,9.990E2,6.653E2,5.891E2,6.696E2,5.766E2,1.779E2,9.135E-1,6.838E2,2.749E7,9.000E1,1.866E-1,-3.441E-1,0.000E0,5.479E6,1.000E0,1.133E2,2.502E2,2.435E1,5.713E2,1.161E0,8.611E-1,9.858E-1
10,3375-6-fb-10.png:0309-0276,2.461E5,7.537E1,1.593E1,8.600E1,4.400E1,1.640E2,6.220E2,4.525E2,6.288E2,4.453E2,1.787E3,3.360E2,7.325E2,5.667E2,5.622E2,5.871E2,5.337E2,1.383E2,9.685E-1,5.954E2,1.855E7,7.600E1,2.214E-1,-6.233E-1,0.000E0,3.696E6,1.000E0,1.638E2,2.455E2,1.519E2,5.424E2,1.100E0,9.091E-1,9.919E-1
