 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3375-10-fb-1.png:0219-0290,3.009E5,7.581E1,1.736E1,5.300E1,4.400E1,1.670E2,6.576E2,6.503E2,6.516E2,6.518E2,2.041E3,3.517E2,9.990E2,5.958E2,6.899E2,7.023E2,5.456E2,1.215E2,9.078E-1,7.307E2,2.281E7,7.500E1,4.932E-1,-5.655E-1,0.000E0,4.546E6,1.000E0,2.370E2,6.953E1,1.130E2,5.648E2,1.287E0,7.769E-1,9.881E-1
2,3375-10-fb-2.png:0249-0274,1.980E5,6.729E1,1.450E1,5.500E1,3.800E1,1.570E2,6.079E2,5.772E2,6.082E2,5.838E2,1.620E3,3.539E2,8.400E2,5.197E2,5.085E2,5.102E2,4.941E2,3.992E1,9.479E-1,5.251E2,1.332E7,6.500E1,9.906E-1,8.960E-1,0.000E0,2.656E6,1.000E0,1.580E2,2.623E2,8.658E0,4.933E2,1.033E0,9.685E-1,9.907E-1
3,3375-10-fb-3.png:0245-0242,2.925E5,7.112E1,1.572E1,5.200E1,3.900E1,1.470E2,5.452E2,5.899E2,5.458E2,5.896E2,1.966E3,2.419E2,9.184E2,6.026E2,6.451E2,6.919E2,5.383E2,5.281E1,9.512E-1,7.067E2,2.080E7,7.100E1,4.409E-1,-4.707E-1,0.000E0,4.146E6,1.000E0,1.722E2,3.835E2,6.224E1,5.423E2,1.285E0,7.780E-1,9.949E-1
4,3375-10-fb-4.png:0225-0300,2.467E5,7.039E1,1.520E1,5.200E1,4.300E1,1.640E2,6.704E2,6.428E2,6.728E2,6.345E2,1.800E3,4.032E2,9.430E2,5.376E2,6.048E2,6.209E2,5.059E2,6.167E1,9.572E-1,6.380E2,1.736E7,6.900E1,9.380E-1,7.781E-1,0.000E0,3.461E6,1.000E0,2.344E2,3.513E2,6.258E1,5.157E2,1.227E0,8.148E-1,9.941E-1
5,3375-10-fb-5.png:0235-0255,3.647E5,7.750E1,1.938E1,5.200E1,4.200E1,1.570E2,5.737E2,6.283E2,5.990E2,6.292E2,2.222E3,2.083E2,9.475E2,7.280E2,6.608E2,7.300E2,6.361E2,2.781E1,9.278E-1,7.392E2,2.826E7,7.700E1,3.726E-1,-8.715E-1,0.000E0,5.633E6,1.000E0,9.481E1,2.571E2,1.432E1,6.390E2,1.148E0,8.715E-1,9.876E-1
6,3375-10-fb-6.png:0262-0331,3.556E5,7.486E1,1.726E1,5.500E1,4.400E1,1.590E2,7.354E2,5.527E2,7.237E2,5.533E2,2.158E3,3.696E2,8.669E2,7.459E2,6.205E2,7.514E2,6.026E2,1.648E2,9.600E-1,7.479E2,2.662E7,7.200E1,6.225E-1,-4.443E-1,0.000E0,5.306E6,1.000E0,1.801E2,1.949E2,1.588E2,6.034E2,1.247E0,8.019E-1,9.918E-1
7,3375-10-fb-7.png:0245-0187,2.986E5,6.900E1,1.633E1,5.300E1,3.900E1,1.500E2,4.276E2,5.782E2,4.254E2,5.764E2,2.009E3,9.408E1,9.117E2,6.518E2,6.339E2,6.270E2,6.065E2,1.776E2,9.302E-1,6.576E2,2.061E7,6.700E1,5.129E-1,-4.203E-1,0.000E0,4.107E6,1.000E0,4.214E1,2.476E2,1.707E2,6.050E2,1.034E0,9.674E-1,9.935E-1
8,3375-10-fb-8.png:0164-0289,2.574E5,6.859E1,1.828E1,5.200E1,4.000E1,1.750E2,6.403E2,7.864E2,6.510E2,7.921E2,1.846E3,3.315E2,1.046E3,6.317E2,5.376E2,6.178E2,5.305E2,7.827E-1,9.489E-1,6.309E2,1.765E7,6.400E1,1.173E0,1.363E0,0.000E0,3.518E6,1.000E0,1.480E2,1.354E2,1.742E2,5.349E2,1.165E0,8.587E-1,9.912E-1
9,3375-10-fb-9.png:0311-0248,3.910E5,7.730E1,1.940E1,5.300E1,4.300E1,1.610E2,5.523E2,4.564E2,5.305E2,4.520E2,2.288E3,1.411E2,7.683E2,8.288E2,6.429E2,8.173E2,6.091E2,1.281E1,9.386E-1,8.276E2,3.022E7,7.600E1,6.537E-1,-1.143E-1,0.000E0,6.023E6,1.000E0,6.374E1,3.045E2,3.597E0,6.053E2,1.342E0,7.453E-1,9.948E-1
10,3375-10-fb-10.png:0307-0248,3.107E5,7.711E1,1.963E1,5.200E1,3.600E1,1.670E2,5.415E2,4.734E2,5.548E2,4.756E2,2.062E3,2.150E2,7.661E2,6.832E2,6.205E2,7.082E2,5.585E2,3.283E1,9.179E-1,7.416E2,2.396E7,7.700E1,4.102E-1,-2.974E-1,0.000E0,4.775E6,1.000E0,1.101E2,3.866E2,3.286E1,5.660E2,1.268E0,7.886E-1,9.919E-1
