 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3375-1-fb-3.png:0267-0230,2.494E5,1.070E2,9.665E0,1.070E2,7.600E1,1.600E2,5.359E2,5.588E2,5.312E2,5.574E2,2.087E3,2.128E2,8.624E2,6.048E2,6.317E2,6.018E2,5.276E2,1.129E2,7.197E-1,6.586E2,2.669E7,1.060E2,7.579E-1,8.248E-1,0.000E0,5.319E6,1.000E0,2.023E2,4.067E2,7.173E1,5.337E2,1.140E0,8.768E-1,9.258E-1
2,3375-1-fb-4.png:0241-0257,2.033E5,1.024E2,8.800E0,1.010E2,7.300E1,1.520E2,5.738E2,6.076E2,5.738E2,6.089E2,1.716E3,3.046E2,8.400E2,5.421E2,4.726E2,5.590E2,4.632E2,2.184E0,8.680E-1,5.737E2,2.083E7,1.020E2,5.475E-1,1.694E-1,0.000E0,4.151E6,1.000E0,1.480E2,3.050E2,3.359E1,4.524E2,1.207E0,8.286E-1,9.719E-1
3,3375-1-fb-5.png:0255-0251,3.196E5,1.276E2,1.495E1,1.240E2,8.800E1,2.060E2,5.490E2,5.699E2,5.494E2,5.673E2,2.087E3,2.330E2,8.826E2,6.608E2,6.182E2,6.605E2,6.160E2,1.658E2,9.223E-1,6.720E2,4.078E7,1.260E2,4.809E-1,1.337E0,0.000E0,8.127E6,1.000E0,1.507E2,1.422E2,1.316E2,6.045E2,1.072E0,9.327E-1,9.835E-1
4,3375-1-fb-6.png:0259-0226,3.547E5,1.358E2,1.556E1,1.260E2,9.100E1,2.180E2,4.971E2,5.911E2,4.977E2,5.911E2,2.240E3,1.882E2,9.341E2,6.384E2,7.414E2,7.479E2,6.039E2,7.330E1,8.883E-1,7.651E2,4.816E7,1.340E2,5.579E-1,1.739E0,0.000E0,9.599E6,1.000E0,2.060E2,4.230E2,7.296E1,6.107E2,1.238E0,8.075E-1,9.685E-1
5,3375-1-fb-7.png:0273-0233,3.147E5,1.274E2,1.547E1,1.210E2,8.700E1,2.050E2,5.184E2,5.287E2,5.195E2,5.298E2,2.144E3,2.038E2,8.557E2,6.384E2,6.451E2,6.615E2,6.057E2,4.668E1,8.601E-1,6.939E2,4.011E7,1.250E2,6.387E-1,1.571E0,0.000E0,7.993E6,1.000E0,1.333E2,3.919E2,5.750E1,6.289E2,1.092E0,9.157E-1,9.548E-1
6,3375-1-fb-8.png:0241-0241,3.354E5,1.303E2,1.380E1,1.250E2,8.700E1,1.930E2,5.445E2,6.049E2,5.446E2,6.028E2,2.126E3,2.106E2,9.341E2,6.608E2,6.608E2,6.742E2,6.334E2,1.549E2,9.321E-1,6.963E2,4.369E7,1.290E2,2.282E-1,2.313E0,0.000E0,8.707E6,1.000E0,1.359E2,1.285E2,1.329E2,6.414E2,1.064E0,9.394E-1,9.774E-1
7,3375-1-fb-9.png:0255-0230,2.637E5,1.255E2,1.441E1,1.240E2,8.100E1,1.960E2,5.314E2,5.745E2,5.303E2,5.765E2,1.948E3,2.173E2,9.005E2,5.958E2,6.541E2,6.168E2,5.443E2,9.331E1,8.733E-1,6.634E2,3.310E7,1.240E2,5.644E-1,1.661E0,0.000E0,6.597E6,1.000E0,1.938E2,3.982E2,7.621E1,5.596E2,1.133E0,8.824E-1,9.624E-1
8,3375-1-fb-10.png:0255-0277,3.570E5,1.289E2,1.451E1,1.240E2,8.800E1,2.140E2,5.880E2,5.616E2,5.851E2,5.609E2,2.299E3,2.733E2,9.229E2,6.966E2,6.989E2,6.967E2,6.525E2,3.640E1,8.485E-1,7.491E2,4.602E7,1.270E2,7.316E-1,1.568E0,0.000E0,9.171E6,1.000E0,1.464E2,3.930E2,5.794E1,6.684E2,1.068E0,9.366E-1,9.625E-1
9,3375-1-fb-11.png:0254-0218,3.832E5,1.302E2,1.520E1,1.260E2,9.400E1,2.040E2,4.880E2,5.664E2,4.895E2,5.674E2,2.260E3,1.344E2,9.296E2,7.078E2,7.101E2,7.143E2,6.831E2,3.388E1,9.431E-1,7.368E2,4.990E7,1.280E2,7.200E-1,1.530E0,0.000E0,9.945E6,1.000E0,1.238E2,3.945E2,6.212E1,6.788E2,1.046E0,9.563E-1,9.873E-1
10,3375-1-fb-12.png:0262-0231,3.289E5,1.260E2,1.345E1,1.240E2,9.100E1,2.260E2,5.143E2,5.558E2,5.156E2,5.541E2,2.205E3,1.770E2,8.893E2,6.832E2,6.653E2,6.748E2,6.206E2,3.519E1,8.499E-1,6.835E2,4.143E7,1.240E2,1.223E0,2.905E0,0.000E0,8.257E6,1.000E0,7.954E1,2.987E2,3.860E0,6.113E2,1.087E0,9.197E-1,9.813E-1
11,3375-1-fb-13.png:0255-0228,2.867E5,1.202E2,1.595E1,1.100E2,8.800E1,2.090E2,5.167E2,5.702E2,5.205E2,5.751E2,1.973E3,2.195E2,8.960E2,5.846E2,6.451E2,6.375E2,5.727E2,9.230E1,9.255E-1,6.631E2,3.446E7,1.160E2,1.591E0,3.389E0,0.000E0,6.869E6,1.000E0,1.775E2,1.143E2,1.064E2,5.810E2,1.113E0,8.983E-1,9.840E-1
12,3375-1-fb-14.png:0273-0230,3.036E5,1.281E2,1.874E1,1.240E2,8.600E1,2.110E2,5.149E2,5.340E2,5.143E2,5.406E2,2.077E3,2.061E2,8.624E2,6.182E2,6.586E2,6.915E2,5.589E2,5.708E1,8.842E-1,7.076E2,3.890E7,1.260E2,6.254E-1,6.736E-1,0.000E0,7.752E6,1.000E0,1.254E2,3.845E2,5.430E1,5.752E2,1.237E0,8.083E-1,9.748E-1
13,3375-1-fb-15.png:0224-0259,2.936E5,1.280E2,1.468E1,1.240E2,9.200E1,2.200E2,5.741E2,6.262E2,5.796E2,6.296E2,2.031E3,2.688E2,9.654E2,6.250E2,6.451E2,6.472E2,5.776E2,1.312E2,8.943E-1,6.734E2,3.759E7,1.260E2,7.829E-1,1.780E0,0.000E0,7.491E6,1.000E0,1.722E2,1.032E2,1.320E2,5.799E2,1.120E0,8.925E-1,9.815E-1
14,3375-1-fb-16.png:0287-0244,2.843E5,1.251E2,1.549E1,1.180E2,7.600E1,2.100E2,5.477E2,4.981E2,5.523E2,5.017E2,2.021E3,2.240E2,8.064E2,6.474E2,6.093E2,6.163E2,5.874E2,1.540E2,8.745E-1,6.447E2,3.555E7,1.230E2,7.789E-1,1.774E0,0.000E0,7.085E6,1.000E0,1.006E2,3.002E2,2.098E0,5.893E2,1.049E0,9.531E-1,9.794E-1
15,3375-1-fb-17.png:0228-0290,2.499E5,1.298E2,1.478E1,1.240E2,9.000E1,2.070E2,6.490E2,6.342E2,6.547E2,6.376E2,2.020E3,3.718E2,9.587E2,5.578E2,6.518E2,6.518E2,4.882E2,6.891E1,7.697E-1,6.876E2,3.243E7,1.270E2,9.206E-1,1.690E0,0.000E0,6.463E6,1.000E0,2.460E2,3.735E2,6.845E1,5.079E2,1.335E0,7.490E-1,9.436E-1
16,3375-1-fb-18.png:0283-0237,2.690E5,1.260E2,1.333E1,1.260E2,8.600E1,2.000E2,5.312E2,5.081E2,5.322E2,5.088E2,2.007E3,2.307E2,8.064E2,6.026E2,5.914E2,6.298E2,5.438E2,3.480E1,8.390E-1,6.740E2,3.390E7,1.250E2,5.937E-1,1.315E0,0.000E0,6.756E6,1.000E0,1.096E2,3.587E2,3.227E1,5.689E2,1.158E0,8.634E-1,9.614E-1
17,3375-1-fb-19.png:0323-0262,2.890E5,1.257E2,1.557E1,1.240E2,8.400E1,2.040E2,5.723E2,4.301E2,5.774E2,4.283E2,2.000E3,2.755E2,7.459E2,6.227E2,6.496E2,6.182E2,5.952E2,1.262E2,9.082E-1,6.500E2,3.632E7,1.240E2,5.608E-1,5.299E-1,0.000E0,7.238E6,1.000E0,2.470E2,4.678E2,8.677E1,6.002E2,1.039E0,9.627E-1,9.723E-1
