 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,3375-17-fb-1.png:0276-0222,4.167E5,6.035E1,1.485E1,4.700E1,3.100E1,1.440E2,4.904E2,5.290E2,5.075E2,5.391E2,2.343E3,1.232E2,8.982E2,7.482E2,7.459E2,7.884E2,6.729E2,4.295E1,9.541E-1,8.005E2,2.515E7,5.800E1,7.188E-1,4.655E-1,0.000E0,5.012E6,1.000E0,6.005E1,3.445E2,2.596E1,6.767E2,1.172E0,8.535E-1,9.933E-1
2,3375-17-fb-2.png:0165-0275,3.612E5,7.199E1,2.118E1,5.200E1,3.700E1,1.790E2,6.078E2,7.774E2,6.060E2,7.849E2,2.182E3,2.576E2,1.102E3,7.190E2,6.563E2,7.187E2,6.398E2,2.116E1,9.529E-1,7.196E2,2.600E7,6.600E1,9.012E-1,5.760E-1,0.000E0,5.182E6,1.000E0,1.306E2,2.360E2,1.974E1,6.364E2,1.123E0,8.902E-1,9.946E-1
3,3375-17-fb-3.png:0278-0259,3.765E5,6.405E1,1.751E1,4.700E1,3.300E1,1.590E2,5.769E2,5.204E2,5.871E2,5.254E2,2.211E3,2.285E2,8.669E2,7.056E2,6.899E2,7.048E2,6.802E2,1.532E2,9.680E-1,7.126E2,2.412E7,5.900E1,7.151E-1,-3.306E-1,0.000E0,4.807E6,1.000E0,1.306E2,1.844E2,1.442E2,6.817E2,1.036E0,9.652E-1,9.947E-1
4,3375-17-fb-4.png:0235-0297,4.011E5,6.968E1,2.131E1,4.700E1,3.500E1,1.710E2,6.554E2,6.107E2,6.591E2,6.105E2,2.294E3,3.024E2,9.789E2,7.258E2,7.213E2,7.161E2,7.131E2,3.347E1,9.581E-1,7.360E2,2.795E7,6.400E1,7.887E-1,1.470E-1,0.000E0,5.570E6,1.000E0,2.017E2,3.808E2,5.978E1,7.054E2,1.004E0,9.958E-1,9.951E-1
5,3375-17-fb-5.png:0286-0253,4.898E5,7.054E1,2.102E1,4.900E1,3.600E1,1.770E2,5.829E2,4.925E2,6.055E2,4.947E2,2.560E3,1.590E2,8.915E2,8.176E2,7.750E2,8.524E2,7.317E2,3.717E1,9.391E-1,8.672E2,3.455E7,6.500E1,9.117E-1,6.591E-1,0.000E0,6.886E6,1.000E0,1.048E2,4.045E2,3.363E1,7.488E2,1.165E0,8.584E-1,9.945E-1
6,3375-17-fb-6.png:0238-0285,3.602E5,6.693E1,1.778E1,4.700E1,3.500E1,1.610E2,6.283E2,5.968E2,6.450E2,6.023E2,2.245E3,2.598E2,9.341E2,7.571E2,6.474E2,7.435E2,6.168E2,1.654E2,8.983E-1,7.543E2,2.411E7,6.400E1,8.003E-1,5.049E-1,0.000E0,4.804E6,1.000E0,1.254E2,1.981E2,1.603E2,6.198E2,1.205E0,8.296E-1,9.935E-1
7,3375-17-fb-7.png:0252-0259,5.674E5,5.273E1,1.657E1,3.900E1,2.600E1,1.780E2,5.867E2,5.723E2,5.904E2,5.711E2,2.736E3,1.747E2,1.026E3,8.131E2,8.938E2,8.945E2,8.076E2,9.691E1,9.523E-1,9.124E2,2.992E7,4.800E1,1.497E0,3.417E0,0.000E0,5.963E6,1.000E0,1.938E2,5.900E1,1.104E2,8.040E2,1.108E0,9.029E-1,9.946E-1
8,3375-17-fb-8.png:0242-0296,3.102E5,6.949E1,1.759E1,5.200E1,4.200E1,1.670E2,6.691E2,6.043E2,6.750E2,5.989E2,2.007E3,3.472E2,9.296E2,6.317E2,6.541E2,6.450E2,6.123E2,9.443E1,9.676E-1,6.576E2,2.156E7,6.400E1,9.129E-1,5.039E-1,0.000E0,4.296E6,1.000E0,2.581E2,3.814E2,7.039E1,6.064E2,1.053E0,9.493E-1,9.956E-1
9,3375-17-fb-9.png:0210-0249,4.111E5,7.911E1,2.350E1,5.500E1,4.200E1,1.940E2,5.638E2,6.629E2,5.712E2,6.773E2,2.300E3,2.150E2,1.066E3,6.877E2,7.862E2,7.805E2,6.706E2,7.668E1,9.769E-1,7.896E2,3.252E7,7.400E1,7.986E-1,3.355E-1,0.000E0,6.482E6,1.000E0,2.154E2,3.824E2,7.906E1,6.767E2,1.164E0,8.592E-1,9.972E-1
10,3375-17-fb-10.png:0236-0214,4.263E5,6.154E1,1.460E1,4.700E1,3.600E1,1.400E2,4.804E2,6.043E2,4.891E2,6.014E2,2.336E3,1.120E2,9.856E2,7.370E2,7.392E2,7.438E2,7.297E2,1.344E2,9.818E-1,7.596E2,2.624E7,5.900E1,1.028E0,1.181E0,0.000E0,5.229E6,1.000E0,8.323E1,1.391E2,1.400E2,7.251E2,1.019E0,9.810E-1,9.953E-1
11,3375-17-fb-11.png:0289-0265,2.804E5,7.201E1,1.824E1,5.900E1,4.500E1,1.860E2,5.938E2,4.995E2,5.958E2,4.956E2,1.922E3,2.890E2,8.064E2,6.115E2,6.205E2,6.810E2,5.243E2,4.926E1,9.536E-1,6.903E2,2.019E7,6.500E1,1.268E0,1.846E0,0.000E0,4.025E6,1.000E0,1.665E2,4.040E2,4.937E1,5.237E2,1.299E0,7.699E-1,9.924E-1
