 ,Area,Mean,Min,Max
1,110519,119.340,80,170
2,99281,120.173,82,169
3,126614,120.482,83,169
4,107558,119.851,72,165
5,34408,163.574,119,229
6,31660,162.148,110,233
7,26602,165.774,112,230
8,26082,156.063,114,221
9,26065,162.643,119,231
10,30762,164.237,108,228
11,38849,159.049,100,233
12,42865,158.836,101,227
13,27286,161.589,132,208
14,27458,157.174,99,232
15,27819,147.264,96,226
16,17234,161.679,107,228
17,22663,162.815,98,243
