Day,ModelTotalH,TouchesBoundary,EmpiricalRadius,ModelRadius,StdRadius,ResidualRadius,EmpiricalGrayMean,ModelGrayMean,StdGrayMean,ResidualGrayMean,EmpiricalIntDen,ModelIntDen,StdIntDen,ResidualIntDen,EmpiricalFeret,ModelFeret,StdFeret,ResidualFeret,EmpiricalPerimeter,ModelPerimeter,StdPerimeter,ResidualPerimeter
1.0,139978.9839068732,False,307.731,271.9416049630567,23.7796,-1.5050461335322416,124.941,112.34489439150273,8.29775,-1.5180145953417814,37638800.0,26100842.485052966,7416890.0,-1.5556328211618393,681.929,577.529146542506,44.073,-2.36879389779443,2073.0,1829.342026917099,139.116,-1.7514733968982787
2.0,134436.96854353038,False,280.957,273.2845346362783,30.3729,-0.2526089166237567,77.8109,103.83875717978964,10.3525,2.51416152424918,19108500.0,24363488.041076556,2752750.0,1.9089957464631935,631.047,593.2470963425499,63.2546,-0.5975834746793144,1879.71,1869.0743735923445,184.626,-0.057606330677453535
3.0,131394.45058351077,False,280.108,286.3676666214381,19.1855,0.32627070555565924,68.703,93.82351664102342,5.49419,4.572196564192978,17012700.0,24171830.55755356,2575080.0,2.7801585028634292,634.273,623.4954063538632,59.8837,-0.1799754131113605,1867.91,1869.0743735923445,143.883,0.00809250288320662
6.0,129761.81760413456,False,323.258,303.7387784708811,23.6353,-0.8258503818068275,85.1052,81.63732889499016,6.22248,-0.5573133388953977,28076400.0,23661329.492343143,4468020.0,-0.9881492266500278,707.412,668.0220083644075,61.147,-0.6441851870998174,2119.27,2112.2887955928877,160.451,-0.04350988405876107
7.0,130335.60959000594,False,333.563,303.7387784708811,22.0005,-1.355615623695776,86.3636,80.23169662122972,11.8083,-0.519287567115528,30170900.0,23253928.505261626,4876780.0,-1.4183480687540495,720.767,668.0220083644075,51.9346,-1.015604079661585,2158.76,2112.2887955928877,145.672,-0.3190126064522524
10.0,134067.27703794962,False,313.066,320.16878456176653,25.6611,0.2767918975323176,71.6833,74.5599978357533,4.50211,0.6389665813925671,22236100.0,24011192.750226915,3869130.0,0.4587834345775187,698.179,691.7060485000338,70.1773,-0.09223711228511418,2037.48,2128.746472450684,172.685,0.5285141873971912
13.0,140314.32562089496,False,331.712,326.95757030028045,18.1173,-0.26242484805790806,78.6526,72.71367296198224,4.79295,-1.2390963890751554,27270300.0,24420173.770978183,3495420.0,-0.8153887741735807,734.034,708.138411821778,39.4552,-0.6563289041297964,2164.31,2128.7464724506835,111.898,-0.3178209400464388
17.0,151216.56900486632,False,336.446,348.63341779918727,36.2647,0.3360683474339301,64.1623,69.89139956016906,8.17519,0.7007909981503868,22908700.0,26687730.10349724,4896360.0,0.7718039734613551,739.918,758.3329210501644,78.7494,0.23384204895738087,2188.1,2439.788252892993,232.658,1.0817949646820364
21.0,164112.10005526824,False,305.897,364.0443179457723,25.9122,2.2440131654499553,80.3737,69.42426665834493,6.43682,-1.701062534241297,23685200.0,28904781.278363403,3814860.0,1.3682235464377206,692.448,774.8366583938887,74.8409,1.1008507165719372,2002.37,2428.1509179842683,175.141,2.431075065143333
