 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1000-6-fb-1.png:0135-0246,2.307E5,1.054E2,1.679E1,1.060E2,6.500E1,1.890E2,5.467E2,8.407E2,5.469E2,8.471E2,1.843E3,2.845E2,1.124E3,5.354E2,5.645E2,5.550E2,5.293E2,9.997E1,8.537E-1,5.716E2,2.431E7,1.060E2,1.896E-1,2.060E0,0.000E0,4.844E6,1.000E0,2.150E2,2.605E2,7.960E1,5.311E2,1.049E0,9.536E-1,9.749E-1
2,1000-6-fb-2.png:0248-0232,2.288E5,1.003E2,1.784E1,1.010E2,5.100E1,1.870E2,5.106E2,5.949E2,5.096E2,6.003E2,1.844E3,2.598E2,8.803E2,5.219E2,5.846E2,5.743E2,5.071E2,8.371E1,8.457E-1,5.883E2,2.293E7,1.000E2,2.574E-1,1.368E0,0.000E0,4.571E6,1.000E0,1.996E2,3.780E2,8.107E1,5.051E2,1.132E0,8.830E-1,9.720E-1
3,1000-6-fb-3.png:0244-0218,2.143E5,9.892E1,1.494E1,1.010E2,5.700E1,1.590E2,4.910E2,5.917E2,4.892E2,5.953E2,1.741E3,2.307E2,8.691E2,5.174E2,5.443E2,5.400E2,5.052E2,6.910E1,8.885E-1,5.487E2,2.120E7,1.000E2,-3.505E-1,8.899E-1,0.000E0,4.225E6,1.000E0,1.959E2,1.260E2,1.017E2,5.116E2,1.069E0,9.356E-1,9.776E-1
4,1000-6-fb-4.png:0199-0223,3.191E5,1.049E2,2.158E1,1.000E2,5.900E1,2.000E2,5.074E2,6.916E2,5.046E2,6.951E2,2.262E3,1.658E2,1.053E3,6.675E2,7.101E2,6.991E2,5.811E2,1.012E2,7.838E-1,7.244E2,3.348E7,1.030E2,5.106E-1,5.958E-1,0.000E0,6.673E6,1.000E0,1.980E2,4.183E1,1.022E2,6.065E2,1.203E0,8.312E-1,9.485E-1
5,1000-6-fb-5.png:0250-0248,2.626E5,1.030E2,1.757E1,1.120E2,6.100E1,1.850E2,5.643E2,5.843E2,5.623E2,5.849E2,1.956E3,2.486E2,8.848E2,6.160E2,6.003E2,6.316E2,5.293E2,1.424E2,8.620E-1,6.617E2,2.704E7,1.040E2,4.320E-2,7.466E-1,0.000E0,5.389E6,1.000E0,1.133E2,1.911E2,1.551E2,5.203E2,1.193E0,8.381E-1,9.760E-1
6,1000-6-fb-6.png:0273-0264,3.637E5,1.044E2,1.822E1,1.110E2,6.000E1,1.840E2,5.865E2,5.344E2,5.952E2,5.324E2,2.452E3,1.546E2,8.109E2,8.758E2,5.578E2,8.673E2,5.339E2,4.340E0,7.601E-1,8.747E2,3.798E7,1.050E2,1.654E-1,9.583E-1,0.000E0,7.570E6,1.000E0,6.936E1,2.827E2,2.098E0,5.340E2,1.625E0,6.156E-1,9.668E-1
7,1000-6-fb-7.png:0289-0340,2.750E5,1.078E2,1.934E1,1.120E2,6.600E1,1.950E2,7.621E2,4.877E2,7.662E2,4.897E2,2.063E3,4.906E2,8.490E2,5.421E2,7.056E2,6.744E2,5.192E2,9.409E1,8.121E-1,7.070E2,2.965E7,1.070E2,6.919E-1,1.273E0,0.000E0,5.909E6,1.000E0,2.944E2,4.458E2,8.326E1,5.369E2,1.299E0,7.699E-1,9.649E-1
8,1000-6-fb-8.png:0207-0272,2.893E5,1.136E2,1.859E1,1.130E2,6.800E1,2.000E2,5.999E2,6.752E2,6.071E2,6.705E2,2.135E3,2.598E2,9.699E2,7.011E2,5.779E2,7.103E2,5.186E2,1.546E2,7.974E-1,7.365E2,3.287E7,1.120E2,5.086E-1,1.398E0,0.000E0,6.552E6,1.000E0,1.250E2,1.467E2,1.562E2,5.308E2,1.369E0,7.302E-1,9.673E-1
9,1000-6-fb-9.png:0272-0326,2.266E5,1.113E2,2.106E1,1.000E2,6.500E1,2.010E2,7.404E2,5.310E2,7.449E2,5.266E2,1.851E3,4.592E2,8.310E2,5.443E2,5.914E2,5.522E2,5.225E2,8.260E1,8.313E-1,5.885E2,2.522E7,1.090E2,4.527E-1,5.108E-1,0.000E0,5.027E6,1.000E0,3.373E2,1.408E2,9.173E1,5.322E2,1.057E0,9.462E-1,9.608E-1
10,1000-6-fb-10.png:0289-0261,2.607E5,1.171E2,1.828E1,1.150E2,6.900E1,1.830E2,5.844E2,4.957E2,5.811E2,4.942E2,1.966E3,2.755E2,7.885E2,6.205E2,5.846E2,6.445E2,5.151E2,1.431E2,8.478E-1,6.588E2,3.053E7,1.160E2,1.807E-1,7.891E-1,0.000E0,6.085E6,1.000E0,1.292E2,2.250E2,1.533E2,5.258E2,1.251E0,7.992E-1,9.729E-1
11,1000-6-fb-11.png:0221-0327,2.999E5,1.170E2,2.014E1,1.150E2,6.600E1,2.160E2,7.346E2,6.529E2,7.405E2,6.478E2,2.221E3,3.942E2,9.587E2,6.765E2,6.205E2,7.439E2,5.133E2,1.424E2,7.640E-1,8.035E2,3.510E7,1.160E2,3.148E-1,1.227E0,0.000E0,6.995E6,1.000E0,1.800E2,1.160E2,1.441E2,5.303E2,1.449E0,6.900E-1,9.430E-1
12,1000-6-fb-12.png:0231-0134,2.391E5,1.078E2,1.624E1,1.130E2,6.700E1,1.780E2,3.210E2,6.116E2,3.205E2,6.099E2,1.872E3,1.568E1,9.162E2,5.712E2,5.802E2,5.713E2,5.328E2,3.944E1,8.576E-1,5.926E2,2.578E7,1.090E2,-1.134E-1,1.483E0,0.000E0,5.138E6,1.000E0,9.531E0,2.806E2,1.771E1,5.407E2,1.072E0,9.327E-1,9.704E-1
13,1000-6-fb-13.png:0247-0261,2.800E5,1.131E2,1.833E1,1.120E2,6.800E1,1.930E2,5.876E2,6.013E2,5.982E2,5.976E2,2.030E3,2.576E2,8.624E2,6.563E2,5.443E2,6.499E2,5.486E2,1.789E2,8.535E-1,6.680E2,3.168E7,1.120E2,1.581E-1,1.116E0,0.000E0,6.314E6,1.000E0,1.154E2,2.436E2,1.147E1,5.411E2,1.185E0,8.441E-1,9.723E-1
