 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1000-17-fb-1.png:0267-0223,2.600E5,8.204E1,1.606E1,6.300E1,5.100E1,1.510E2,4.879E2,5.443E2,4.881E2,5.508E2,1.864E3,1.904E2,8.266E2,6.182E2,5.622E2,6.254E2,5.294E2,1.547E2,9.404E-1,6.410E2,2.134E7,8.100E1,5.252E-1,3.544E-2,0.000E0,4.252E6,1.000E0,8.895E1,2.134E2,1.607E2,5.278E2,1.181E0,8.465E-1,9.902E-1
2,1000-17-fb-2.png:0248-0252,3.263E5,9.421E1,2.118E1,7.100E1,6.000E1,1.910E2,5.726E2,5.910E2,5.749E2,5.902E2,2.071E3,2.330E2,9.094E2,6.630E2,6.429E2,6.560E2,6.333E2,1.703E1,9.560E-1,6.704E2,3.074E7,9.000E1,5.845E-1,-9.557E-2,0.000E0,6.127E6,1.000E0,1.122E2,2.928E2,1.718E1,6.358E2,1.036E0,9.653E-1,9.901E-1
3,1000-17-fb-3.png:0149-0254,1.978E5,9.001E1,1.841E1,7.400E1,6.100E1,2.110E2,5.691E2,8.157E2,5.608E2,8.160E2,1.657E3,2.822E2,1.042E3,5.757E2,4.637E2,5.697E2,4.420E2,1.722E2,9.050E-1,5.762E2,1.780E7,8.600E1,1.699E0,4.289E0,0.000E0,3.547E6,1.000E0,1.260E2,1.641E2,4.960E0,4.476E2,1.289E0,7.759E-1,9.808E-1
4,1000-17-fb-4.png:0205-0217,2.599E5,7.021E1,1.243E1,6.300E1,4.800E1,1.580E2,4.849E2,6.610E2,4.875E2,6.634E2,1.919E3,1.882E2,9.632E2,5.981E2,5.578E2,6.112E2,5.414E2,2.744E1,8.873E-1,6.500E2,1.825E7,6.600E1,1.559E0,1.256E0,0.000E0,3.637E6,1.000E0,8.895E1,3.113E2,3.331E1,5.449E2,1.129E0,8.858E-1,9.831E-1
5,1000-17-fb-5.png:0256-0220,2.851E5,7.122E1,1.258E1,6.300E1,4.700E1,1.450E2,4.919E2,5.667E2,4.993E2,5.653E2,1.987E3,2.038E2,8.893E2,5.779E2,6.362E2,6.403E2,5.669E2,1.114E2,9.071E-1,6.427E2,2.031E7,6.800E1,1.333E0,-3.328E-1,0.000E0,4.047E6,1.000E0,1.880E2,1.186E2,1.048E2,5.712E2,1.130E0,8.853E-1,9.868E-1
6,1000-17-fb-6.png:0238-0202,3.158E5,8.933E1,2.106E1,6.300E1,5.400E1,2.050E2,4.603E2,6.055E2,4.618E2,6.095E2,2.050E3,1.254E2,9.274E2,6.563E2,6.317E2,6.535E2,6.153E2,1.538E2,9.443E-1,6.703E2,2.821E7,8.600E1,8.234E-1,1.006E0,0.000E0,5.623E6,1.000E0,9.425E1,1.445E2,1.365E2,6.172E2,1.062E0,9.416E-1,9.869E-1
7,1000-17-fb-8.png:0278-0209,2.676E5,9.158E1,1.915E1,6.800E1,5.800E1,1.800E2,4.687E2,5.273E2,4.770E2,5.333E2,1.887E3,1.770E2,8.333E2,5.824E2,6.250E2,6.146E2,5.543E2,1.175E2,9.446E-1,6.396E2,2.451E7,8.900E1,5.921E-1,2.435E-1,0.000E0,4.884E6,1.000E0,1.673E2,1.419E2,1.061E2,5.518E2,1.109E0,9.019E-1,9.856E-1
8,1000-17-fb-9.png:0186-0251,4.829E5,6.729E1,2.318E1,4.700E1,3.300E1,1.870E2,5.791E2,7.224E2,5.804E2,7.237E2,2.521E3,1.456E2,1.120E3,8.333E2,7.840E2,8.006E2,7.680E2,1.269E1,9.550E-1,8.327E2,3.249E7,6.000E1,1.183E0,1.060E0,0.000E0,6.476E6,1.000E0,6.565E1,1.959E2,1.756E2,7.638E2,1.042E0,9.593E-1,9.921E-1
9,1000-17-fb-10.png:0252-0232,3.732E5,6.732E1,1.683E1,4.700E1,3.400E1,1.740E2,5.204E2,5.868E2,5.109E2,5.889E2,2.234E3,1.478E2,9.139E2,7.437E2,6.675E2,7.461E2,6.369E2,1.591E2,9.396E-1,7.525E2,2.512E7,6.400E1,6.703E-1,2.747E-1,0.000E0,5.007E6,1.000E0,6.830E1,2.054E2,1.637E2,6.427E2,1.172E0,8.536E-1,9.883E-1
10,1000-17-fb-12.png:0238-0236,2.635E5,7.148E1,1.764E1,5.900E1,4.600E1,1.840E2,5.224E2,5.909E2,5.118E2,5.909E2,1.952E3,2.576E2,9.386E2,5.421E2,6.541E2,6.391E2,5.250E2,7.448E1,8.689E-1,6.789E2,1.884E7,6.600E1,1.648E0,2.781E0,0.000E0,3.754E6,1.000E0,1.726E2,3.812E2,7.188E1,5.345E2,1.217E0,8.215E-1,9.816E-1
11,1000-17-fb-13.png:0231-0216,3.125E5,7.432E1,1.620E1,6.400E1,4.600E1,1.650E2,4.751E2,6.172E2,4.758E2,6.172E2,2.056E3,1.478E2,9.341E2,6.742E2,6.138E2,7.118E2,5.589E2,1.500E2,9.286E-1,7.169E2,2.322E7,7.100E1,1.058E0,1.398E0,0.000E0,4.628E6,1.000E0,1.048E2,1.154E2,1.375E2,5.536E2,1.274E0,7.852E-1,9.891E-1
12,1000-17-fb-14.png:0304-0253,1.863E5,6.592E1,1.230E1,5.900E1,4.300E1,1.440E2,5.432E2,4.784E2,5.392E2,4.846E2,1.666E3,2.688E2,6.720E2,5.981E2,4.189E2,6.255E2,3.793E2,1.950E1,8.432E-1,6.339E2,1.228E7,6.300E1,1.405E0,1.413E0,0.000E0,2.448E6,1.000E0,1.207E2,3.558E2,2.128E1,3.923E2,1.649E0,6.065E-1,9.852E-1
