 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1000-10-fb-1.png:0189-0307,1.988E5,1.089E2,2.062E1,1.030E2,6.800E1,2.230E2,6.885E2,7.242E2,6.949E2,7.346E2,1.790E3,4.525E2,1.008E3,4.726E2,5.734E2,5.637E2,4.490E2,8.270E1,7.798E-1,5.736E2,2.164E7,1.060E2,1.209E0,2.687E0,0.000E0,4.314E6,1.000E0,2.880E2,6.830E1,1.041E2,4.557E2,1.255E0,7.965E-1,9.615E-1
2,1000-10-fb-2.png:0290-0259,4.105E5,1.028E2,2.729E1,7.200E1,5.700E1,2.100E2,5.724E2,4.937E2,5.710E2,4.982E2,2.504E3,2.150E2,8.803E2,7.302E2,7.728E2,8.210E2,6.366E2,1.261E2,8.227E-1,8.406E2,4.219E7,1.000E2,4.885E-1,-4.527E-1,0.000E0,8.408E6,1.000E0,1.186E2,1.710E2,1.366E2,6.390E2,1.290E0,7.754E-1,9.688E-1
3,1000-10-fb-3.png:0173-0346,2.370E5,1.135E2,1.973E1,1.010E2,7.000E1,2.290E2,7.729E2,7.505E2,7.813E2,7.515E2,1.921E3,5.062E2,1.046E3,5.376E2,5.779E2,5.945E2,5.075E2,1.244E2,8.071E-1,6.182E2,2.690E7,1.110E2,8.485E-1,1.438E0,0.000E0,5.362E6,1.000E0,2.954E2,4.553E1,1.194E2,5.218E2,1.171E0,8.537E-1,9.699E-1
4,1000-10-fb-4.png:0190-0332,1.891E5,1.052E2,2.393E1,9.900E1,5.900E1,2.160E2,7.583E2,7.146E2,7.644E2,7.256E2,1.792E3,4.950E2,9.677E2,4.995E2,4.973E2,5.102E2,4.720E2,1.312E2,7.404E-1,5.471E2,1.990E7,1.020E2,9.912E-1,1.576E0,0.000E0,3.966E6,1.000E0,2.526E2,1.154E2,1.332E2,4.807E2,1.081E0,9.252E-1,9.609E-1
5,1000-10-fb-5.png:0226-0319,2.229E5,1.087E2,2.063E1,9.700E1,6.700E1,2.260E2,7.234E2,6.467E2,7.370E2,6.489E2,1.980E3,3.920E2,8.982E2,6.474E2,5.219E2,6.659E2,4.261E2,1.531E2,7.146E-1,6.769E2,2.422E7,1.040E2,1.065E0,1.702E0,0.000E0,4.828E6,1.000E0,1.816E2,1.620E2,1.522E2,4.313E2,1.563E0,6.399E-1,9.526E-1
6,1000-10-fb-6.png:0279-0209,3.124E5,1.091E2,1.931E1,1.020E2,6.900E1,1.910E2,4.873E2,5.219E2,4.991E2,5.119E2,2.398E3,1.456E2,8.826E2,6.474E2,7.258E2,7.359E2,5.406E2,1.138E2,6.826E-1,7.528E2,3.410E7,1.070E2,3.665E-1,-1.245E-1,0.000E0,6.795E6,1.000E0,1.694E2,1.175E2,1.111E2,5.484E2,1.361E0,7.345E-1,9.395E-1
7,1000-10-fb-7.png:0334-0244,3.309E5,9.460E1,2.314E1,1.000E2,4.800E1,2.090E2,5.495E2,4.046E2,5.526E2,4.013E2,2.232E3,2.150E2,7.392E2,6.653E2,6.877E2,6.531E2,6.452E2,7.030E1,8.351E-1,6.998E2,3.131E7,9.500E1,5.408E-1,6.732E-1,0.000E0,6.240E6,1.000E0,2.001E2,4.871E2,7.747E1,6.375E2,1.012E0,9.880E-1,9.696E-1
8,1000-10-fb-8.png:0208-0343,1.603E5,9.921E1,1.853E1,9.400E1,6.300E1,2.050E2,7.690E2,6.709E2,7.752E2,6.713E2,1.533E3,5.443E2,9.117E2,4.480E2,4.682E2,4.965E2,4.109E2,5.294E1,8.574E-1,5.339E2,1.590E7,9.600E1,1.133E0,2.393E0,0.000E0,3.168E6,1.000E0,2.669E2,3.108E2,5.687E1,4.202E2,1.208E0,8.276E-1,9.728E-1
9,1000-10-fb-9.png:0406-0355,1.604E5,1.094E2,1.776E1,1.020E2,6.900E1,2.070E2,7.997E2,2.328E2,8.052E2,2.287E2,1.536E3,5.555E2,4.592E2,4.816E2,4.502E2,4.775E2,4.277E2,2.772E1,8.541E-1,4.864E2,1.755E7,1.060E2,9.674E-1,1.674E0,0.000E0,3.498E6,1.000E0,2.489E2,4.342E2,1.068E1,4.341E2,1.116E0,8.957E-1,9.686E-1
10,1000-10-fb-10.png:0182-0232,3.827E5,9.282E1,2.716E1,6.100E1,5.000E1,2.150E2,5.275E2,7.295E2,5.230E2,7.210E2,2.435E3,1.568E2,1.095E3,7.280E2,7.168E2,7.241E2,6.729E2,1.396E2,8.113E-1,7.382E2,3.552E7,8.800E1,9.346E-1,6.378E-1,0.000E0,7.079E6,1.000E0,1.700E2,3.495E1,1.202E2,6.777E2,1.076E0,9.293E-1,9.689E-1
11,1000-10-fb-11.png:0270-0263,3.275E5,1.087E2,2.295E1,1.010E2,6.400E1,2.190E2,5.658E2,5.447E2,5.731E2,5.540E2,2.422E3,2.598E2,8.982E2,6.608E2,7.168E2,7.274E2,5.733E2,6.852E1,7.018E-1,7.564E2,3.560E7,1.050E2,1.020E0,1.245E0,0.000E0,7.095E6,1.000E0,1.684E2,4.109E2,6.030E1,6.080E2,1.269E0,7.881E-1,9.298E-1
12,1000-10-fb-12.png:0212-0236,4.230E5,8.952E1,2.509E1,6.400E1,5.000E1,2.120E2,5.297E2,6.556E2,5.260E2,6.484E2,2.694E3,1.434E2,1.053E3,7.706E2,7.661E2,7.458E2,7.221E2,9.879E1,7.324E-1,7.881E2,3.787E7,8.600E1,1.102E0,1.375E0,0.000E0,7.547E6,1.000E0,1.112E2,1.096E2,1.373E2,7.341E2,1.033E0,9.682E-1,9.471E-1
13,1000-10-fb-13.png:0241-0281,3.866E5,9.091E1,2.229E1,6.200E1,4.700E1,1.900E2,6.365E2,6.013E2,6.424E2,5.953E2,2.296E3,2.845E2,9.677E2,6.922E2,7.258E2,7.150E2,6.884E2,8.894E1,9.215E-1,7.272E2,3.515E7,9.100E1,3.342E-1,-5.234E-1,0.000E0,7.004E6,1.000E0,2.700E2,4.024E2,8.420E1,6.903E2,1.039E0,9.629E-1,9.851E-1
14,1000-10-fb-14.png:0261-0270,3.180E5,9.945E1,2.172E1,1.070E2,5.400E1,1.890E2,5.951E2,5.660E2,5.976E2,5.663E2,2.159E3,2.934E2,9.117E2,6.250E2,7.056E2,6.847E2,5.914E2,7.134E1,8.576E-1,7.069E2,3.163E7,1.000E2,2.822E-1,-2.849E-1,0.000E0,6.303E6,1.000E0,2.340E2,4.183E2,8.422E1,5.972E2,1.158E0,8.637E-1,9.747E-1
15,1000-10-fb-15.png:0212-0237,4.130E5,9.263E1,2.416E1,1.020E2,4.700E1,1.850E2,5.278E2,6.584E2,5.324E2,6.610E2,2.425E3,1.702E2,1.053E3,7.235E2,7.661E2,7.898E2,6.658E2,5.728E1,8.826E-1,7.997E2,3.825E7,9.400E1,2.018E-1,-6.261E-1,0.000E0,7.624E6,1.000E0,1.329E2,3.643E2,6.176E1,6.736E2,1.186E0,8.430E-1,9.808E-1
16,1000-10-fb-16.png:0287-0259,3.598E5,9.881E1,1.961E1,1.000E2,5.900E1,1.850E2,5.927E2,5.043E2,5.948E2,5.093E2,2.277E3,2.442E2,8.534E2,6.720E2,7.056E2,7.398E2,6.193E2,5.117E1,8.724E-1,7.612E2,3.556E7,9.900E1,4.096E-1,-2.927E-1,0.000E0,7.086E6,1.000E0,1.737E2,4.215E2,5.695E1,6.275E2,1.195E0,8.372E-1,9.761E-1
17,1000-10-fb-17.png:0263-0233,3.949E5,9.187E1,1.908E1,8.600E1,5.200E1,1.810E2,5.215E2,5.532E2,5.238E2,5.448E2,2.369E3,1.120E2,8.870E2,8.198E2,6.630E2,7.892E2,6.371E2,1.754E2,8.841E-1,8.184E2,3.628E7,9.200E1,2.969E-1,-3.121E-1,0.000E0,7.231E6,1.000E0,5.083E1,2.626E2,1.768E2,6.483E2,1.239E0,8.073E-1,9.792E-1
18,1000-10-fb-18.png:0327-0236,3.520E5,9.333E1,1.884E1,1.000E2,5.200E1,1.760E2,5.292E2,4.137E2,5.253E2,4.146E2,2.220E3,1.949E2,7.549E2,6.675E2,6.877E2,6.996E2,6.407E2,1.322E2,8.975E-1,7.235E2,3.286E7,9.400E1,3.042E-1,-1.833E-1,0.000E0,6.548E6,1.000E0,1.175E2,2.113E2,1.305E2,6.377E2,1.092E0,9.157E-1,9.825E-1
19,1000-10-fb-19.png:0207-0264,5.033E5,8.277E1,2.602E1,5.600E1,4.500E1,1.920E2,6.013E2,6.803E2,6.074E2,6.737E2,2.794E3,1.747E2,1.095E3,8.333E2,8.310E2,8.735E2,7.337E2,4.317E1,8.100E-1,9.080E2,4.166E7,8.000E1,8.050E-1,3.924E-1,0.000E0,8.303E6,1.000E0,1.366E2,3.664E2,4.701E1,7.564E2,1.191E0,8.399E-1,9.652E-1
20,1000-10-fb-20.png:0240-0240,4.755E5,8.132E1,2.680E1,5.600E1,4.200E1,2.060E2,5.493E2,6.094E2,5.486E2,6.079E2,2.726E3,1.434E2,1.019E3,7.907E2,8.243E2,8.000E2,7.568E2,1.094E2,8.040E-1,8.236E2,3.867E7,7.700E1,9.521E-1,8.045E-1,0.000E0,7.707E6,1.000E0,1.753E2,4.119E2,7.188E1,7.632E2,1.057E0,9.460E-1,9.638E-1
21,1000-10-fb-21.png:0266-0226,5.123E5,8.178E1,2.722E1,4.900E1,3.800E1,1.990E2,5.085E2,5.545E2,5.057E2,5.602E2,2.697E3,8.960E1,9.542E2,8.333E2,8.109E2,8.161E2,7.992E2,1.712E2,8.850E-1,8.477E2,4.189E7,7.800E1,8.048E-1,4.688E-1,0.000E0,8.349E6,1.000E0,5.030E1,1.821E2,1.564E2,7.989E2,1.021E0,9.793E-1,9.824E-1
22,1000-10-fb-22.png:0263-0215,4.276E5,8.561E1,2.720E1,5.500E1,4.500E1,2.010E2,4.932E2,5.607E2,4.878E2,5.707E2,2.533E3,8.960E1,9.162E2,7.840E2,7.235E2,7.779E2,6.998E2,3.051E1,8.371E-1,7.982E2,3.661E7,8.200E1,8.410E-1,3.961E-1,0.000E0,7.296E6,1.000E0,1.271E2,4.066E2,5.364E1,7.198E2,1.112E0,8.996E-1,9.608E-1
23,1000-10-fb-23.png:0270-0272,3.822E5,8.278E1,2.281E1,5.500E1,4.500E1,1.930E2,5.965E2,5.163E2,5.863E2,5.250E2,2.479E3,2.598E2,9.206E2,6.989E2,7.616E2,7.716E2,6.306E2,1.275E2,7.813E-1,8.343E2,3.164E7,8.100E1,9.218E-1,1.120E0,0.000E0,6.305E6,1.000E0,1.758E2,1.022E2,1.255E2,6.637E2,1.224E0,8.173E-1,9.589E-1
24,1000-10-fb-24.png:0268-0254,4.260E5,8.554E1,2.496E1,6.000E1,4.500E1,1.880E2,5.636E2,5.269E2,5.501E2,5.321E2,2.546E3,1.523E2,9.072E2,8.333E2,7.258E2,8.116E2,6.683E2,1.636E2,8.260E-1,8.330E2,3.644E7,8.300E1,7.770E-1,3.688E-1,0.000E0,7.263E6,1.000E0,6.883E1,3.166E2,4.655E0,6.696E2,1.214E0,8.235E-1,9.620E-1
25,1000-10-fb-25.png:0266-0283,4.107E5,7.767E1,2.188E1,5.600E1,4.000E1,1.850E2,6.346E2,5.493E2,6.443E2,5.429E2,2.441E3,2.733E2,9.184E2,7.213E2,7.414E2,7.511E2,6.962E2,1.250E2,8.663E-1,7.733E2,3.190E7,7.700E1,5.506E-1,9.931E-2,0.000E0,6.357E6,1.000E0,1.795E2,1.313E2,1.253E2,7.007E2,1.079E0,9.268E-1,9.775E-1
26,1000-10-fb-27.png:0334-0232,3.537E5,8.517E1,2.141E1,5.600E1,4.700E1,1.880E2,5.159E2,4.005E2,5.184E2,3.965E2,2.239E3,1.882E2,7.549E2,6.653E2,7.168E2,6.979E2,6.454E2,9.200E1,8.865E-1,7.158E2,3.013E7,8.500E1,6.964E-1,9.971E-1,0.000E0,6.005E6,1.000E0,2.049E2,1.747E2,9.409E1,6.537E2,1.081E0,9.248E-1,9.768E-1
27,1000-10-fb-28.png:0308-0127,1.155E5,1.223E2,1.255E1,1.210E2,8.700E1,1.790E2,2.837E2,4.530E2,2.856E2,4.517E2,1.284E3,9.632E1,6.608E2,3.786E2,4.144E2,4.044E2,3.635E2,8.412E1,8.800E-1,4.148E2,1.412E7,1.210E2,5.268E-1,-8.773E-1,0.000E0,2.813E6,1.000E0,1.170E2,4.003E2,7.795E1,3.725E2,1.112E0,8.989E-1,9.668E-1
28,1000-10-fb-30.png:0220-0256,3.822E5,9.166E1,2.438E1,9.800E1,4.800E1,2.070E2,5.637E2,6.373E2,5.664E2,6.459E2,2.356E3,2.038E2,9.968E2,7.414E2,6.899E2,7.290E2,6.675E2,1.728E2,8.651E-1,7.436E2,3.503E7,9.000E1,7.482E-1,5.196E-1,0.000E0,6.981E6,1.000E0,9.319E1,2.012E2,1.692E2,6.868E2,1.092E0,9.157E-1,9.718E-1
29,1000-10-fb-31.png:0161-0179,2.375E5,1.035E2,2.380E1,9.400E1,5.800E1,2.140E2,3.997E2,7.843E2,4.008E2,7.961E2,1.843E3,1.299E2,1.077E3,5.443E2,5.891E2,5.691E2,5.312E2,6.588E1,8.787E-1,5.904E2,2.457E7,1.000E2,8.916E-1,8.637E-1,0.000E0,4.897E6,1.000E0,1.636E2,2.917E2,8.203E1,5.398E2,1.071E0,9.334E-1,9.743E-1
30,1000-10-fb-32.png:0268-0253,4.370E5,8.921E1,2.615E1,5.500E1,4.500E1,2.000E2,5.663E2,5.342E2,5.549E2,5.332E2,2.597E3,1.904E2,9.184E2,7.549E2,7.482E2,7.547E2,7.373E2,1.711E2,8.140E-1,8.217E2,3.899E7,8.700E1,7.495E-1,2.695E-1,0.000E0,7.770E6,1.000E0,1.059E2,1.726E2,1.373E2,7.444E2,1.024E0,9.769E-1,9.594E-1
31,1000-10-fb-33.png:0269-0304,4.129E5,7.860E1,3.060E1,4.500E1,3.500E1,2.170E2,6.789E2,5.440E2,6.861E2,5.516E2,2.449E3,3.226E2,9.184E2,7.168E2,7.526E2,7.435E2,7.071E2,8.784E1,8.650E-1,7.692E2,3.246E7,7.300E1,9.790E-1,6.327E-1,0.000E0,6.468E6,1.000E0,2.319E2,4.188E2,6.656E1,7.149E2,1.052E0,9.510E-1,9.765E-1
32,1000-10-fb-34.png:0239-0258,4.290E5,9.257E1,2.977E1,5.500E1,4.500E1,2.100E2,5.650E2,6.031E2,5.742E2,6.111E2,2.501E3,1.926E2,9.766E2,7.728E2,7.347E2,7.658E2,7.133E2,9.668E0,8.617E-1,7.936E2,3.972E7,8.800E1,7.561E-1,-6.025E-2,0.000E0,7.916E6,1.000E0,1.048E2,3.442E2,2.342E1,7.266E2,1.074E0,9.315E-1,9.752E-1
33,1000-10-fb-35.png:0215-0313,3.909E5,8.571E1,2.527E1,5.500E1,4.300E1,1.950E2,7.052E2,6.571E2,7.159E2,6.681E2,2.417E3,3.315E2,1.021E3,7.392E2,7.168E2,7.248E2,6.866E2,1.527E2,8.409E-1,7.624E2,3.350E7,8.500E1,6.314E-1,1.386E-1,0.000E0,6.677E6,1.000E0,2.118E2,8.472E1,1.358E2,7.031E2,1.056E0,9.474E-1,9.660E-1
34,1000-10-fb-36.png:0267-0274,1.530E5,1.127E2,1.956E1,1.100E2,6.700E1,2.030E2,6.049E2,5.447E2,6.053E2,5.486E2,1.506E3,3.786E2,7.638E2,4.726E2,4.368E2,4.735E2,4.114E2,1.421E2,8.480E-1,5.044E2,1.724E7,1.110E2,8.629E-1,1.211E0,0.000E0,3.436E6,1.000E0,1.705E2,2.309E2,1.579E2,4.199E2,1.151E0,8.689E-1,9.706E-1
35,1000-10-fb-37.png:0240-0298,3.098E5,8.744E1,2.351E1,8.500E1,4.700E1,2.100E2,6.723E2,6.010E2,6.755E2,6.054E2,2.157E3,3.651E2,9.453E2,6.048E2,6.765E2,6.735E2,5.856E2,7.378E1,8.364E-1,7.011E2,2.709E7,8.500E1,1.030E0,1.375E0,0.000E0,5.399E6,1.000E0,2.404E2,3.886E2,6.647E1,5.897E2,1.150E0,8.695E-1,9.673E-1
