 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1,1000-13-fb-1.png:0259-0265,4.339E5,8.641E1,3.248E1,4.800E1,3.900E1,2.100E2,5.898E2,5.647E2,6.124E2,5.537E2,2.547E3,1.882E2,9.206E2,8.109E2,7.146E2,8.081E2,6.836E2,1.556E2,8.407E-1,8.167E2,3.749E7,8.100E1,6.473E-1,-5.709E-1,0.000E0,7.471E6,1.000E0,1.514E2,1.170E2,1.250E2,6.919E2,1.182E0,8.459E-1,9.745E-1
2,1000-13-fb-2.png:0209-0261,3.550E5,9.052E1,3.062E1,5.300E1,4.400E1,2.300E2,5.968E2,6.774E2,6.113E2,6.841E2,2.369E3,2.554E2,1.042E3,6.608E2,7.325E2,7.058E2,6.405E2,6.556E1,7.950E-1,7.355E2,3.214E7,8.500E1,1.003E0,6.192E-1,0.000E0,6.405E6,1.000E0,2.626E2,3.722E2,8.128E1,6.475E2,1.102E0,9.075E-1,9.712E-1
3,1000-13-fb-3.png:0300-0251,5.060E5,7.875E1,3.124E1,4.600E1,3.600E1,2.060E2,5.631E2,4.766E2,5.476E2,4.702E2,2.721E3,1.658E2,9.005E2,7.952E2,8.557E2,8.357E2,7.709E2,6.249E1,8.585E-1,8.737E2,3.984E7,7.000E1,9.777E-1,2.741E-1,0.000E0,7.941E6,1.000E0,2.240E2,4.903E2,7.777E1,7.868E2,1.084E0,9.224E-1,9.713E-1
4,1000-13-fb-4.png:0250-0261,3.818E5,8.610E1,3.017E1,5.200E1,3.900E1,1.970E2,5.984E2,5.879E2,6.065E2,5.898E2,2.417E3,2.285E2,9.587E2,7.123E2,7.482E2,7.433E2,6.541E2,1.217E2,8.212E-1,7.746E2,3.287E7,8.000E1,7.666E-1,-3.070E-1,0.000E0,6.552E6,1.000E0,1.948E2,9.795E1,1.133E2,6.664E2,1.136E0,8.800E-1,9.675E-1
5,1000-13-fb-5.png:0270-0230,4.209E5,7.892E1,2.685E1,4.800E1,3.900E1,1.890E2,5.007E2,5.364E2,5.075E2,5.440E2,2.533E3,1.747E2,9.565E2,6.810E2,8.333E2,8.074E2,6.636E2,9.155E1,8.240E-1,8.315E2,3.321E7,7.400E1,8.333E-1,2.665E-2,0.000E0,6.620E6,1.000E0,2.208E2,4.553E2,8.918E1,6.764E2,1.217E0,8.219E-1,9.711E-1
6,1000-13-fb-6.png:0295-0234,5.049E5,7.754E1,2.867E1,5.300E1,3.800E1,2.150E2,5.130E2,4.858E2,5.066E2,4.977E2,2.757E3,9.632E1,8.893E2,8.579E2,8.109E2,8.219E2,7.820E2,1.550E2,8.349E-1,8.598E2,3.914E7,7.000E1,1.070E0,5.905E-1,0.000E0,7.801E6,1.000E0,4.342E1,3.134E2,5.144E0,7.831E2,1.051E0,9.515E-1,9.676E-1
7,1000-13-fb-7.png:0299-0265,4.859E5,8.086E1,3.088E1,5.200E1,3.900E1,2.080E2,5.936E2,4.764E2,5.874E2,4.695E2,2.741E3,1.882E2,8.736E2,8.109E2,7.974E2,8.066E2,7.670E2,3.848E1,8.128E-1,8.370E2,3.929E7,7.300E1,1.099E0,5.728E-1,0.000E0,7.830E6,1.000E0,8.842E1,3.436E2,2.118E1,7.853E2,1.052E0,9.509E-1,9.623E-1
8,1000-13-fb-8.png:0273-0224,4.295E5,8.730E1,2.937E1,5.500E1,4.000E1,2.010E2,5.114E2,5.472E2,4.996E2,5.340E2,2.587E3,1.165E2,9.117E2,7.728E2,7.571E2,7.924E2,6.901E2,3.698E1,8.067E-1,8.373E2,3.750E7,8.200E1,8.630E-1,-8.515E-2,0.000E0,7.473E6,1.000E0,8.683E1,3.696E2,3.491E1,7.161E2,1.148E0,8.709E-1,9.642E-1
9,1000-13-fb-9.png:0229-0289,3.589E5,8.309E1,2.492E1,5.500E1,4.000E1,1.860E2,6.488E2,6.282E2,6.528E2,6.440E2,2.266E3,3.069E2,9.901E2,6.832E2,7.168E2,7.200E2,6.346E2,1.231E2,8.780E-1,7.334E2,2.982E7,8.200E1,4.990E-1,-3.872E-1,0.000E0,5.943E6,1.000E0,2.150E2,8.577E1,1.147E2,6.376E2,1.135E0,8.814E-1,9.782E-1
10,1000-13-fb-10.png:0176-0234,3.060E5,9.813E1,2.746E1,6.400E1,5.200E1,1.950E2,5.165E2,7.592E2,5.200E2,7.497E2,2.165E3,1.971E2,1.071E3,6.541E2,6.406E2,6.464E2,6.028E2,1.453E2,8.202E-1,6.727E2,3.003E7,9.400E1,6.061E-1,-5.817E-1,0.000E0,5.985E6,1.000E0,9.742E1,9.848E1,1.545E2,6.143E2,1.072E0,9.326E-1,9.605E-1
11,1000-13-fb-11.png:0251-0195,3.007E5,7.778E1,2.502E1,5.300E1,4.100E1,1.590E2,4.366E2,5.768E2,4.348E2,5.806E2,2.065E3,1.165E2,8.938E2,6.406E2,6.250E2,6.392E2,5.989E2,3.980E1,8.864E-1,6.527E2,2.339E7,7.200E1,6.810E-1,-5.734E-1,0.000E0,4.661E6,1.000E0,5.348E1,2.806E2,1.442E1,6.065E2,1.067E0,9.370E-1,9.740E-1
12,1000-13-fb-12.png:0249-0226,4.419E5,8.641E1,3.506E1,5.200E1,3.700E1,2.120E2,5.161E2,5.892E2,5.125E2,5.979E2,2.555E3,1.389E2,9.699E2,7.347E2,7.661E2,7.752E2,7.257E2,1.233E2,8.503E-1,8.153E2,3.818E7,7.800E1,8.439E-1,-2.818E-1,0.000E0,7.610E6,1.000E0,1.440E2,9.213E1,1.202E2,7.311E2,1.068E0,9.361E-1,9.719E-1
13,1000-13-fb-13.png:0291-0259,3.658E5,8.724E1,3.010E1,5.500E1,4.200E1,1.970E2,5.930E2,4.858E2,6.031E2,4.818E2,2.359E3,2.374E2,8.355E2,6.877E2,6.854E2,6.956E2,6.695E2,1.186E2,8.261E-1,7.256E2,3.191E7,8.300E1,8.192E-1,4.111E-2,0.000E0,6.360E6,1.000E0,1.377E2,1.964E2,1.429E2,6.811E2,1.039E0,9.626E-1,9.672E-1
