 ,Area,Mean,Min,Max
1,343482,83.232,53,148
2,312085,88.813,54,139
3,364182,73.324,45,147
4,370547,66.891,42,115
5,83654,82.654,55,195
6,80800,83.656,56,180
7,86164,82.409,54,192
8,74095,83.379,55,171
9,79075,86.511,58,198
10,67239,86.561,57,199
11,64183,90.982,62,179
12,97313,96.122,58,190
13,92056,94.169,44,207
14,76493,92.818,57,182
15,85737,93.696,54,181
16,63695,89.301,54,190
17,68101,84.324,52,166
18,54306,82.328,50,145
