InitialCells,Day,N,MeanArea,StdArea,MeanGrayMean,StdGrayMean,MeanGrayStdDev,StdGrayStdDev,MeanGrayMode,StdGrayMode,MeanGrayMin,StdGrayMin,MeanGrayMax,StdGrayMax,MeanCentroidX,StdCentroidX,MeanCentroidY,StdCentroidY,MeanCenterMassX,StdCenterMassX,MeanCenterMassY,StdCenterMassY,MeanPerimeter,StdPerimeter,MeanWidth,StdWidth,MeanHeight,StdHeight,MeanMajor,StdMajor,MeanMinor,StdMinor,MeanAngle,StdAngle,MeanCircularity,StdCircularity,MeanFeret,StdFeret,MeanIntDen,StdIntDen,MeanMedian,StdMedian,MeanSkew,StdSkew,MeanKurt,StdKurt,MeanRawIntDen,StdRawIntDen,MeanMinFeret,StdMinFeret,MeanAspectRatio,StdAspectRatio,MeanRound,StdRound,MeanSolidity,StdSolidity,MeanRadius,StdRadius,MeanEllipseArea,StdEllipseArea,MeanCircularity_calc,StdCircularity_calc,MeanIntDen_calc,StdIntDen_calc
2000,2,9,193611.11111111112,23814.409736777252,93.77888888888889,6.9075274962254865,14.362222222222222,1.2944572007001407,89.66666666666667,8.77496438739212,58.77777777777778,5.426273532033235,164.0,8.54400374531753,619.9222222222222,90.17682321109146,582.6666666666665,160.50295947427261,624.2,89.9852071176146,585.8888888888889,160.2482171854374,1675.3333333333333,104.88326844640189,509.9777777777778,33.40253649716507,523.6666666666666,42.85420049423392,551.3222222222222,39.42216311219419,447.4666666666667,49.96368681352488,94.82333333333332,44.54566701711851,0.8638222222222223,0.0353970612402279,565.2888888888889,36.67003014876196,18107777.777777776,2294475.8539684927,91.77777777777777,6.3595946761129705,0.7440333333333334,0.1662730510335334,1.160911111111111,0.3304636456724266,3608555.5555555555,457387.1749161511,451.94444444444446,51.716561929209654,1.2496666666666667,0.19129623624107195,0.815811111111111,0.11570713509162307,0.9723444444444446,0.007009834361650634,247.77770460529155,16.243685619538454,193620.67842129615,23821.21088536286,0.8637265288830034,0.035248913829766255,18106146.333333332,2296640.423205982
2000,3,17,209323.5294117647,25336.251928110953,92.67294117647059,3.747768944161784,16.544705882352943,1.1414525704505796,91.23529411764706,4.100753158943883,51.64705882352941,4.649478149085501,177.11764705882354,6.918113479673997,530.9764705882352,96.19561144753281,601.9588235294118,93.83765274946626,530.5058823529412,96.79498612136527,603.4235294117648,92.50423996641834,1764.5294117647059,112.67271056419274,523.4941176470588,43.480246529145795,551.5764705882353,54.16268929590467,563.9235294117647,41.21165686750177,472.2294117647059,43.52336678018318,105.13570588235295,37.230414965060326,0.8424176470588236,0.035722091121848494,586.864705882353,39.08485865997967,19354705.88235294,2105573.311615683,91.05882352941177,3.7160225415639987,0.8014470588235294,0.16404341695739827,0.8399158823529412,0.5173173267330559,3857411.7647058824,419738.0222864509,477.5882352941176,40.80119303330696,1.2038235294117647,0.14013575350981883,0.8403588235294118,0.08860809823898384,0.9683000000000002,0.010861572169810405,257.6464744730206,16.23409075566876,209338.63169721744,25336.955407946007,0.842419852016743,0.035740975168833636,19353226.17647059,2105269.021768484
2000,6,17,294829.4117647059,31695.263145813333,97.11117647058823,6.222650040731183,20.36764705882353,1.5929513858392104,96.47058823529412,11.096833146549198,53.05882352941177,6.436911023884963,191.8235294117647,11.170470525663003,536.7529411764707,64.4405939378186,540.2117647058823,111.52588759091395,535.0294117647059,66.46620160564581,538.6705882352941,112.05243618896624,2047.1176470588234,101.28541501182512,626.1411764705883,58.37947048003614,626.5470588235295,55.60235064328506,664.2058823529412,39.28461006851531,564.6411764705883,45.18113625761764,99.58411764705882,55.819935961404454,0.8815411764705883,0.02917006296752567,681.3235294117646,38.93590132210511,28607058.82352941,3370489.1423684377,97.70588235294117,5.587538656268439,0.36090041176470583,0.19403661262860256,0.05989941176470589,0.41598021364408955,5701588.235294118,671736.0957645057,568.829411764706,48.61522092804221,1.183,0.11674116668939025,0.8519941176470589,0.07283732276954784,0.9797588235294117,0.004826626516461764,305.9092791031975,16.831333943964353,294828.0787977025,31693.94416521727,0.8815479661018732,0.029274904858042197,28608361.70588235,3369437.032013856
2000,7,47,299953.1914893617,43917.67917297994,94.04404255319149,5.81852276918645,22.140638297872343,1.8630916384558218,96.72340425531915,13.794614777323945,47.61702127659574,4.748240825223598,193.08510638297872,17.24986425558945,557.3021276595744,82.84941418113506,607.5851063829788,111.21798802493471,558.2914893617022,84.79663608429193,609.6255319148935,113.45516921192515,2046.5106382978724,151.1169820889455,624.1999999999999,50.24082005700146,634.8234042553191,67.99797699281672,661.336170212766,58.03807006024774,575.3617021276594,44.35399865896848,94.30956382978724,51.599782228919565,0.8957553191489361,0.024286441095631564,678.3063829787235,58.269006618312275,28159361.702127658,3942408.9988424038,95.38297872340425,5.965674244810022,0.16591570212765955,0.223062624477962,-0.24224108936170208,0.39675590117519427,5612127.659574468,785590.9605270382,579.208510638298,43.27802851426351,1.1519787234042553,0.09500377323438085,0.8733425531914897,0.0661144322357928,0.9822978723404256,0.004423823319930111,308.19422376400547,22.47519117849033,299954.28513512557,43919.13278787316,0.8957943499849593,0.024286076230330418,28159379.297872342,3942028.6432704483
2000,10,39,265769.23076923075,51066.33536183549,90.16230769230768,7.226385302100417,18.464102564102568,1.8026263266174452,75.15384615384616,13.095878141289264,55.205128205128204,4.780329691225819,186.66666666666666,21.757434704309254,570.8179487179486,86.91010743652822,520.5897435897435,91.35808607910843,571.469230769231,89.5340692399037,517.9897435897435,93.37641930118905,1925.4102564102564,174.19736506991416,593.7666666666667,71.06169422385673,590.0999999999999,53.7922123105488,622.0999999999999,60.29092189673248,540.1282051282053,56.719526706871875,79.31564102564101,49.964046115016906,0.8930051282051283,0.021176649860760226,638.2974358974359,63.21708832594441,23848974.35897436,4157436.4538434367,88.41025641025641,7.663027945984844,0.6732333333333335,0.22058855404448932,0.12168641025641022,0.8539257447672183,4753384.615384615,828592.3896453176,543.7641025641026,57.70382404175513,1.1559999999999997,0.09051257545661529,0.8701487179487177,0.0661733086268843,0.9812230769230769,0.0045832338352591135,289.62182701130735,27.111206520383252,265776.14849221456,51065.75083858656,0.893040906662111,0.021267075270852635,23848876.0,4157617.437288978
2000,13,34,264988.23529411765,47073.42919509246,93.20294117647059,6.894990069393937,21.404411764705884,3.213954602813846,75.55882352941177,18.094350661095916,54.5,7.411089152360969,188.02941176470588,18.408636468060056,563.1764705882352,103.7222458206284,566.4823529411765,94.20963558320423,565.9941176470587,103.6478564475289,565.1941176470588,94.94107563714061,1920.5,177.17022288970537,588.7205882352941,65.15879335253719,598.4176470588236,63.87110348946984,626.6264705882353,63.892254516222664,534.9117647058822,53.25367971184762,94.8220588235294,45.339898061628446,0.8958705882352942,0.023109325540054636,643.8176470588235,64.75797585409957,24696470.588235293,4718491.594074441,91.91176470588235,7.349985145558369,0.5315811764705882,0.30745633154097607,-0.07919794117647058,0.8955657350076963,4922029.411764706,940488.8955990379,540.3382352941177,54.19020941822835,1.175,0.09783381085010713,0.8564676470588236,0.06682037305269974,0.9814088235294117,0.005332994363113962,289.24617577470303,26.566579455927357,264988.3994828529,47077.04005501094,0.8958566816679935,0.023063130866205147,24696375.32352941,4718506.351931553
2000,17,28,244839.2857142857,41332.906263794706,72.6525,11.598772165222522,14.862857142857143,2.4389795333338005,63.25,14.736261649665678,44.57142857142857,10.307956550838204,153.57142857142858,21.432803814832056,570.1750000000001,92.50099348815824,594.8999999999999,116.46060214446707,570.9321428571428,94.39761866727841,599.1214285714286,115.57293146222644,1870.357142857143,157.83188765868815,590.4035714285716,74.28317930402028,572.8821428571429,82.29253174148478,645.2607142857144,77.21186504142096,482.6214285714286,63.327136288294234,96.91067857142858,54.819783414690704,0.8731142857142858,0.05699964076745613,658.8964285714286,76.96552610743792,17804714.285714287,4409620.802183292,70.46428571428571,11.864925411752703,0.8303185714285715,0.3967776543487248,1.3945142857142856,1.429471530351219,3548535.714285714,878881.1271806249,489.0107142857143,60.100159236158774,1.3589642857142858,0.25252113694337464,0.7561142857142858,0.11745651587584709,0.9791464285714284,0.012258496135873586,278.05507207680614,25.359619198505623,244857.81525041556,41334.469673734486,0.8731347575425611,0.05705727379683678,17804150.25,4410268.626996644
2000,21,36,266155.55555555556,52171.554616583075,95.51333333333334,9.267929650143012,19.218888888888888,3.0171109906927076,79.5,12.539081761778707,62.361111111111114,7.7391501112489385,191.22222222222223,20.549746068797624,563.1444444444445,68.7952965354233,573.4083333333333,89.88954293226453,564.8555555555555,68.67572848204583,577.7277777777778,90.2289646593158,1934.4444444444443,184.50047532953786,620.0416666666665,69.7697616654747,581.9000000000001,77.58241332378658,653.5805555555556,66.59758819933538,514.7777777777778,64.5372765422594,104.35319444444445,57.5610087913285,0.884925,0.03732883508189652,666.3722222222223,64.55165201431933,25270833.333333332,4716098.493458337,92.0,9.540889446407574,0.8629055555555555,0.35936917980932287,0.6385791666666667,0.9951917754896004,5036555.555555556,940047.3071513687,522.875,62.634839118725054,1.2790555555555556,0.13230655840443206,0.7899999999999999,0.08173103274941357,0.9777027777777777,0.011791727999167442,289.6375702986525,29.21878497149216,266153.81673126714,52171.465611307976,0.8849266352326626,0.037284027689122694,25270822.333333332,4715435.88664682
8000,1,15,396600.0,52625.7405784334,111.79466666666669,8.815325831970679,14.611600000000001,2.2779329226296374,106.2,9.221093830374542,77.06666666666666,7.95044173675424,205.86666666666667,14.186848369763688,560.7000000000002,32.590138736389925,593.28,64.34717443013996,560.5333333333334,32.4476207947223,592.0400000000001,63.26064901884674,2339.5333333333333,164.82539101670446,733.9666666666667,40.4193317727097,714.7133333333334,68.17066678215645,742.5600000000001,42.67476336866355,677.84,63.09499414148706,75.41159999999999,60.22519628005731,0.9071533333333334,0.02784536038980453,775.0133333333331,49.42701497687079,44633333.333333336,8257704.339123613,109.66666666666667,9.099973835650507,0.9567400000000001,0.2944527267418563,3.094066666666666,2.265855198584495,8895066.666666666,1645523.384678507,678.5266666666666,61.19313064466663,1.1010666666666669,0.08110528137345105,0.9125999999999999,0.06453025868315021,0.97772,0.006884371534756931,354.51853454732844,24.457897999260286,396605.5945675977,52646.86989155484,0.9071462159366299,0.027849533609707666,44632282.4,8259429.082736519
8000,2,33,302687.8787878788,28149.46444401471,64.23272727272726,4.214768137696954,13.901212121212122,1.8189810979909837,55.18181818181818,6.705662464731512,37.96969696969697,3.6097511036500873,143.42424242424244,17.04961565371472,543.0454545454545,58.23985475443927,595.8939393939394,85.13532220601043,541.1909090909091,58.059341214594646,597.4515151515152,84.81295641443928,2019.7272727272727,91.49975161416859,631.8818181818183,39.12955608093337,639.2787878787879,42.5359462511985,653.3363636363636,35.56773307878416,589.2333333333332,35.82405500032997,82.46272727272729,44.663348597642624,0.9305242424242425,0.02376243135580605,671.2121212121211,34.16313581164423,19412727.272727273,1958817.0421316673,61.45454545454545,4.528319977450999,1.1931545454545454,0.2557060398324963,1.6049636363636366,1.193245866538562,3868787.878787879,390518.06596940535,588.4666666666667,35.466574639604914,1.1116363636363635,0.07546887528222239,0.9034242424242425,0.05836962518244738,0.9850939393939394,0.006006399680441866,310.0629212778724,14.699553701644493,302691.8514627813,28154.36326700012,0.9305229331260608,0.02376850301705996,19412050.96969697,1959063.2081775796
8000,3,35,278937.14285714284,23934.49498987117,60.14428571428572,5.290701769149726,11.415742857142858,1.939565981512012,51.77142857142857,5.831384228192027,36.4,3.5330373534929507,130.28571428571428,17.537474881238865,562.7714285714286,67.15013280801799,582.7028571428572,79.23428953840289,561.5942857142857,68.03400076802923,583.8057142857142,79.62061860826645,1923.6285714285714,84.44841297372919,606.08,32.337428687476795,602.6857142857144,34.52847199270858,622.522857142857,30.475632365337827,569.7371428571429,28.694240923657038,70.15127142857143,48.68883481555313,0.9456771428571429,0.02057364227118089,638.6714285714286,33.25004707142685,16782285.714285713,2034660.0897133334,58.4,5.595165980821408,0.9455742857142858,0.2813717306161299,0.7129126285714288,1.0523911915423592,3344742.8571428573,405639.0269291987,570.9228571428571,27.674569827299038,1.0939714285714284,0.05308732302109629,0.9160285714285714,0.04114908026581748,0.9895171428571429,0.0037357955066125957,297.6953186395297,13.070128649308746,278935.818959919,23935.864293331426,0.9457204346091033,0.02058445599196517,16782305.0,2035663.4181922262
8000,6,38,309971.05263157893,31888.35174856798,74.89157894736842,5.866329727058634,16.526578947368417,2.168487175137081,63.8421052631579,12.358444570609864,44.026315789473685,3.8024660711051865,167.8421052631579,18.73791692219855,569.15,67.27216504015007,564.0289473684211,98.59220655536933,570.5342105263157,67.56640087897433,564.1605263157894,99.57063373514406,2026.8947368421052,113.96580555769947,644.7157894736844,46.65830088260586,639.75,53.899108702453695,676.8763157894738,50.492736615523306,582.5736842105263,33.95179161144978,84.27447368421052,50.43830349330827,0.9463315789473684,0.022102281957069835,688.6868421052632,52.39830392887774,23239473.684210528,3262703.196421245,73.6842105263158,6.850153926689943,0.7694471052631578,0.4242731493049304,0.934043157894737,1.3294684247881468,4631473.684210527,650119.6869783829,580.8526315789472,33.97396250105012,1.164736842105263,0.10099095068117693,0.8645342105263157,0.07114790941570069,0.991084210526316,0.003648289218901242,313.7046433948952,16.222601388148387,309972.73682532524,31889.985781687014,0.946377433355074,0.022049529951500058,23239078.236842107,3261069.391173611
8000,7,34,343176.4705882353,55665.56554249472,80.30529411764705,8.96866843780263,18.694117647058825,2.4944193684582694,67.08823529411765,14.351364937849036,45.6764705882353,4.643148019330394,178.85294117647058,19.659421911013123,578.5617647058824,67.41779287985807,572.1323529411765,84.37482649351672,580.8411764705883,67.15770276742809,571.1735294117648,83.719652335433,2134.470588235294,161.74956986390612,677.0117647058823,65.1550912669422,672.5235294117648,77.05554100314258,714.4970588235294,62.25919664471201,609.4558823529412,63.292510884356176,86.14147058823531,55.93296778868992,0.9406823529411764,0.028883983929320303,725.9117647058823,61.784193157021726,27788823.529411763,6823163.651147367,78.88235294117646,10.113791082154897,0.745615,0.48586001003063595,0.7135188235294118,1.7582758199264326,5538000.0,1359815.1835206626,608.4088235294117,61.90842390247975,1.180411764705882,0.12810486179288144,0.8562617647058824,0.08668951568745079,0.9902941176470589,0.005407174872976811,329.5004703712889,26.19317100791628,343175.9714452983,55669.68789435595,0.9407275801038696,0.02889537538253376,27788462.20588235,6822877.833274981
8000,10,30,324270.0,87235.23548626913,72.18833333333333,4.7961091150721495,15.623466666666666,2.193411572513645,58.0,5.058281021903758,45.333333333333336,3.1109742717580016,163.56666666666666,18.69295152675492,560.0366666666667,46.09115767793161,562.9266666666665,90.18963138407541,561.3066666666667,46.1101076011378,563.4333333333333,90.509859753751,2068.6666666666665,262.18818371193026,659.9100000000001,87.64817345697985,639.89,111.04376381750856,707.8933333333333,99.18241617424391,576.25,80.98012846925197,83.6391,55.828280666979474,0.9378733333333334,0.0269167930319798,718.4300000000001,98.04012953887809,23359666.666666668,6006038.618345496,69.26666666666667,5.2518196080408455,1.0307133333333334,0.37638783073637855,1.3820486666666667,1.4135253914012624,4655500.0,1196847.0287989303,576.8533333333332,83.72049859537071,1.2371333333333332,0.15769038484087852,0.8196666666666667,0.09312472294180803,0.9907733333333332,0.003384338506479049,318.7920883148029,40.555851918890006,324275.33507520787,87237.68169958837,0.9378668707072021,0.02702265425899903,23359186.566666666,6006177.907132609
8000,13,33,341581.8181818182,93892.07386191291,79.21575757575758,6.2417365523861985,19.941818181818178,3.6078919178530127,60.45454545454545,8.261699693052382,45.36363636363637,3.3524075473659773,186.33333333333334,24.950784890793848,567.6757575757574,85.38118949124213,565.469696969697,92.07663073782784,567.4515151515151,86.69076912080995,564.0030303030304,94.47315585937788,2115.181818181818,269.517445463352,666.0909090909091,106.85816055534892,671.0484848484848,100.35564296918024,716.7151515151514,100.34651252414096,598.5333333333334,84.91094108927699,92.53212121212121,51.67776835579152,0.9432787878787878,0.02839132523298003,725.7818181818183,100.08114974404975,27218181.818181816,8327886.306915405,76.96969696969697,7.178461048881093,0.8547454545454545,0.44966757033036997,0.6795124242424243,1.374385917589721,5424515.151515151,1659596.1881059373,598.1848484848484,84.2634489310613,1.2050606060606062,0.13830716254815298,0.8397878787878789,0.08989971064183049,0.9922424242424243,0.004530799481260881,327.0199386036673,42.92630712100421,341576.6189372802,93884.848242942,0.9432984164353908,0.028349722145839733,27218588.818181816,8328477.541791583
