 ,Area,Mean,Min,Max
1,322913,93.208,66,154
2,342370,95.412,66,165
3,343463,96.477,66,161
4,299348,92.712,64,144
5,77419,108.833,73,205
6,95105,116.915,79,230
7,61760,108.103,75,216
8,91850,116.409,73,228
9,68288,95.941,67,211
10,93274,108.036,69,230
11,84117,130.049,91,232
12,72953,111.416,82,229
13,82505,119.188,86,212
14,93670,119.058,78,234
15,90063,120.275,80,219
16,89927,120.065,81,227
17,84661,117.202,77,226
18,80929,119.548,85,206
